timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
294027.54,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
296037.95,2,253952,62,7397,486398702,0,1669049,41,3,3,5467,105,0,558,69036,0,518,2876,10,1247,95782989,1118,1,0,4,3306,9018682,6,36010072,9,17,98,6,2236,558,0,0,4067127,143494,182213359,0,558,603,0,3,1,14,14,3964,3,182601532,156176459,5831526,9147861,9164245,1,3,1,475688804,73389,73389,14,14,14,9147865,10,3,73321,70615,224063,1579,182601532,69036,3843207,1852
298050.01,2,253952,62,15148,997191682,0,3349120,86,3,3,5467,129,1,558,136089,0,518,5906,10,1247,97351569,1118,1,0,4,3306,18723921,6,74766320,9,17,98,6,2236,558,0,0,8306103,295358,345477532,0,558,603,0,3,1,14,14,3964,3,345170844,316582727,11938763,19007982,19007982,1,3,1,988415096,73389,73389,14,14,14,19007986,10,3,74619,139374,301967,2870,345170844,136089,8004432,1852
300059.31,5,253952,62,22958,1511815088,0,4943037,138,3,3,5467,212,1,558,202685,0,518,9014,10,1247,98570235,1118,1,0,4,3306,28477978,6,113847464,9,17,98,6,2236,558,0,0,12556150,464417,516133151,0,558,603,0,3,1,14,14,3964,3,515799706,478693371,17895551,28900871,28900871,1,3,1,1502845324,73389,73389,14,14,14,28900875,10,3,75395,207658,393728,4351,515799706,202685,12162876,1852
302065.04,5,253952,62,28767,1894118490,1,7514882,159,3,3,5467,218,1,567,231635,0,518,11266,10,1247,101674309,1136,1,0,4,3306,35694894,6,142779576,9,17,98,6,2236,567,0,0,14901929,468261,629351891,0,567,606,0,3,1,14,14,3964,3,629062013,599091633,22866106,36238300,36254684,1,3,1,1884391632,73389,73389,14,14,14,36238304,10,3,78110,237414,435630,5236,629062013,231635,14466838,1878
304077.70,8,253952,62,36599,2409857906,1,8855300,207,4,4,5467,297,1,567,292458,0,518,14375,11,1247,103194625,1136,1,0,4,3306,45483393,6,181869032,10,18,98,6,2252,567,0,0,18941687,559138,795823265,0,567,606,0,3,1,14,14,3964,3,795116834,761416822,28326983,46166116,46166116,1,3,1,2400638064,73389,73389,14,14,14,46166120,10,3,81919,299866,504514,6665,795116834,292458,18437868,1878
306084.11,8,253952,62,45026,2964361988,1,10128232,287,4,4,5467,329,1,567,363143,0,518,17672,11,1247,104485687,1136,1,0,4,3306,55999954,6,223999816,10,18,98,6,2252,567,0,0,23538054,731615,971350961,0,567,606,0,3,1,14,14,3964,3,970468352,936355017,34345189,56816987,56816987,1,3,1,2954483356,73389,73389,14,14,14,56816991,10,3,83776,372359,577630,8079,970468352,363143,22961299,1878
308088.90,8,253952,62,51892,3417143542,2,12550644,329,4,4,5467,395,2,567,404983,0,518,20393,11,1247,106669633,1136,1,0,4,3306,64574815,6,258234472,10,18,98,6,2252,567,0,0,26625444,745982,1109374230,0,567,606,0,3,1,14,14,3964,3,1108503976,1078688473,39864827,65530228,65530228,1,3,1,3407571888,73389,73389,14,14,14,65530232,10,3,85478,415289,626515,9267,1108503976,404983,25999926,1878
310095.13,8,253952,62,59459,3915286664,2,13993712,370,5,5,5467,419,2,576,457982,0,518,23347,11,1247,109459720,1154,1,0,4,3306,74001471,6,295941472,10,19,98,6,2252,576,0,0,30259037,774430,1267799230,0,576,614,0,3,1,14,14,3964,3,1266656880,1235534216,44962662,75107947,75107947,1,3,1,3904761308,73389,73389,14,14,14,75091567,10,3,92777,469571,696258,10531,1266656880,457982,29563821,1908
312100.25,8,253952,62,65329,4301889412,3,16714991,386,5,5,5467,475,2,585,488089,0,518,25673,11,1247,112807301,1172,1,0,4,3306,81315000,6,325260000,10,19,98,6,2252,585,0,0,32545921,774514,1389437346,0,585,619,0,3,1,14,14,3964,3,1388864834,1357619259,49970680,82525137,82525137,1,3,1,4291307156,73389,73389,14,14,14,82525141,10,3,96090,500505,739217,11582,1388864834,488089,31807924,1930
314110.71,8,253952,62,74265,4892176584,3,17741912,466,6,6,5467,514,2,585,560603,0,518,29196,11,1247,115582481,1172,1,0,4,3306,92526040,6,370104160,10,20,98,6,2252,585,0,0,37227727,820826,1573418828,0,585,619,0,3,1,14,14,3964,3,1572135928,1543071712,55710938,93896016,93896016,1,3,1,4882592864,73389,73389,14,14,14,93896020,10,3,101907,574815,846456,13068,1572135928,560603,36382677,1930
