timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
215463.44,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,28,0,7,0,2097278,2,1,0,7,14,0,7,1778,0,0,0,0,0,0,6912,0,0,0,0,2,1,14,14,414,1,0,0,200,0,0,1,2,1,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0
217468.32,0,0,21240,1398355488,0,0,0,0,1,1,5126,117,639,121996,2,28,1983,9,0,132141284,1280,1,0,8,15,0,7,2529,639,0,0,0,1995170,226,459534990,0,637,487,2,2,1,14,14,414,1,460488900,412299419,1996102,31446424,31462808,1,2,1,1383642656,73389,73389,14,14,14,31446424,9,3,405145,124017,827940,3531,460488900,121996,1167321,1790
219474.88,253952,62,40222,2649008206,11,11789121,0,37,35,35,5126,120,675,247623,2,28,7103,43,29,140299886,1352,1,0,42,49,7,7,2675,675,0,0,0,6555872,1708918,821014981,0,673,504,2,2,1,14,14,414,1,829291312,778229579,43703215,59835073,59851457,1,2,1,2632743212,73389,73389,14,14,14,59835073,9,3,521757,252280,1226370,6346,829291312,247623,5329737,1881
221483.63,253952,62,57625,3795902062,30,34310812,0,93,35,35,5126,123,675,383490,2,28,12014,43,29,140830790,1352,1,0,42,49,7,7,2675,675,0,0,0,11458947,2296665,1162481104,0,673,504,2,2,1,14,14,414,1,1164049200,1113471596,84407719,85915737,85915737,1,2,1,3780292428,73389,73389,14,14,14,85915737,9,3,549277,391929,1465338,8900,1164049200,383490,9993992,1881
223489.46,253952,62,74549,4911138722,31,38495155,0,158,36,36,5126,126,675,515775,2,28,16794,43,29,141361694,1352,1,0,42,50,7,7,2675,675,0,0,0,15907406,2712421,1487165559,0,673,504,2,2,1,14,14,414,1,1489763120,1439507638,93323658,111253088,111269472,1,2,1,4895135872,73389,73389,14,14,14,111253088,9,3,557256,526815,1648693,11385,1489763120,515775,14259244,1881
225495.67,253952,62,85843,5655284086,34,43231486,0,181,36,36,5126,128,675,563505,2,28,19992,43,29,141627146,1352,1,0,42,50,7,7,2675,675,0,0,0,18293879,2733561,1707196532,0,673,504,2,2,1,14,14,414,1,1707211568,1656953167,101736848,128169951,128186335,1,2,1,5639477844,73389,73389,14,14,14,128169951,9,3,557435,575796,1706702,13044,1707211568,563505,16587798,1881
227500.84,253952,62,97792,6442620982,34,44489343,0,213,36,36,5126,130,675,615640,2,28,23352,43,29,141892598,1352,1,0,42,50,7,7,2675,675,0,0,0,20729564,2733657,1937064299,0,673,504,2,2,1,14,14,414,1,1937505072,1887222780,105446414,146067695,146067695,1,2,1,6426978580,73389,73389,14,14,14,146067695,9,3,560895,629339,1772871,14801,1937505072,615640,18957415,1881
229505.77,253952,62,111776,7364119994,36,48010363,0,246,38,38,5126,132,675,692006,2,28,27279,43,29,142423502,1352,1,0,42,52,7,7,2675,675,0,0,0,23858444,2802655,2206541408,0,673,504,2,2,1,14,14,414,1,2206858032,2156588926,112350433,167006386,167022770,1,2,1,7348280984,73389,73389,14,14,14,167006386,9,3,571707,707544,1876969,16856,2206858032,692006,21982318,1881
231518.29,253952,62,125429,8263395686,36,49163803,0,270,42,42,5126,134,675,770321,2,28,31112,43,29,142423502,1352,1,0,42,56,7,7,2675,675,0,0,0,26959919,3071984,2468406958,0,673,504,2,2,1,14,14,414,1,2469133104,2419433896,117156423,187449683,187449683,1,2,1,8247786052,73389,73389,14,14,14,187449683,9,3,588549,787640,1993122,18857,2469133104,770321,24967759,1881
233526.29,253952,62,141545,9325413806,37,54702875,0,316,42,42,5126,137,675,892689,2,28,35686,43,29,142942340,1352,1,0,42,56,7,7,2675,675,0,0,0,31351881,4238838,2778008277,0,673,504,2,2,1,14,14,414,1,2779380528,2729930873,130049318,211584969,211584969,1,2,1,9309017740,73389,73389,14,14,14,211568585,9,3,608120,912439,2212397,21224,2779380528,892689,29140591,1881
