timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
531436.41,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
533441.55,1,0,0,20024,1318132808,0,0,0,0,1,1,10127,117,603,124406,13,1869,16,11,124525652,1208,1,0,15,15,0,14,47,603,0,0,0,1993263,37,433058966,0,603,505,2,1,14,14,330,1,434012356,388698395,1994049,29648502,29648502,1,2,1,1303813192,73389,73389,14,14,14,29632118,8,3,380391,126511,804622,3329,434012356,124406,1188737,1865
535447.23,1,253952,62,35605,2344835782,20,20589627,0,47,23,23,10127,120,675,212202,13,5843,38,35,140299886,1352,1,0,37,37,15,14,138,675,0,0,0,5376151,472584,738803108,0,675,553,2,1,14,14,330,1,740424496,689311831,32943725,52933979,52933979,1,2,1,2329095076,73389,73389,14,14,14,52933979,8,3,502223,216381,1153837,5668,740424496,212202,4222495,2058
537455.72,1,253952,62,49473,3258732618,21,23166414,0,68,25,25,10127,122,675,283074,13,9737,38,35,140830790,1352,1,0,37,39,15,14,138,675,0,0,0,8402883,905652,1005524142,0,675,553,2,1,14,14,330,1,1007024944,956449617,39346681,73692446,73708830,1,2,1,3242467624,73389,73389,14,14,14,73692446,8,3,517189,289103,1254790,7702,1007024944,283074,7148402,2058
539469.24,1,253952,62,66989,4413032042,22,27588481,0,113,28,28,10127,125,675,407765,13,14689,38,35,141361694,1352,1,0,37,42,15,14,138,675,0,0,0,12587067,1900264,1341214658,0,675,553,2,1,14,14,330,1,1344404272,1293903381,50110687,99936950,99953334,1,2,1,4397225800,73389,73389,14,14,14,99936950,8,3,532955,416374,1453525,10276,1344404272,407765,11134002,2058
541476.24,1,253952,62,85150,5609602186,24,32595912,0,166,30,30,10127,128,675,517793,13,19833,38,35,141627146,1352,1,0,37,44,15,14,138,675,0,0,0,17035280,2808769,1691086143,0,675,553,2,1,14,14,330,1,1693973296,1643606337,61951739,127131726,127148110,1,2,1,5593795944,73389,73389,14,14,14,127131726,8,3,554629,530518,1658155,12943,1693973296,517793,15377754,2058
543485.56,1,253952,62,105270,6935353710,26,37068977,0,212,31,31,10127,131,675,633280,13,25450,38,35,142158050,1352,1,0,37,45,15,14,138,675,0,0,0,21875865,3192567,2079099564,0,675,553,2,1,14,14,330,1,2081159984,2031298684,72792005,157260953,157260953,1,2,1,6918761036,73389,73389,14,14,14,157244569,8,3,562651,648870,1823384,15897,2081159984,633280,20053285,2058
545490.21,1,253952,62,118142,7783445786,29,41118931,0,234,31,31,10127,133,675,691117,13,29069,38,35,142423502,1352,1,0,37,45,15,14,138,675,0,0,0,24441717,3202864,2329553354,0,675,553,2,1,14,14,330,1,2329279280,2279147937,79491697,176540986,176540986,1,2,1,7767803384,73389,73389,14,14,14,176540986,8,3,563047,708288,1873690,17790,2329279280,691117,22568936,2058
547496.32,1,253952,62,136315,8981067814,29,42436563,0,290,33,33,10127,136,675,805659,13,34195,38,35,142942340,1352,1,0,37,47,15,14,138,675,0,0,0,28681815,3345822,2677437021,0,675,553,2,1,14,14,330,1,2678979376,2629227927,85627490,203749987,203766371,1,2,1,8964999428,73389,73389,14,14,14,203749987,8,3,570447,825362,2015754,20458,2678979376,805659,26667111,2058
549506.17,1,253952,62,156140,10286896394,30,45033904,0,353,35,35,10127,139,675,937906,13,39771,38,35,143473244,1352,1,0,37,49,15,14,138,675,0,0,0,33457472,3533728,3057266612,0,675,553,2,1,14,14,330,1,3059715024,3010900806,93945516,233428654,233445038,1,2,1,10270860776,73389,73389,14,14,14,233428654,8,3,588180,960418,2209003,23366,3059715024,937906,31249657,2058
