timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
343467.30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
345472.83,253952,62,23439,1543277574,0,0,0,0,29,29,4544,118,675,123223,2,31,2423,44,106,140034434,1352,1,0,43,43,72,14,235,675,0,0,0,2164235,160,502234520,0,673,435,2,2,1,14,14,374,1,505936688,454887203,2326675,34724939,34724939,1,2,1,1527176420,73389,73389,14,14,14,34708555,8,3,373185,125467,716331,3879,505936688,123223,1447995,1894
347478.00,253952,62,43516,2866211050,5,5557245,0,7,29,29,4544,121,675,249214,2,31,8057,44,106,140565338,1352,1,0,43,43,72,14,235,675,0,0,0,7064927,643,890275739,0,673,435,2,2,1,14,14,374,1,892468016,841696637,19892226,64772246,64788630,1,2,1,2849978824,73389,73389,14,14,14,64772246,8,3,397816,254349,933059,6828,892468016,249214,6132160,1894
349484.77,253952,62,63339,4172498382,6,6557311,0,7,29,29,4544,124,675,384126,2,31,13630,44,106,141096242,1352,1,0,43,43,72,14,235,675,0,0,0,11998277,6879,1272671651,0,673,435,2,2,1,14,14,374,1,1274149680,1223573748,28880459,94475489,94475489,1,2,1,4156921516,73389,73389,14,14,14,94475489,8,3,401036,392180,1112414,9740,1274149680,384126,10886343,1894
351490.02,253952,62,83280,5486253510,7,8260116,0,21,29,29,4544,127,675,510341,2,31,19232,44,106,141361694,1352,1,0,43,43,72,14,235,675,0,0,0,16735350,20218,1653085015,0,673,435,2,2,1,14,14,374,1,1657797424,1607613513,65637953,124336539,124336539,1,2,1,5470086820,73389,73389,14,14,14,124320155,8,3,428083,521234,1337625,12667,1657797424,510341,15398385,1894
353494.68,253952,62,103356,6809121450,9,12920546,0,31,29,29,4544,131,675,620013,2,31,24929,44,106,141892598,1352,1,0,43,43,72,14,235,675,0,0,0,21304702,20562,2041233827,0,673,435,2,2,1,14,14,374,1,2044721968,1994430511,95643443,154392038,154408422,1,2,1,6793249672,73389,73389,14,14,14,154392038,8,3,461695,633547,1524999,15619,2044721968,620013,19780539,1894
355499.26,253952,62,124567,8206638202,9,12920546,0,31,29,29,4544,134,675,712729,2,31,30878,44,106,142423502,1352,1,0,43,43,72,14,235,675,0,0,0,25648152,20790,2450086246,0,673,435,2,2,1,14,14,374,1,2452749104,2402819384,102915706,186149314,186165698,1,2,1,8190569816,73389,73389,14,14,14,186149314,8,3,477384,728669,1633535,18732,2452749104,712729,24015628,1894
357504.47,253952,62,140187,9236150466,27,32046233,0,63,30,30,4544,136,675,781486,2,31,35249,44,106,142942340,1352,1,0,43,44,72,14,235,675,0,0,0,29048889,25323,2753133279,0,673,435,2,2,1,14,14,374,1,2753297200,2703792856,261900089,209547320,209563704,1,2,1,9220082080,73389,73389,14,14,14,209547320,8,3,508073,799292,1763561,21025,2753297200,781486,27286478,1894
359509.41,253952,62,160573,10579010194,27,32733067,0,78,34,34,4544,140,675,888529,2,31,41024,44,106,143738696,1352,1,0,43,48,72,14,235,675,0,0,0,33561645,25403,3144274089,0,673,435,2,2,1,14,14,374,1,3144911824,3096238171,271811920,240083988,240083988,1,2,1,10563695472,73389,73389,14,14,14,240083988,8,3,545232,908964,1956200,24016,3144911824,888529,31606774,1894
361513.17,253952,62,181710,11971677282,29,35240952,0,83,37,37,4544,143,675,991289,2,31,46955,44,106,144004148,1352,1,0,43,51,72,14,235,675,0,0,0,37910204,25611,3550899897,0,673,435,2,2,1,14,14,374,1,3552021456,3503308989,281405408,271726576,271742960,1,2,1,11955969344,73389,73389,14,14,14,271726576,8,3,564005,1014212,2081861,27122,3552021456,991289,35829852,1894
363518.15,253952,62,197840,13034612906,35,42151676,0,119,37,37,4544,146,675,1059993,2,31,51526,44,106,144535052,1352,1,0,43,51,72,14,235,675,0,0,0,41000773,25745,3862589282,0,673,435,2,2,1,14,14,374,1,3862662096,3814044418,299027607,295878246,295894630,1,2,1,13018642824,73389,73389,14,14,14,295878246,8,3,582105,1084592,2163443,29492,3862662096,1059993,38838975,1894
365523.51,253952,62,213844,14089025542,35,43564944,0,147,40,40,4544,149,675,1135676,2,31,56048,44,106,145065956,1352,1,0,43,54,72,14,235,675,0,0,0,44263645,25874,4169956323,0,673,435,2,2,1,14,14,374,1,4170550224,4122292997,304195318,319843659,319860043,1,2,1,14073120996,73389,73389,14,14,14,319843659,8,3,602568,1162047,2274033,31841,4170550224,1135676,41991397,1894
367528.00,253952,62,234293,15436603862,36,46500436,0,176,41,41,4544,152,675,1237768,2,31,61790,44,106,145596860,1352,1,0,43,55,72,14,235,675,0,0,0,48618052,26025,4563615467,0,673,435,2,2,1,14,14,374,1,4564159440,4516174166,313515237,350486823,350486823,1,2,1,15421420212,73389,73389,14,14,14,350486823,8,3,623723,1266598,2394096,34844,4564159440,1237768,46225919,1894
369532.90,253952,62,254576,16773303206,37,49177700,0,216,41,41,4544,155,675,1337026,2,31,67487,44,106,146127764,1352,1,0,43,55,72,14,235,675,0,0,0,52987246,26176,4954916275,0,673,435,2,2,1,14,14,374,1,4954491856,4907001673,322350950,380859651,380859651,1,2,1,16757824644,73389,73389,14,14,14,380859651,8,3,642048,1368453,2526200,37822,4954491856,1337026,50463205,1894
371537.65,253952,62,274057,18056911774,37,51673594,0,265,41,41,4544,158,675,1436165,2,31,72965,44,106,146658668,1352,1,0,43,55,72,14,235,675,0,0,0,57320303,26290,5331015179,0,673,435,2,2,1,14,14,374,1,5329882064,5282196220,330297557,410032573,410032573,1,2,1,18041433212,73389,73389,14,14,14,410032573,8,3,658507,1470205,2666085,40686,5329882064,1436165,54656570,1894
373541.38,253952,62,286435,18871937630,39,54538860,0,281,41,41,4544,161,675,1491842,2,31,76505,44,106,146658668,1352,1,0,43,55,72,14,235,675,0,0,0,59931841,26490,5569017968,0,673,435,2,2,1,14,14,374,1,5566995275,5520430447,335892055,428561101,428561101,1,2,1,18856688444,73389,73389,14,14,14,428561101,8,3,671158,1527331,2729948,42499,5566995275,1491842,57204340,1894
375545.72,253952,62,304986,20094332266,39,56122050,0,326,43,43,4544,164,675,1588002,2,31,81730,44,106,147455024,1352,1,0,43,57,72,14,235,675,0,0,0,64036975,26572,5924399322,0,673,435,2,2,1,14,14,374,1,5924166475,5877762358,342282466,456343542,456343542,1,2,1,20078394952,73389,73389,14,14,14,456327158,8,3,697658,1626016,2855238,45224,5924166475,1588002,61184370,1894
377550.01,253952,62,324278,21365095778,39,58496438,0,371,44,44,4544,168,675,1683361,2,31,87212,44,106,147985928,1352,1,0,43,58,72,14,235,675,0,0,0,68268795,26645,6295673637,0,673,435,2,2,1,14,14,374,1,6294869353,6249167447,350359241,485229744,485229744,1,2,1,21349387840,73389,73389,14,14,14,485213360,8,3,726038,1723895,2994736,48059,6294869353,1683361,65276869,1894
379555.01,253952,62,342439,22561517456,40,62271674,0,420,45,45,4544,172,675,1771849,2,31,92426,44,106,148782284,1352,1,0,43,59,72,14,235,675,0,0,0,72464991,26716,6645621430,0,673,435,2,2,1,14,14,374,1,6643986442,6598811217,359395739,512414169,512430553,1,2,1,22546223436,73389,73389,14,14,14,512414169,8,3,754644,1814808,3128865,50729,6643986442,1771849,69339115,1894
