timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
96382.80,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
98387.71,0,253952,62,5908,388200232,1,2198850,0,23,3,3,4909,89,0,558,45908,0,16,2282,8,95167623,1118,1,0,4,798,7148864,8,28530920,7,17,4,291,558,0,0,2532677,11549,160144133,0,558,456,0,3,1,14,14,1369,3,160046013,124795899,4743727,7300787,7300787,1,3,1,379640956,73389,73389,14,14,14,7300791,8,3,75498,46844,183021,1372,160046013,45908,2349749,1620
100394.60,0,253952,62,14034,924136314,1,3781695,0,95,4,4,4909,117,0,558,105432,0,16,5468,9,98244453,1118,1,0,4,798,17335139,8,69340556,8,18,4,300,558,0,0,6942015,49787,320553557,0,558,456,0,3,1,14,14,1369,3,321077639,293710080,10768947,17582574,17598958,1,3,1,914293880,73389,73389,14,14,14,17582578,8,3,82604,107840,264983,2659,321077639,105432,6677299,1620
102407.41,2,253952,62,22843,1503976798,1,4784863,0,195,4,4,4909,205,0,558,178209,0,16,8957,9,99209733,1118,1,0,4,798,28286403,8,113145612,8,18,4,300,558,0,0,11923143,107734,507038819,0,558,456,0,3,1,14,14,1369,3,506857516,476368406,16798114,28739190,28739190,1,3,1,1494437912,73389,73389,14,14,14,28739194,8,3,86583,182500,364910,4264,506857516,178209,11558682,1620
104414.63,2,253952,62,31103,2047874216,1,6011323,0,278,4,4,4909,236,0,558,245575,0,16,12189,9,100500795,1118,1,0,4,798,38639243,8,154492320,8,18,4,300,558,0,0,16621159,244295,679611333,0,558,456,0,3,1,14,14,1369,3,679127619,647567838,22847970,39199486,39215870,1,3,1,2038373304,73389,73389,14,14,14,39199490,8,3,93215,251573,453013,5648,679127619,245575,16168750,1620
106423.99,4,253952,62,39179,2580557630,1,7136554,0,369,4,4,4909,320,0,567,313797,0,16,15400,9,103544539,1136,1,0,4,798,48687487,8,194749948,8,18,4,300,567,0,0,21428888,336309,841972070,0,567,464,0,3,1,14,14,1369,3,841580232,815031381,28863937,49464889,49464889,1,3,1,2572174260,73389,73389,14,14,14,49464893,8,3,105109,321521,581761,7054,841580232,313797,20847921,1657
108432.83,4,253952,62,47712,3142865214,1,8133296,0,474,4,4,4909,354,1,567,387071,0,16,18750,9,105064855,1136,1,0,4,798,59390841,8,237563364,8,18,4,300,567,0,0,26434746,366152,1028482835,0,567,464,0,3,1,14,14,1369,3,1028042936,992490147,34886929,60256739,60256739,1,3,1,3133350460,73389,73389,14,14,14,60256743,8,3,108360,396608,675823,8556,1028042936,387071,25759899,1657
110439.21,5,253952,62,56685,3733767318,1,9118706,0,570,4,4,4909,393,1,567,456998,0,16,22255,9,106331785,1136,1,0,4,798,70565146,8,282196000,8,18,4,300,567,0,0,31448443,382873,1211884837,0,567,464,0,3,1,14,14,1369,3,1212280909,1178473430,40897876,71607804,71607804,1,3,1,3723605840,73389,73389,14,14,14,71607808,8,3,117214,468250,771731,10065,1212280909,456998,30677883,1657
112445.18,6,253952,62,65893,4340649550,1,10102861,0,666,4,4,4909,478,2,567,527787,0,16,25901,9,107574583,1136,1,0,4,798,82059991,8,328175120,8,18,4,300,567,0,0,36502937,389145,1401184052,0,567,464,0,3,1,14,14,1369,3,1399838457,1369787445,46940372,83265847,83265847,1,3,1,4329824076,73389,73389,14,14,14,83265851,8,3,124778,540714,874818,11661,1399838457,527787,35629493,1657
114450.98,6,253952,62,75164,4950815930,1,11117174,0,769,4,4,4909,521,2,567,598421,0,16,29538,9,108274411,1136,1,0,4,798,93640661,8,374562644,8,18,4,300,567,0,0,41480508,393388,1593509039,0,567,464,0,3,1,14,14,1369,3,1593124933,1561885622,52933539,95012287,95012287,1,3,1,4940638956,73389,73389,14,14,14,95012291,8,3,132793,613074,972981,13233,1593124933,598421,40509097,1657
