timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
592781.92,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
594786.43,0,253952,62,6496,427326634,0,931729,0,50,3,3,9641,100,0,558,64033,0,24,2518,18,14,95758857,1118,1,0,4,473,7887899,6,31487120,17,17,0,14,98,558,0,0,3579067,66817,164135691,0,558,503,0,3,1,14,14,939,3,164989685,137471565,4572320,8033749,8033749,1,3,1,417754980,73389,73389,14,14,14,8033753,7,3,84372,65314,258091,1432,164989685,64033,3321096,1646
596791.07,0,253952,62,11875,782016658,1,3739284,0,73,3,3,9641,103,0,558,90883,0,24,4619,18,14,97930737,1118,1,0,4,473,14641754,6,58567016,17,17,0,14,98,558,0,0,5815957,67246,275134884,0,558,503,0,3,1,14,14,939,3,275315444,248965265,9617025,14867148,14867148,1,3,1,772239760,73389,73389,14,14,14,14850768,7,3,88052,92919,291157,2281,275315444,90883,5525006,1646
598798.56,3,253952,62,17667,1162602648,1,5291959,0,94,3,3,9641,168,0,558,124591,0,24,6923,18,14,98618499,1118,1,0,4,473,21855703,6,87422812,17,17,0,14,98,558,0,0,8313565,67369,397888695,0,558,503,0,3,1,14,14,939,3,398368844,368700896,13667127,22167935,22184319,1,3,1,1152732652,73389,73389,14,14,14,22167939,7,3,91902,127555,339131,3362,398368844,124591,7974736,1646
600806.18,3,253952,62,25058,1650080186,1,6749568,0,128,4,4,9641,195,1,567,187559,0,24,9812,19,14,102905041,1136,1,0,4,473,31064972,6,124259888,18,18,0,14,112,567,0,0,12374916,241524,552211839,0,567,513,0,3,1,14,14,939,3,552018388,522483724,19362221,31542569,31558953,1,3,1,1640213620,73389,73389,14,14,14,31542573,7,3,98331,192051,422233,4595,552018388,187559,11953132,1680
602818.11,4,253952,62,32598,2147020938,1,8741084,0,157,4,4,9641,271,2,567,252986,0,24,12804,19,14,104135773,1136,1,0,4,473,40512619,6,161929956,18,18,0,14,112,567,0,0,16466712,342647,711045673,0,567,513,0,3,1,14,14,939,3,711490896,678637174,25463314,41107778,41107778,1,3,1,2137604488,73389,73389,14,14,14,41107782,7,3,102919,259123,513961,5972,711490896,252986,15953348,1680
604826.02,5,253952,62,40425,2661853506,1,10325050,0,215,4,4,9641,302,2,567,324920,0,24,15860,19,14,105076921,1136,1,0,4,473,50272783,6,200962144,18,18,0,14,112,567,0,0,20782223,531918,870120048,0,567,513,0,3,1,14,14,939,3,869487563,840962224,31611977,51007144,51007144,1,3,1,2652371520,73389,73389,14,14,14,51007148,7,3,105434,332655,593445,7248,869487563,324920,20189531,1680
606832.99,5,253952,62,48444,3189643032,1,11839141,0,285,4,4,9641,379,3,576,395984,0,24,19046,19,14,107576241,1154,1,0,4,473,60266524,6,241066096,18,18,0,14,112,576,0,0,25171525,658139,1038593803,0,576,517,0,3,1,14,14,939,3,1037664629,1007057777,37618676,61158303,61158303,1,3,1,3180231788,73389,73389,14,14,14,61158307,7,3,107827,405438,686658,8692,1037664629,395984,24485782,1709
608847.69,8,253952,62,56661,3731603220,1,13215146,0,347,4,4,9641,415,3,576,465902,0,24,22267,19,14,109772253,1154,1,0,4,473,70531550,6,282061600,18,18,0,14,112,576,0,0,29640932,831878,1210664138,0,576,517,0,3,1,14,14,939,3,1209566360,1177852329,43639892,71571162,71571162,1,3,1,3721700456,73389,73389,14,14,14,71571166,7,3,111109,477039,770474,10078,1209566360,465902,28871524,1709
610857.71,8,253952,62,65024,4282781750,1,14622897,0,417,4,4,9641,451,3,585,534455,0,24,25553,19,14,113059688,1172,1,0,4,473,80993927,6,323975708,18,18,0,14,112,585,0,0,34151391,970663,1385772483,0,585,527,0,3,1,14,14,939,3,1385156641,1351092908,49684184,82182788,82199172,1,3,1,4273505008,73389,73389,14,14,14,82182792,7,3,116894,547242,861330,11508,1385156641,534455,33291312,1737
612865.98,9,253952,62,73620,4848790342,1,15937472,0,494,4,4,9641,527,3,594,605619,0,24,28941,19,14,116114962,1190,1,0,4,473,91674794,6,366634488,18,18,0,14,112,594,0,0,38763620,1091552,1561262175,0,594,535,0,3,1,14,14,939,3,1560338786,1529721245,55707110,93048366,93048366,1,3,1,4837663096,73389,73389,14,14,14,93031986,7,3,126607,620166,955249,13004,1560338786,605619,37809802,1780
614873.21,9,253952,62,82516,5434899560,1,17166724,0,572,4,4,9641,570,3,594,676871,0,24,32438,19,14,117912796,1190,1,0,4,473,102798769,6,411195076,18,18,0,14,112,594,0,0,43475896,1197576,1744246271,0,594,535,0,3,1,14,14,939,3,1743398101,1713922945,61717839,104331736,104331736,1,3,1,5423546368,73389,73389,14,14,14,104298972,7,3,130848,693130,1042222,14500,1743398101,676871,42435299,1780
616885.74,13,253952,62,91408,6022037696,1,18520562,0,651,4,4,9641,644,4,594,745700,0,24,35963,19,14,118890142,1190,1,0,4,473,113931689,6,455726756,18,18,0,14,112,594,0,0,48120431,1233611,1933942727,0,594,535,0,3,1,14,14,939,3,1932516959,1898851566,67764094,115590086,115622854,1,3,1,6010684504,73389,73389,14,14,14,115590090,7,3,134028,763684,1145033,16110,1932516959,745700,46977202,1780
618891.49,13,253952,62,100605,6628211098,1,19879775,0,724,4,4,9641,691,4,594,810879,0,24,39574,19,14,120108808,1190,1,0,4,473,125425021,6,501700084,18,18,0,14,112,594,0,0,52745175,1282630,2121114651,0,594,535,0,3,1,14,14,939,3,2119369481,2089898229,73793974,127264513,127264513,1,3,1,6616902740,73389,73389,14,14,14,127248133,7,3,141943,830459,1230923,17640,2119369481,810879,51516248,1780
620896.77,13,253952,62,109982,7246205112,1,21278510,0,798,4,4,9641,763,4,612,880976,0,24,43273,19,14,123431151,1226,1,0,4,473,137088675,6,548354700,18,18,0,14,112,612,0,0,57340637,1311158,2321874025,0,612,549,0,3,1,14,14,939,3,2320319764,2284662300,79809463,139119164,139135548,1,3,1,7234196560,73389,73389,14,14,14,139119168,7,3,145712,902302,1315016,19333,2320319764,880976,56027816,1836
622902.89,13,253952,62,119492,7872130880,1,22612262,0,870,4,4,9641,811,4,639,950405,0,24,46997,19,14,128554909,1280,1,0,4,473,148965774,6,595733828,18,18,0,14,112,639,0,0,62008729,1326678,2522279209,0,639,572,0,3,1,14,14,939,3,2520146441,2481980245,85820507,151156198,151156198,1,3,1,7860122328,73389,73389,14,14,14,151156202,7,3,149103,973378,1393036,20964,2520146441,950405,60618085,1919
624907.81,13,253952,62,129052,8502498644,1,24212463,0,934,4,4,9641,884,5,666,1014163,0,24,50779,19,14,133363980,1334,1,0,4,473,160880997,6,643459332,18,18,0,14,112,666,0,0,66461066,1327329,2720346695,0,666,596,0,3,1,14,14,939,3,2717760500,2680746092,91872152,163258324,163258324,1,3,1,8489432880,73389,73389,14,14,14,163258328,7,3,153513,1038752,1480084,22626,2717760500,1014163,64983570,2005
626912.13,13,253952,62,138926,9151809186,1,26039864,0,955,4,4,9641,933,5,666,1071455,0,24,54643,19,14,133363980,1334,1,0,4,473,173208381,6,692768792,18,18,0,14,112,666,0,0,70599782,1327421,2927582448,0,666,596,0,3,1,14,14,939,3,2924966731,2885205069,97837427,175744203,175744203,1,3,1,9138698588,73389,73389,14,14,14,175744207,7,3,156926,1097580,1549017,24328,2924966731,1071455,69053516,2005
