timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
595768.36,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
597773.51,1,0,0,19716,1297682268,0,0,0,0,1,1,9981,117,594,122933,20,1840,16,0,122489018,1190,1,0,15,15,0,14,44,594,0,0,0,1991096,50,426111290,0,594,453,2,1,14,14,338,1,427589828,382728596,1991536,29183717,29183717,1,2,1,1283362652,73389,73389,14,14,14,29167333,5,3,374384,125217,805971,3280,427589828,122933,1185212,1967
599784.55,1,253952,62,35473,2336185030,16,18128725,0,58,20,20,9981,120,675,212066,20,5787,35,86,140299886,1352,1,0,34,34,13,14,201,675,0,0,0,5611488,387626,736069011,0,675,509,2,1,14,14,338,1,737803056,686781229,24512939,52737371,52737371,1,2,1,2320444324,73389,73389,14,14,14,52737371,5,3,470511,216589,1100048,5648,737803056,212066,4511646,2255
601796.07,1,253952,62,49793,3279969590,17,22344289,0,98,22,22,9981,122,675,309305,20,9836,35,86,140830790,1352,1,0,34,36,13,14,201,675,0,0,0,9653937,1931583,1010138348,0,675,509,2,1,14,14,338,1,1013185328,962620665,35140155,74189999,74189999,1,2,1,3264359956,73389,73389,14,14,14,74189999,5,3,475794,316149,1262901,7750,1013316400,309348,8391380,2255
603807.15,1,253952,62,64681,4260978598,17,25818534,0,143,24,24,9981,124,675,417577,20,13995,35,86,141096242,1352,1,0,34,38,13,14,201,675,0,0,0,13844637,3291550,1294436240,0,675,509,2,1,14,14,338,1,1299839792,1249406122,46920925,96486403,96502787,1,2,1,4245401732,73389,73389,14,14,14,96486403,5,3,488636,429872,1412536,9936,1299839792,417577,12432583,2255
605815.73,1,253952,62,80508,5303525910,19,31560191,0,189,25,25,9981,127,675,525441,20,18480,35,86,141361694,1352,1,0,34,39,13,14,201,675,0,0,0,18240413,4450693,1600500478,0,675,509,2,1,14,14,338,1,1604188976,1554197589,59367164,120167255,120183639,1,2,1,5287359220,73389,73389,14,14,14,120167255,5,3,497882,540838,1608215,12258,1604188976,525441,16632823,2255
607823.65,1,253952,62,96746,6373804874,21,37386810,0,242,26,26,9981,129,675,637085,20,23017,35,86,141892598,1352,1,0,34,40,13,14,201,675,0,0,0,22685217,5401648,1914562082,0,675,509,2,1,14,14,338,1,1917451056,1867068099,70942481,144505182,144505182,1,2,1,6357507112,73389,73389,14,14,14,144488798,5,3,507381,654991,1778792,14648,1917451056,637085,20907189,2255
609834.04,1,253952,62,112972,7443031954,22,40756668,0,277,27,27,9981,132,675,748924,20,27607,35,86,142423502,1352,1,0,34,41,13,14,201,675,0,0,0,27210693,6636208,2228495589,0,675,509,2,1,14,14,338,1,2229664560,2179686202,83494719,168787924,168804308,1,2,1,7426668656,73389,73389,14,14,14,168787924,5,3,515624,769327,1942612,17030,2229664560,748924,25268995,2255
611842.84,1,253952,62,129482,8530605806,22,45052368,0,332,28,28,9981,135,675,859535,20,32275,35,86,142688954,1352,1,0,34,42,13,14,201,675,0,0,0,31739132,7476878,2546242020,0,675,509,2,1,14,14,338,1,2547120944,2497567144,94100994,193523385,193523385,1,2,1,8514308044,73389,73389,14,14,14,193507001,5,3,524363,882494,2105620,19452,2547120944,859535,29634583,2255
613850.05,1,253952,62,146565,9656262690,24,50645392,0,376,29,29,9981,138,675,969849,20,37099,35,86,142942340,1352,1,0,34,43,13,14,201,675,0,0,0,36405680,8161501,2875651459,0,675,509,2,1,14,14,338,1,2876111664,2826640530,107228029,219106496,219106496,1,2,1,9639964928,73389,73389,14,14,14,219090112,5,3,530290,995514,2268337,21962,2876111664,969849,34138570,2255
