timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
557777.09,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
559782.32,0,253952,62,7207,473645212,1,2398305,44,3,3,4492,100,0,558,56900,0,21,2801,18,35,95481339,1118,1,0,4,550,8794458,7,35177832,17,17,11,14,101,558,0,0,3330953,8564,181357503,0,558,431,0,3,1,14,14,1053,3,181614248,151794977,5736039,8937028,8937028,1,3,1,464725488,73389,73389,14,14,14,8937032,7,3,81496,58105,222411,1561,181614248,56900,3108668,1587
561789.35,0,253952,62,14371,946234012,1,3819718,78,4,4,4492,117,1,558,103335,0,21,5600,19,35,97942803,1118,1,0,4,550,17770867,7,71018824,18,18,11,14,114,558,0,0,6594343,30006,330930723,0,558,431,0,3,1,14,14,1053,3,331060779,300515759,10426705,18024942,18024942,1,3,1,937297016,73389,73389,14,14,14,18024946,7,3,86845,105627,293438,2739,331060779,103335,6301149,1587
563796.38,1,253952,62,23636,1555958912,1,5029668,168,4,4,4492,208,1,558,175174,0,21,9261,19,35,98594367,1118,1,0,4,550,29271562,7,117086248,18,18,11,14,114,558,0,0,11315789,50714,519025188,0,558,431,0,3,1,14,14,1053,3,520250222,492742653,16379917,29738614,29738614,1,3,1,1545555992,73389,73389,14,14,14,29722234,7,3,91211,179116,384462,4382,520250222,175174,10931758,1587
565801.69,1,253952,62,29388,1935093864,2,7733824,185,4,4,4492,215,1,567,205187,0,21,11511,19,35,101951827,1136,1,0,4,550,36499981,7,145999924,18,18,11,14,114,567,0,0,13638994,50964,641941820,0,567,434,0,3,1,14,14,1053,3,641793672,611918057,21407873,37038957,37038957,1,3,1,1926025796,73389,73389,14,14,14,37038961,7,3,94843,210026,418466,5338,641793672,205187,13221045,1611
567811.74,2,253952,62,37957,2498228362,2,8905839,256,5,5,4492,300,1,567,275889,0,21,14885,19,35,102567193,1136,1,0,4,550,47134932,7,188410368,18,19,11,14,114,567,0,0,18108136,172460,818377187,0,567,434,0,3,1,14,14,1053,3,817923766,789537358,27165636,47857986,47857986,1,3,1,2488615304,73389,73389,14,14,14,47857990,7,3,101773,282324,515505,6850,817923766,275889,17593326,1611
569816.25,2,253952,62,44889,2955033642,3,11051500,300,5,5,4492,319,1,567,323420,0,21,17605,19,35,104449489,1136,1,0,4,550,55823871,7,223295484,18,19,11,14,114,567,0,0,21385175,233133,956773465,0,567,434,0,3,1,14,14,1053,3,955933143,933433363,32641815,56638922,56638922,1,3,1,2945223976,73389,73389,14,14,14,56638926,7,3,106537,331012,595230,7949,955933143,323420,20790766,1611
571830.55,2,253952,62,51825,3411823548,3,12700762,331,6,6,4492,391,1,567,372715,0,21,20362,19,35,106054267,1136,1,0,4,550,64466822,7,257867288,18,20,11,14,114,567,0,0,24654701,298188,1106108272,0,567,434,0,3,1,14,14,1053,3,1105404807,1077200093,37592123,65422017,65422017,1,3,1,3401944916,73389,73389,14,14,14,65422021,7,3,115452,381507,660350,9236,1105404807,372715,23995304,1611
573846.83,2,253952,62,59979,3949980750,3,14167244,397,6,6,4492,426,1,567,441773,0,21,23562,19,35,108238213,1136,1,0,4,550,74666255,7,298665020,18,20,11,14,114,567,0,0,29061918,462190,1276608246,0,567,434,0,3,1,14,14,1053,3,1276275871,1246534024,43631924,75767181,75767181,1,3,1,3939893444,73389,73389,14,14,14,75767185,7,3,117263,452110,748394,10619,1276275871,441773,28314647,1611
575856.82,2,253952,62,68152,4488719506,3,15660142,463,6,6,4492,500,2,576,515283,0,21,26789,19,35,111305818,1154,1,0,4,550,84862609,7,339321208,18,20,11,14,114,576,0,0,33479064,644684,1453433882,0,576,449,0,3,1,14,14,1053,3,1452264523,1416606847,49710964,86108471,86108471,1,3,1,4477640524,73389,73389,14,14,14,86108475,7,3,123155,527327,837028,12116,1452264523,515283,32643322,1648
