timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
486267.72,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
488281.77,1,253952,62,5711,375856742,0,1718140,0,53,3,3,6234,97,0,558,59383,0,10,2227,16,100,95734725,1118,1,0,4,594,6934962,8,27739848,15,17,12,194,558,0,0,3318466,442596,150802273,0,558,639,0,3,1,14,14,1231,3,150932003,121112766,5377253,7050709,7050709,1,3,1,365784932,73389,73389,14,14,14,7034329,9,3,81050,64280,235710,1316,150932003,59383,3082886,1968
490299.29,1,253952,62,11513,757351478,0,4419163,0,106,3,3,6234,111,0,558,113031,0,10,4476,16,100,96989589,1118,1,0,4,594,14146891,8,56587564,15,17,12,194,558,0,0,6563359,955571,272270624,0,558,639,0,3,1,14,14,1231,3,272137865,241312402,11913313,14382105,14382105,1,3,1,747017524,73389,73389,14,14,14,14365725,9,3,85567,119123,305182,2272,272137865,113031,6258443,1968
492311.24,9,253952,62,16966,1116022414,0,6393334,0,162,3,3,6234,181,1,558,161758,0,10,6649,16,100,98268585,1118,1,0,4,594,20954628,8,83753872,15,17,12,194,558,0,0,9780573,1751285,385252423,0,558,639,0,3,1,14,14,1231,3,385248445,354137922,17901529,21287517,21287517,1,3,1,1106950916,73389,73389,14,14,14,21287521,9,3,91488,169073,375004,3280,385248445,161758,9405976,1968
494324.30,10,253952,62,22626,1488247236,0,8520270,0,220,3,3,6234,196,1,558,211421,0,10,8858,16,100,99245931,1118,1,0,4,594,28037148,8,112019676,15,17,12,194,558,0,0,12986420,2292202,504943186,0,558,639,0,3,1,14,14,1231,3,504940812,471207332,23765396,28455073,28455073,1,3,1,1479663828,73389,73389,14,14,14,28455077,9,3,94612,219933,436719,4237,504940812,211421,12550246,1968
496338.24,12,253952,62,28171,1854105820,0,10717013,0,271,3,3,6234,217,1,567,259963,0,10,11037,16,100,102917107,1136,1,0,4,594,34957580,8,139830320,15,17,12,194,567,0,0,16120639,2831060,614876203,0,567,650,0,3,1,14,14,1231,3,614852741,586643445,29617842,35474729,35474729,1,3,1,1844685940,73389,73389,14,14,14,35474733,9,3,98617,269508,496521,5126,614852741,259963,15624798,2000
498343.69,12,253952,62,33186,2184301242,1,13188385,0,297,3,3,6234,268,2,585,292071,0,10,13017,16,100,107389803,1172,1,0,4,594,41150110,8,164600440,15,17,12,194,585,0,0,18439747,2899886,722714942,0,585,668,0,3,1,14,14,1231,3,722750342,690575760,34478744,41820926,41820926,1,3,1,2174688184,73389,73389,14,14,14,41820930,9,3,100844,302453,524594,6058,722750342,292071,17915936,2057
500349.53,12,253952,62,38258,2517677180,1,14822251,0,330,3,3,6234,285,2,585,323215,0,10,14997,16,100,108367149,1172,1,0,4,594,47491940,8,189967760,15,17,12,194,585,0,0,20788728,2951798,828325518,0,585,668,0,3,1,14,14,1231,3,827604770,795235537,38511826,48253361,48253361,1,3,1,2509174804,73389,73389,14,14,14,48253365,9,3,102203,334405,563605,6902,827604770,323215,20226008,2057
502366.28,12,253952,62,43597,2871000628,1,16053202,0,366,3,3,6234,341,2,585,363194,0,10,17113,16,100,111468111,1172,1,0,4,594,54123576,8,216429504,15,17,12,194,585,0,0,23484893,3218172,941242609,0,585,668,0,3,1,14,14,1231,3,940539287,907094188,42705057,55012588,55012588,1,3,1,2860654608,73389,73389,14,14,14,55012592,9,3,104938,375322,610659,7877,940539287,363194,22875241,2057
504375.28,12,253952,62,48770,3212214368,2,18681398,0,422,5,5,6234,362,2,585,421075,0,10,19155,18,100,113048757,1172,1,0,4,594,60636861,8,242547444,17,19,12,1422,585,0,0,26611849,3997938,1043303040,0,585,668,0,3,1,14,14,1231,3,1042733400,1014639993,49173971,61567459,61567459,1,3,1,3201507900,73389,73389,14,14,14,61567463,9,3,111811,434256,679231,8702,1042733400,421075,25933753,2057
506388.72,13,253952,62,53847,3546533352,2,20872056,0,471,5,5,6234,383,2,585,477593,0,10,21142,18,100,113676189,1172,1,0,4,594,66989444,8,267893224,17,19,12,1422,585,0,0,29761908,4761601,1154635976,0,585,668,0,3,1,14,14,1231,3,1153559758,1119756718,55275240,67995576,68011960,1,3,1,3535769984,73389,73389,14,14,14,67995580,9,3,120824,491892,761169,9603,1153559758,477593,29001995,2057
508401.19,13,253952,62,58813,3874494856,2,22638356,0,527,5,5,6234,436,2,585,531267,0,10,23125,18,100,114641469,1172,1,0,4,594,73190600,8,292762400,17,19,12,1422,585,0,0,32971797,5494343,1254631751,0,585,668,0,3,1,14,14,1231,3,1253290598,1222866273,60999857,74318912,74318912,1,3,1,3864583456,73389,73389,14,14,14,74318916,9,3,127345,550279,827925,10466,1253290598,531267,32145251,2057
510406.92,13,253952,62,63496,4182956458,3,25363345,0,551,5,5,6234,456,2,585,562706,0,10,24964,18,100,115860135,1172,1,0,4,594,79060091,8,316240364,17,19,12,1422,585,0,0,35174752,5513423,1347193686,0,585,668,0,3,1,14,14,1231,3,1346084390,1319778111,65957702,80255509,80255509,1,3,1,4173286500,73389,73389,14,14,14,80255513,9,3,131671,582480,864847,11215,1346084390,562706,34311381,2057
512422.54,14,253952,62,68736,4527969876,3,27138211,0,593,6,6,6234,501,2,585,616185,0,10,27030,18,100,116547897,1172,1,0,4,594,85591952,8,342303144,17,20,12,1422,585,0,0,38157041,6035779,1460735875,0,585,668,0,3,1,14,14,1231,3,1459178009,1428572405,71224252,86880234,86880234,1,3,1,4517772200,73389,73389,14,14,14,86880238,9,3,135248,637140,924616,12173,1459178009,616185,37234020,2057
514435.47,14,253952,62,74197,4887756334,3,29307973,0,648,6,6,6234,530,2,585,676262,0,10,29178,18,100,117489045,1172,1,0,4,594,92428772,8,369650500,17,20,12,1422,585,0,0,41368540,6663148,1572437136,0,585,668,0,3,1,14,14,1231,3,1571014382,1541883489,77012188,93797712,93797712,1,3,1,4877481056,73389,73389,14,14,14,93797716,9,3,137865,698435,992170,13093,1571014382,676262,40378086,2057
516448.85,15,253952,62,79717,5251662802,3,31516390,0,704,6,6,6234,558,2,585,734185,0,10,31341,18,100,118671513,1172,1,0,4,594,99312191,8,397248764,17,20,12,1422,585,0,0,44682129,7190144,1686685581,0,585,668,0,3,1,14,14,1231,3,1685139151,1656526154,82722080,100794951,100794951,1,3,1,5241337484,73389,73389,14,14,14,100794955,9,3,142449,757574,1063904,14021,1685139151,734185,43620066,2057
518460.88,15,253952,62,85433,5627533508,3,33710072,0,762,6,6,6234,610,2,585,796911,0,10,33604,18,100,118671513,1172,1,0,4,594,106460069,8,425775572,17,20,12,1422,585,0,0,48025325,7767617,1802685816,0,585,668,0,3,1,14,14,1231,3,1801008390,1774763600,89329562,108028043,108028043,1,3,1,5617458268,73389,73389,14,14,14,108028047,9,3,149235,821608,1140646,15008,1801008390,796911,46886652,2057
520471.63,15,253952,62,91340,6016826540,3,35776232,0,811,6,6,6234,640,2,585,863253,0,10,35930,18,100,118671513,1172,1,0,4,594,113843177,8,455372708,17,20,12,1422,585,0,0,51504038,8226996,1928963201,0,585,668,0,3,1,14,14,1231,3,1926895103,1897296512,95327479,115516802,115516802,1,3,1,6006873736,73389,73389,14,14,14,115516806,9,3,157784,889333,1227278,16037,1926895103,863253,50278862,2057
