timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
42652.14,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
44655.81,0,253952,62,8753,575905016,0,939480,0,19,3,3,10770,106,0,558,47776,0,52,3416,18,19,95481339,1118,1,0,4,714,10742471,7,42969884,17,17,6,14,77,558,0,0,3410983,246,218368137,0,558,257,0,3,1,14,14,1138,0,3,218892171,184080355,4127251,10896631,10913015,1,3,1,0,566624844,73389,73389,14,14,14,10896635,7,3,78264,49079,156100,1853,218892171,47776,3255014,1135
46659.41,0,253952,62,19704,1297631862,0,2740062,0,55,3,3,10770,196,1,558,98645,0,52,7738,18,19,97641153,1118,1,0,4,714,24396889,7,97587556,17,17,6,14,77,558,0,0,7642606,2513,443277895,0,558,257,0,3,1,14,14,1138,0,3,443810964,411316706,10385600,24778580,24778580,1,3,1,0,1288486192,73389,73389,14,14,14,24778584,7,3,80692,101478,227213,3753,443810964,98645,7415679,1135
48662.73,0,253952,62,29759,1960348868,0,4185110,0,95,3,3,10770,235,1,558,144677,0,52,11684,18,19,99825099,1118,1,0,4,714,36988447,7,147953788,17,17,6,14,77,558,0,0,11503111,2811,649404898,0,558,257,0,3,1,14,14,1138,0,3,648984366,620030677,15690603,37515808,37515808,1,3,1,0,1950822048,73389,73389,14,14,14,37515812,7,3,82494,148932,285180,5411,648984366,144677,11218347,1135
50666.84,0,253952,62,38045,2505901958,1,6736341,0,118,4,4,10770,313,2,567,183824,0,52,14947,19,19,102905041,1136,1,0,4,714,47269325,7,189012772,18,18,6,14,85,567,0,0,14607036,2843,824057667,0,567,259,0,3,1,14,14,1138,0,3,823785163,792114526,21345241,47992488,47992488,1,3,1,0,2495609408,73389,73389,14,14,14,47992492,7,3,88802,189181,339231,6914,823785163,183824,14268337,1155
52671.11,0,253952,62,48812,3215268530,1,8573221,0,148,4,4,10770,351,2,567,237693,0,52,19163,19,19,104449489,1136,1,0,4,714,60731904,7,242862928,18,18,6,14,85,567,0,0,18787185,3150,1053732024,0,567,259,0,3,1,14,14,1138,0,3,1053705635,1015434361,27346368,61630836,61630836,1,3,1,0,3204803504,73389,73389,14,14,14,61630840,7,3,91618,244431,388190,8771,1053705635,237693,18399678,1155
54675.19,0,253952,62,59657,3929167742,1,10368449,0,180,4,4,10770,446,2,567,289846,0,52,23460,19,19,105728485,1136,1,0,4,714,74279662,7,297118648,18,18,6,14,85,567,0,0,22996131,3244,1273970431,0,567,259,0,3,1,14,14,1138,0,3,1273664886,1240141943,33339009,75355422,75355422,1,3,1,0,3918481976,73389,73389,14,14,14,75355426,7,3,94266,297979,450093,10649,1273664886,289846,22546867,1155
56679.88,0,253952,62,70405,4636770292,1,12202402,0,210,4,4,10770,486,2,567,342544,0,52,27649,19,19,107067811,1136,1,0,4,714,87648569,7,350594276,18,18,6,14,85,567,0,0,27191009,3536,1496579921,0,567,259,0,3,1,14,14,1138,0,3,1497146601,1463314826,39392918,88932552,88965320,1,3,1,0,4624492736,73389,73389,14,14,14,88932556,7,3,98472,352032,505963,12453,1497146601,342544,26686029,1155
58684.91,0,253952,62,80779,5320960384,1,13863103,0,258,4,4,10770,575,2,585,401080,0,52,31747,19,19,112743991,1172,1,0,4,714,100582819,7,402331276,18,18,6,14,85,585,0,0,31501189,3638,1724795587,0,585,272,0,3,1,14,14,1138,0,3,1723920616,1679470071,45363020,102050486,102050486,1,3,1,0,5306625304,73389,73389,14,14,14,102050490,7,3,101276,412150,571905,14397,1723920616,401080,30930446,1203
60689.72,0,253952,62,91154,6002938724,1,15554006,0,307,4,4,10770,619,2,621,461557,0,52,35764,19,19,119579155,1244,1,0,4,714,113383578,7,453469848,18,18,6,14,85,621,0,0,35837880,3962,1957674901,0,621,296,0,3,1,14,14,1138,0,3,1957124301,1895748964,51389696,115066686,115083070,1,3,1,0,5983467704,73389,73389,14,14,14,115066690,7,3,118047,474195,658901,16317,1957124301,461557,35180318,1305
