timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
378522.62,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
380527.58,0,253952,62,9833,646683896,0,1735961,0,30,3,3,5040,115,0,558,66510,0,26,3836,18,37,95167623,1118,1,0,4,694,12084432,5,48337728,17,17,8,14,100,558,0,0,4117015,98,239499150,0,558,318,0,3,1,14,14,1179,3,239993556,206097390,5853468,12272887,12272887,1,3,1,637338188,73389,73389,14,14,14,12256507,6,3,80724,68026,203640,2033,239993556,66510,3913526,1418
382533.41,0,253952,62,19539,1286818422,0,3615062,0,53,3,3,5040,157,0,558,122497,0,26,7641,18,37,97954869,1118,1,0,4,694,24204003,5,96816012,17,17,8,14,100,558,0,0,8249099,214,440922673,0,558,318,0,3,1,14,14,1179,3,441454059,407936161,11815875,24565588,24565588,1,3,1,1277410608,73389,73389,14,14,14,24565592,6,3,88755,125454,276596,3662,441454059,122497,7972817,1418
384538.99,0,253952,62,28945,1905820096,0,5352492,0,92,3,3,5040,237,0,558,181923,0,26,11354,18,37,98956347,1118,1,0,4,694,35946819,5,143722592,17,17,8,14,100,558,0,0,12511616,1231,639814535,0,558,318,0,3,1,14,14,1179,3,639434615,602727060,17865760,36475868,36475868,1,3,1,1896745168,73389,73389,14,14,14,36475872,6,3,130273,186431,424691,5349,639434615,181923,12086411,1418
386544.98,0,253952,62,38042,2505693284,0,6985513,0,148,3,3,5040,272,0,567,242140,0,26,14922,18,37,102579259,1136,1,0,4,694,47317244,5,189268976,17,17,8,14,100,567,0,0,16901355,15658,820714267,0,567,326,0,3,1,14,14,1179,3,820413919,791567901,23900166,48008872,48008872,1,3,1,2496461376,73389,73389,14,14,14,48008876,6,3,135612,248185,498556,6815,820413919,242140,16403471,1448
388551.07,0,253952,62,47239,3111239254,0,8631762,0,196,3,3,5040,360,1,576,305210,0,26,18562,18,37,104693650,1154,1,0,4,694,58743521,5,234974084,17,17,8,14,100,576,0,0,21248449,17530,1013822484,0,576,333,0,3,1,14,14,1179,3,1013207985,982687059,29894392,59630273,59630273,1,3,1,3100774228,73389,73389,14,14,14,59630277,6,3,140149,312852,570552,8465,1013207985,305210,20678761,1474
390557.78,0,253952,62,56078,3692871444,0,10117471,0,268,3,3,5040,395,1,585,370648,0,26,22017,18,37,107821207,1172,1,0,4,694,69782478,5,279129912,17,17,8,14,100,585,0,0,25768110,51500,1200634590,0,585,338,0,3,1,14,14,1179,3,1199855709,1165955341,35923600,70809306,70809306,1,3,1,3682083944,73389,73389,14,14,14,70809310,6,3,144087,380008,650400,9970,1199855709,370648,25118758,1496
392563.73,0,253952,62,64799,4268440944,0,11437275,0,348,3,3,5040,482,1,585,442236,0,26,25483,18,37,110584321,1172,1,0,4,694,80658194,5,322632776,17,17,8,14,100,585,0,0,30411628,116277,1393284415,0,585,338,0,3,1,14,14,1179,3,1392704094,1347583409,41934043,81840439,81840439,1,3,1,4255702860,73389,73389,14,14,14,81840443,6,3,147990,453379,738328,11619,1392704094,442236,29674538,1496
394572.55,1,253952,62,73434,4835973214,0,12792015,0,423,3,3,5040,514,1,585,513470,0,26,28827,18,37,110632585,1172,1,0,4,694,91357274,5,365364576,17,17,8,14,100,585,0,0,34990274,251487,1581009648,0,585,338,0,3,1,14,14,1179,3,1579857085,1527113360,47960456,92708620,92708620,1,3,1,4820848272,73389,73389,14,14,14,92708624,6,3,150557,526278,826301,13121,1579857085,513470,34165385,1496
396584.46,1,253952,62,81879,5392537762,0,14090192,0,504,3,3,5040,595,2,585,584833,0,26,32161,18,37,112177033,1172,1,0,4,694,101852704,5,407346376,17,17,8,14,100,585,0,0,39617147,354124,1763469083,0,585,338,0,3,1,14,14,1179,3,1762770793,1703002229,53987252,103369398,103369398,1,3,1,5375208728,73389,73389,14,14,14,103369402,6,3,157340,599364,924098,14688,1762770793,584833,38694628,1496
