timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
330821.99,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
332827.46,1,253952,62,9698,638138186,0,1059045,94,3,3,5007,118,0,558,75660,0,16,3776,12,155,95782989,1118,1,0,4,833,11888495,6,47489428,11,17,8,351,558,0,0,4869931,3770,229574542,0,558,515,0,3,1,14,14,1336,0,3,229898135,203782078,5932473,12090504,12090504,1,3,1,0,628706240,73389,73389,14,14,14,12090508,9,3,81434,77398,248192,1968,229898135,75660,4621937,1688
334833.06,1,253952,62,19706,1297449218,0,2341589,174,3,3,5007,155,0,558,137401,0,16,7700,12,155,98268585,1118,1,0,4,833,24399674,6,97598696,11,17,8,351,558,0,0,9602169,4255,438327835,0,558,515,0,3,1,14,14,1336,0,3,438452184,411451834,11945947,24764355,24764355,1,3,1,0,1287746492,73389,73389,14,14,14,24764359,9,3,86650,140785,314150,3641,438452184,137401,9288428,1688
336838.16,1,253952,62,29775,1960468362,0,3600240,263,3,3,5007,249,0,558,201595,0,16,11691,12,155,99523449,1118,1,0,4,833,36995213,6,147980852,11,17,8,351,558,0,0,14363913,5463,650140998,0,558,515,0,3,1,14,14,1336,0,3,649666965,620107922,17965302,37522285,37522285,1,3,1,0,1951158852,73389,73389,14,14,14,37522289,9,3,91156,206668,404985,5459,649666965,201595,13959551,1688
338843.54,1,253952,62,39676,2612212006,0,4879539,351,3,3,5007,288,0,567,264975,0,16,15568,12,155,102615457,1136,1,0,4,833,49340965,6,197363860,11,17,8,351,567,0,0,19103102,7786,855661153,0,567,524,0,3,1,14,14,1336,0,3,855241128,825202430,23983425,50061190,50061190,1,3,1,0,2603181912,73389,73389,14,14,14,50061194,9,3,96080,271694,487787,7119,855241128,264975,18616146,1721
340848.80,2,253952,62,50037,3295863846,0,6109574,440,3,3,5007,381,2,576,330279,0,16,19673,12,155,105936448,1154,1,0,4,833,62256015,6,249024060,11,17,8,351,576,0,0,23895272,8105,1075375780,0,576,532,0,3,1,14,14,1336,0,3,1074486458,1040565151,30005030,63193349,63193349,1,3,1,0,3286054180,73389,73389,14,14,14,63193353,9,3,102820,338750,571972,8988,1074486458,330279,23324349,1750
342853.89,2,253952,62,60600,3990654474,0,7386763,519,3,3,5007,426,2,585,391643,0,16,23800,12,155,108655868,1172,1,0,4,833,75445408,6,301717060,11,17,8,351,585,0,0,28610483,10751,1292398769,0,585,539,0,3,1,14,14,1336,0,3,1291172698,1259220947,35996392,76569997,76569997,1,3,1,0,3981639876,73389,73389,14,14,14,76570001,9,3,106929,401747,644068,10742,1291172698,391643,27967663,1780
344858.43,2,253952,62,68338,4499781614,1,9347505,565,3,3,5007,495,2,594,432247,0,16,26842,12,155,111421935,1190,1,0,4,833,84983407,6,339933628,11,17,8,351,594,0,0,31887129,10957,1450591046,0,594,545,0,3,1,14,14,1336,0,3,1449758199,1420021411,41233023,86325781,86325781,1,3,1,0,4488940644,73389,73389,14,14,14,86325785,9,3,189276,443493,833313,12100,1449758199,432247,31055200,1808
346864.33,2,253952,62,77169,5081815168,1,10926465,615,4,4,5007,527,2,603,486062,0,16,30301,13,155,115744760,1208,1,0,4,833,96062530,6,384121092,12,18,8,363,603,0,0,35810846,11236,1650838087,0,603,551,0,3,1,14,14,1336,0,3,1649315792,1603823689,46735131,97481953,97481953,1,3,1,0,5069061588,73389,73389,14,14,14,97481957,9,3,199629,498769,894226,13707,1649315792,486062,34918162,1838
348870.39,2,253952,62,87397,5757173030,1,12088466,715,4,4,5007,619,2,603,552889,0,16,34343,13,155,117663254,1208,1,0,4,833,108774662,6,435098648,12,18,8,363,603,0,0,40660329,11614,1870976622,0,603,551,0,3,1,14,14,1336,0,3,1869886083,1817604766,52744193,110374385,110390769,1,3,1,0,5739468052,73389,73389,14,14,14,110374389,9,3,201942,567439,975034,15583,1869886083,552889,39687054,1838
