timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
104815.71,0,253952,62,7279,478942972,1,2197099,0,81,4,4,5071,108,0,558,82170,0,24,2848,17,95433075,1118,1,0,4,2063,8903207,13,35612828,16,18,0,12,245,558,0,0,4541302,191747,185569464,0,558,565,0,3,1,14,14,2670,3,185821928,153360348,6914983,9031014,9047398,1,3,1,469612760,73389,73389,14,14,14,9031018,9,3,52113,83827,198068,1612,185821928,82170,4343391,1927
106821.57,0,253952,62,15106,994390906,1,3263831,0,181,4,4,5071,138,0,558,148456,0,24,5891,17,97303305,1118,1,0,4,2063,18643723,13,74445556,16,18,0,12,245,558,0,0,9456281,286357,338840398,0,558,565,0,3,1,14,14,2670,3,339307578,315859666,12971719,18942446,18942446,1,3,1,985007224,73389,73389,14,14,14,18942450,9,3,56960,151865,287214,2849,339307578,148456,9169388,1927
108828.80,1,253952,62,23369,1538762450,1,4252490,0,282,4,4,5071,205,2,558,222375,0,24,9166,17,98268585,1118,1,0,4,2063,28995704,13,115918156,16,18,0,12,245,558,0,0,14467786,302327,519511702,0,558,565,0,3,1,14,14,2670,3,519347326,487354264,18985904,29408775,29408775,1,3,1,1529256332,73389,73389,14,14,14,29408779,9,3,58530,227679,376082,4366,519347326,222375,14092198,1927
110834.73,1,253952,62,32206,2120751658,1,5232723,0,380,4,4,5071,262,3,567,294178,0,24,12648,17,101046606,1136,1,0,4,2063,40002132,13,160008528,16,18,0,12,245,567,0,0,19512998,315419,700948075,0,567,574,0,3,1,14,14,2670,3,700276156,670447707,25020390,40604192,40604192,1,3,1,2111418016,73389,73389,14,14,14,40604196,9,3,61397,301294,463050,5870,700276156,294178,19050631,1960
112840.83,1,253952,62,41067,2704392742,1,6250454,0,475,4,4,5071,298,3,576,366210,0,24,16115,17,104113597,1154,1,0,4,2063,51052305,13,204209220,16,18,0,12,245,576,0,0,24505934,317410,886472237,0,576,577,0,3,1,14,14,2670,3,885616895,854356698,31031438,51819867,51819867,1,3,1,2694633116,73389,73389,14,14,14,51819871,9,3,64943,375104,550885,7365,885616895,366210,23955916,1989
114846.23,1,253952,62,50143,3302937938,1,7283503,0,572,4,4,5071,389,3,585,440107,0,24,19722,17,107157341,1172,1,0,4,2063,62391357,13,249565428,16,18,0,12,245,585,0,0,29474936,322405,1077408153,0,585,586,0,3,1,14,14,2670,3,1076495954,1043121910,37036818,63311911,63328295,1,3,1,3292219404,73389,73389,14,14,14,63311915,9,3,69287,450864,650030,9010,1076495954,440107,28825968,2018
116851.60,1,253952,62,59415,3913411174,1,8508062,0,656,4,4,5071,426,3,585,508782,0,24,23352,17,108400139,1172,1,0,4,2063,73970002,13,295880008,16,18,0,12,245,585,0,0,34271553,322817,1265377462,0,585,586,0,3,1,14,14,2670,3,1265039336,1235176025,43055691,75056192,75056192,1,3,1,3902922016,73389,73389,14,14,14,75056196,9,3,73695,521202,739852,10529,1265039336,508782,33532964,2018
118856.30,1,253952,62,69200,4557866358,3,11698891,0,737,6,6,5071,517,3,585,581959,0,24,27208,19,109389551,1172,1,0,4,2063,86127511,13,344510044,18,20,1,12,372,585,0,0,39181879,333300,1476091324,0,585,586,0,3,1,14,14,2670,3,1475585758,1438833760,51166801,87404522,87404522,1,3,1,4545035176,73389,73389,14,14,14,87404526,9,3,83318,596173,832950,12326,1475585758,581959,38350390,2018
120861.37,3,253952,62,78938,5199446472,3,12920760,0,819,6,6,5071,557,3,585,650125,0,24,31020,19,110897801,1172,1,0,4,2063,98300052,13,393135644,18,20,1,12,372,585,0,0,43985587,333635,1679454835,0,585,586,0,3,1,14,14,2670,3,1677839887,1641033765,57189411,99734309,99734309,1,3,1,5186184100,73389,73389,14,14,14,99734313,9,3,90922,666044,925925,13951,1677839887,650125,43061320,2018
122865.98,3,253952,62,88614,5836758232,3,14337515,0,896,6,6,5071,611,3,585,715523,0,24,34820,19,111863081,1172,1,0,4,2063,110363778,13,441455112,18,20,1,12,372,585,0,0,48545054,333780,1884323245,0,585,586,0,3,1,14,14,2670,3,1882933899,1841731270,63154473,111984335,112000719,1,3,1,5823185452,73389,73389,14,14,14,111984339,9,3,94738,733074,989854,15650,1882933899,715523,47557046,2018
124870.76,3,253952,62,98320,6476928956,3,15799999,0,976,6,6,5071,685,3,585,779391,0,24,38653,19,113757443,1172,1,0,4,2063,122465437,13,489861748,18,20,1,12,372,585,0,0,53133804,334427,2085472994,0,585,586,0,3,1,14,14,2670,3,2084132112,2043522533,69213632,124260652,124277036,1,3,1,6461553936,73389,73389,14,14,14,124260656,9,3,101192,798594,1081889,17324,2084132112,779391,52053968,2018
126875.16,3,253952,62,107880,7105938712,3,17126589,0,1060,6,6,5071,723,3,585,848446,0,24,42394,19,114976109,1172,1,0,4,2063,134418767,13,537675068,18,20,1,12,372,585,0,0,57813043,334816,2289410254,0,585,586,0,3,1,14,14,2670,3,2287619776,2241681164,75203064,136367540,136367540,1,3,1,7091112112,73389,73389,14,14,14,136367544,9,3,113464,869282,1184740,18968,2287619776,848446,56630539,2018
128878.85,3,253952,62,114163,7519668158,4,18939927,0,1100,6,6,5071,789,3,585,885296,0,24,44869,19,115700069,1172,1,0,4,2063,142175199,13,568700796,18,20,1,12,372,585,0,0,60569628,334989,2425660669,0,585,586,0,3,1,14,14,2670,3,2423888775,2372489239,79785529,144284442,144300826,1,3,1,7502791016,73389,73389,14,14,14,144284446,9,3,115727,907191,1223670,20143,2423888775,885296,59348307,2018
130883.61,3,253952,62,123081,8108751550,4,20831663,0,1163,7,7,5071,823,3,585,943803,0,24,48370,19,118414919,1172,1,0,4,2063,153353816,13,613415264,18,21,1,12,372,585,0,0,64926850,335109,2613645585,0,585,586,0,3,1,14,14,2670,3,2611831438,2558496504,86033237,155589785,155589785,1,3,1,8090668852,73389,73389,14,14,14,155589789,9,3,121224,967218,1318116,21651,2611831438,943803,63611249,2018
132888.63,3,253952,62,132457,8726064662,4,22081835,0,1246,7,7,5071,912,3,585,1011602,0,24,52076,19,118414919,1172,1,0,4,2063,165047294,13,660124516,18,21,1,12,372,585,0,0,69691238,335470,2814261968,0,585,586,0,3,1,14,14,2670,3,2812391689,2753211649,92046914,167432370,167432370,1,3,1,8706483272,73389,73389,14,14,14,167432374,9,3,123800,1036788,1395350,23365,2812391689,1011602,68298589,2018
134893.52,3,253952,62,141833,9343124388,4,23311952,0,1333,7,7,5071,950,3,585,1076661,0,24,55737,19,118439051,1172,1,0,4,2063,176725025,13,706835360,18,21,1,12,372,585,0,0,74479974,335732,3007600283,0,585,586,0,3,1,14,14,2670,3,3005517594,2947782797,98063213,179277114,179277114,1,3,1,9322409960,73389,73389,14,14,14,179277118,9,3,126669,1103484,1485178,24923,3005517594,1076661,72997682,2018
136898.25,3,253952,62,151512,9981365108,4,24556005,0,1419,7,7,5071,1038,3,603,1146255,0,24,59563,19,122039262,1208,1,0,4,2063,188768418,13,755008952,18,21,1,12,372,603,0,0,79254596,336138,3218218191,0,603,598,0,3,1,14,14,2670,3,3216361443,3149511180,104080412,191510312,191510312,1,3,1,9957684288,73389,73389,14,14,14,191493932,9,3,130698,1174882,1570097,26719,3216361443,1146255,77687572,2073
138902.93,4,253952,62,161391,10633500992,4,25867063,0,1495,7,7,5071,1082,3,630,1217834,0,24,63415,19,126849888,1262,1,0,4,2063,201009770,13,804039080,18,21,1,12,372,630,0,0,83958232,336263,3434688463,0,630,618,0,3,1,14,14,2670,3,3432218299,3355944544,110091983,203942277,203942277,1,3,1,10604998436,73389,73389,14,14,14,203942281,9,3,132863,1248323,1664332,28468,3432218299,1217834,82297183,2160
