timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
145950.01,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
147955.66,0,253952,62,6184,406891468,0,1338327,7,3,3,6792,91,0,558,40499,0,16,2410,18,95457207,1118,1,0,4,432,7548692,6,30194768,17,17,14,55,558,0,0,2588394,25,166360435,0,558,245,0,3,1,14,14,870,3,166514613,130745315,3928984,7656917,7656917,1,3,1,398159716,73389,73389,14,14,14,7656921,7,3,80390,41485,163067,1426,166514613,40499,2425436,1042
149961.16,0,253952,62,12198,803208918,1,3983099,34,3,3,6792,136,0,558,68298,0,16,4769,18,97327437,1118,1,0,4,432,15029200,6,60052204,17,17,14,55,558,0,0,4965603,57,287893662,0,558,245,0,3,1,14,14,870,3,288087754,255836995,8949003,15260364,15260364,1,3,1,793538960,73389,73389,14,14,14,15260368,7,3,84322,70079,214106,2449,288087754,68298,4751698,1042
151966.05,0,253952,62,18449,1214744684,1,5385370,63,3,3,6792,164,0,558,99101,0,16,7225,18,98883951,1118,1,0,4,432,22850233,6,91400932,17,17,14,55,558,0,0,7479052,98,414646140,0,558,245,0,3,1,14,14,870,3,414872200,385121762,12863845,23177266,23193650,1,3,1,1205217864,73389,73389,14,14,14,23177270,7,3,85238,101750,245091,3484,414872200,99101,7234253,1042
153972.50,1,253952,62,27722,1824969740,1,6399223,131,4,4,6792,232,0,567,162087,0,16,10878,19,101324395,1136,1,0,4,432,34390412,6,137561648,18,18,14,66,567,0,0,12005002,21741,606558342,0,567,251,0,3,1,14,14,870,3,606878636,577458862,18420417,34915514,34915514,1,3,1,1815606760,73389,73389,14,14,14,34915518,7,3,91698,166418,347883,5107,606878636,162087,11657606,1072
155979.51,1,253952,62,37174,2447251522,1,7539063,221,4,4,6792,292,0,567,232748,0,16,14599,19,101963893,1136,1,0,4,432,46212335,6,184849340,18,18,14,66,567,0,0,16881174,44353,808823131,0,567,251,0,3,1,14,14,870,3,808539645,773277724,24448433,46889171,46889171,1,3,1,2438236924,73389,73389,14,14,14,46889175,7,3,93375,238862,437698,6780,808539645,232748,16444169,1072
157985.54,1,253952,62,46652,3071852606,1,8593087,320,4,4,6792,330,0,567,304160,0,16,18297,19,103532473,1136,1,0,4,432,58030520,6,231992596,18,18,14,66,567,0,0,21816559,96145,998374827,0,567,251,0,3,1,14,14,870,3,997635811,970337637,30478506,58874894,58874894,1,3,1,3061494520,73389,73389,14,14,14,58874898,7,3,97701,312010,529597,8324,997635811,304160,21287852,1072
159990.56,1,253952,62,54348,3578739456,2,10565542,369,4,4,6792,409,1,567,354558,0,16,21352,19,104787337,1136,1,0,4,432,67592525,6,270370100,18,18,14,66,567,0,0,25398745,101759,1158052837,0,567,251,0,3,1,14,14,870,3,1157956698,1129928483,36035591,68606102,68622486,1,3,1,3567517336,73389,73389,14,14,14,68606106,7,3,102138,363693,585619,9717,1157956698,354558,24814160,1072
161996.95,2,253952,62,61280,4035906716,3,11854616,393,6,6,6792,425,1,567,399511,0,16,24065,19,106416247,1136,1,0,4,432,76311956,6,305247824,18,20,14,66,567,0,0,28470569,109375,1307532653,0,567,251,0,3,1,14,14,870,3,1306658934,1273774029,40404883,77417647,77417647,1,3,1,4025717676,73389,73389,14,14,14,77417651,7,3,105474,409713,646332,10898,1306658934,399511,27825396,1072
164002.75,2,253952,62,66951,4409733252,4,14643013,407,6,6,6792,486,1,567,428761,0,16,26322,19,108274411,1136,1,0,4,432,83388646,6,333554584,18,20,14,66,567,0,0,30694629,109457,1426642900,0,567,251,0,3,1,14,14,870,3,1425687984,1391513887,45416230,84595110,84595110,1,3,1,4398945752,73389,73389,14,14,14,84595114,7,3,109908,439741,682250,11933,1425687984,428761,30013615,1072
