timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
319564.62,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,407,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0
321569.78,0,0,21003,1382558004,0,0,0,0,1,1,4787,117,639,123005,24,1961,14,17,131875832,1280,1,0,13,15,0,12,1708,639,0,0,0,1990936,392,455340546,0,639,437,2,1,14,14,407,0,1,455901380,407722086,1991820,31096327,31096327,1,2,1,0,1367517492,73389,73389,14,14,14,31079943,13,3,400683,125115,837449,3496,455901380,123005,1153578,1856
323578.37,253952,62,40222,2649008206,15,15224678,0,40,26,26,4787,120,675,253538,24,7101,39,17,140299886,1352,1,0,38,40,0,12,1827,675,0,0,0,6635294,537593,822179704,0,675,453,2,1,14,14,407,0,1,829291312,778229579,42101821,59835073,59851457,1,2,1,0,2632743212,73389,73389,14,14,14,59835073,13,3,524515,258343,1245764,6346,829291312,253538,5389747,1956
325584.74,253952,62,58629,3861965658,21,24842833,0,93,26,26,4787,123,675,399014,24,12290,39,17,140830790,1352,1,0,38,40,0,12,1827,675,0,0,0,11739807,731474,1180813540,0,675,453,2,1,14,14,407,0,1,1183710000,1132782952,58368336,87412714,87429098,1,2,1,0,3846159416,73389,73389,14,14,14,87412714,13,3,529340,406733,1446441,9050,1183710000,399014,10293737,1956
327591.47,253952,62,77403,5099240274,21,28853378,0,151,26,26,4787,126,675,537726,24,17575,39,17,141361694,1352,1,0,38,40,0,12,1827,675,0,0,0,16627721,767278,1542735114,0,675,453,2,1,14,14,407,0,1,1544944432,1494500334,69681582,115514643,115537060,1,2,1,0,5082644292,73389,73389,14,14,14,115514643,13,3,537548,548386,1633836,11806,1544944432,537726,14994422,1956
329599.97,253952,62,96272,6342475358,21,32871645,0,218,26,26,4787,129,675,673204,24,22887,39,17,141892598,1352,1,0,38,40,0,12,1827,675,0,0,0,21462617,787024,1906760319,0,675,453,2,1,14,14,407,0,1,1908144944,1857884232,79041949,143794637,143794637,1,2,1,0,6326243132,73389,73389,14,14,14,143778253,13,3,545870,686725,1803433,14577,1908144944,673204,19659882,1956
331605.98,253952,62,115174,7588138582,21,36704855,0,264,27,27,4787,132,675,816115,24,28207,39,17,142423502,1352,1,0,38,41,0,12,1827,675,0,0,0,26266055,837972,2269841715,0,675,453,2,1,14,14,407,0,1,2272000816,2222100628,88479122,172099207,172099207,1,2,1,0,7572365108,73389,73389,14,14,14,172099207,13,3,560049,832424,2003539,17353,2272000816,816115,24263346,1956
333611.98,253952,62,134001,8828355702,22,41398933,0,325,27,27,4787,135,675,953141,24,33504,39,17,142688954,1352,1,0,38,41,0,12,1827,675,0,0,0,31187899,850029,2633208636,0,675,453,2,1,14,14,407,0,1,2634283824,2584593365,100578849,200277023,200293407,1,2,1,0,8812189012,73389,73389,14,14,14,200277023,13,3,565016,972216,2169499,20117,2634283824,953141,29019393,1956
335617.32,253952,62,152622,10055013486,22,46338691,0,385,27,27,4787,139,675,1082248,24,38801,39,17,143207792,1352,1,0,38,41,0,12,1827,675,0,0,0,35949081,854213,2990790017,0,675,453,2,1,14,14,407,0,1,2991950800,2943132561,111793719,228171993,228171993,1,2,1,0,10038846796,73389,73389,14,14,14,228155609,13,3,573027,1104061,2348599,22849,2991950800,1082248,33601660,1956
337626.48,253952,62,171797,11318568038,23,49988822,0,447,27,27,4787,142,675,1212059,24,44195,39,17,144004148,1352,1,0,38,41,0,12,1827,675,0,0,0,40659371,855009,3360059887,0,675,453,2,1,14,14,407,0,1,3360918480,3312410843,121246764,256877971,256894355,1,2,1,0,11302630724,73389,73389,14,14,14,256877971,13,3,578114,1236612,2516641,25664,3360918480,1212059,38144090,1956
339631.98,253952,62,190954,12580942942,23,52128873,0,498,28,28,4787,145,675,1343319,24,49586,39,17,144535052,1352,1,0,38,42,0,12,1827,675,0,0,0,45447079,855617,3729597114,0,675,453,2,1,14,14,407,0,1,3730148304,3681464574,129366934,285567565,285583949,1,2,1,0,12564972860,73389,73389,14,14,14,285567565,13,3,582962,1370695,2688168,28481,3730148304,1343319,42760452,1956
341637.65,253952,62,210555,13872681282,24,55472475,0,522,29,29,4787,148,675,1466224,24,55097,39,17,145065956,1352,1,0,38,43,0,12,1827,675,0,0,0,50267872,855901,4107271660,0,675,453,2,1,14,14,407,0,1,4107373520,4059000319,138897125,314926744,314943128,1,2,1,0,13856776736,73389,73389,14,14,14,314926744,13,3,593591,1496431,2856417,31359,4107373520,1466224,47413182,1956
343642.62,253952,62,229494,15120503886,25,58602510,0,574,29,29,4787,151,675,1582020,24,60428,39,17,145596860,1352,1,0,38,43,0,12,1827,675,0,0,0,54838742,856089,4472365806,0,675,453,2,1,14,14,407,0,1,4471622608,4423809623,147635795,343290817,343307201,1,2,1,0,15104795948,73389,73389,14,14,14,343290817,13,3,603362,1614913,3018850,34138,4471622608,1582020,51821824,1956
345647.39,253952,62,242284,15962956558,27,62463409,0,602,30,30,4787,153,675,1643099,24,64026,39,17,145596860,1352,1,0,38,44,0,12,1827,675,0,0,0,57456117,856322,4719540530,0,675,453,2,1,14,14,407,0,1,4717513680,4670035928,154162026,362450129,362450129,1,2,1,0,15947805676,73389,73389,14,14,14,362450129,13,3,605530,1677450,3088442,36014,4717513680,1643099,54369713,1956
347652.71,253952,62,261829,17251024882,27,64685511,0,631,32,32,4787,156,675,1767875,24,69521,39,17,146127764,1352,1,0,38,46,0,12,1827,675,0,0,0,62190266,861796,5094733710,0,675,453,2,1,14,14,407,0,1,5094345680,5046683349,162565830,391711004,391727388,1,2,1,0,17235284176,73389,73389,14,14,14,391711004,13,3,619737,1804987,3264136,38889,5094345680,1767875,58928366,1956
349658.05,253952,62,281683,18559078378,29,68555271,0,643,34,34,4787,160,675,1897288,24,75155,39,17,146658668,1352,1,0,38,48,0,12,1827,675,0,0,0,67034631,865167,5476475972,0,675,453,2,1,14,14,407,0,1,5476420560,5428961208,174514783,421449174,421449174,1,2,1,0,18543042760,73389,73389,14,14,14,421432790,13,3,640370,1937217,3450283,41804,5476420560,1897288,63586771,1956
351663.52,253952,62,301447,19861073102,29,70568027,0,670,44,44,4787,163,675,2027721,24,80711,39,17,147189572,1352,1,0,38,58,17,12,1827,675,0,0,0,71818819,880247,5854940943,0,675,453,2,1,14,14,407,0,1,5855746891,5809570401,185970726,451029537,451045921,1,2,1,0,19845299628,73389,73389,14,14,14,451029537,13,3,664264,2070363,3654248,44702,5855746891,2027721,68167181,1956
353668.07,253952,62,321211,21163035058,30,71996870,0,671,44,44,4787,168,675,2145106,24,86378,39,17,147985928,1352,1,0,38,58,17,12,1827,675,0,0,0,76517919,881560,6234885716,0,675,453,2,1,14,14,407,0,1,6236018025,6190083704,194987265,480634476,480650860,1,2,1,0,21147916944,73389,73389,14,14,14,480634476,13,3,669132,2190488,3809124,47610,6236018025,2145106,72711611,1956
