timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
45694.19,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
47698.97,0,253952,62,10439,687026144,0,1682976,29,3,3,5183,117,0,558,61248,0,25,4065,18,36,95795055,1118,1,0,4,481,12822571,6,51225660,17,17,14,92,558,0,0,4152869,44,253412278,0,558,308,0,3,1,14,14,924,3,253650938,219033603,5837378,13038617,13038617,1,3,1,678008116,73389,73389,14,14,14,13038621,7,3,78145,62701,215871,2142,253650938,61248,3937149,1270
49702.78,0,253952,62,18091,1190981146,1,3876369,69,3,3,5183,189,0,558,94547,0,25,7098,18,36,97641153,1118,1,0,4,481,22384761,6,89474384,17,17,14,92,558,0,0,6988631,93,407485221,0,558,308,0,3,1,14,14,924,3,407222700,377548653,10864386,22737057,22737057,1,3,1,1182326996,73389,73389,14,14,14,22737061,7,3,81277,96918,256867,3465,407222700,94547,6732030,1270
51706.94,0,253952,62,28843,1899063028,1,5570221,97,4,4,5183,226,0,567,146555,0,25,11303,19,36,100953070,1136,1,0,4,481,35832723,6,143201896,18,18,14,101,567,0,0,11130728,157,628125319,0,567,314,0,3,1,14,14,924,3,629027790,600652285,16700874,36344796,36344796,1,3,1,1889929424,73389,73389,14,14,14,36344800,7,3,83915,150317,323874,5253,629027790,146555,10807276,1293
53711.22,0,253952,62,39635,2610393782,1,7384425,123,4,4,5183,321,0,585,199094,0,25,15583,19,36,106449053,1172,1,0,4,481,49261172,6,197044688,18,18,14,101,585,0,0,15300757,233,859411312,0,585,326,0,3,1,14,14,924,3,859357399,824847648,22685372,49997369,50013753,1,3,1,2599863220,73389,73389,14,14,14,49997373,7,3,85020,204306,371777,7220,859357399,199094,14929544,1349
55715.28,0,253952,62,50560,3329337368,1,9176994,162,4,4,5183,358,0,594,252310,0,25,19850,19,36,109553185,1190,1,0,4,481,62896183,6,251584732,18,18,14,101,594,0,0,19544248,287,1085950999,0,594,330,0,3,1,14,14,924,3,1085249827,1050991939,28720964,63842676,63842676,1,3,1,3319819184,73389,73389,14,14,14,63842680,7,3,86575,258902,437682,9038,1085249827,252310,19107288,1371
57720.36,0,253952,62,61199,4029868646,1,10986422,194,4,4,5183,451,0,621,306805,0,25,24054,19,36,116546852,1244,1,0,4,481,76133163,6,304532652,18,18,14,101,621,0,0,23772061,363,1303368528,0,621,347,0,3,1,14,14,924,3,1302514226,1272059069,34757770,77284416,77284416,1,3,1,4018789664,73389,73389,14,14,14,77284420,7,3,88138,314891,495650,10889,1302514226,306805,23277285,1446
59725.04,1,253952,62,71682,4720972908,1,12647097,240,4,4,5183,490,0,621,365132,0,25,28156,19,36,118754930,1244,1,0,4,481,89237739,6,356950956,18,18,14,101,621,0,0,28077573,433,1531287966,0,621,347,0,3,1,14,14,924,3,1530402705,1489675255,40723268,90576541,90576541,1,3,1,4709980164,73389,73389,14,14,14,90576545,7,3,90118,374748,553730,12722,1530402705,365132,27524877,1446
61729.84,2,253952,62,82156,5410871980,1,14218195,294,4,4,5183,582,0,630,421676,0,25,32300,19,36,121845179,1262,1,0,4,481,102314769,6,409259076,18,18,14,101,630,0,0,32448181,527,1744770924,0,630,353,0,3,1,14,14,924,3,1743854928,1707084669,46663477,103823832,103823832,1,3,1,5398839296,73389,73389,14,14,14,103823836,7,3,92805,432853,619591,14535,1743854928,421676,31829802,1475
63735.16,2,253952,62,92609,6099636116,1,15931533,344,4,4,5183,622,0,630,482591,0,25,36387,19,36,123365495,1262,1,0,4,481,115356701,6,461426804,18,18,14,101,630,0,0,36859889,584,1970248006,0,630,353,0,3,1,14,14,924,3,1969272213,1923971358,52787208,117068964,117068964,1,3,1,6087586160,73389,73389,14,14,14,117068968,7,3,94341,495395,684407,16360,1969272213,482591,36176868,1475
