timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
325765.87,1,253952,62,9432,620391894,1,2047954,0,91,4,4,4910,118,0,567,75767,0,18,3674,14,137,97596001,1136,1,0,4,561,11542530,8,46105708,13,18,0,9,223,567,0,0,4870297,18425,225683705,0,567,503,0,3,1,14,14,1440,3,225615508,198414891,6931450,11724023,11740407,1,3,1,609649228,73389,73389,14,14,14,11724027,11,3,81572,77513,251283,1930,225615508,75767,4619212,1757
327771.03,1,253952,62,19294,1269869218,1,3172095,0,182,4,4,4910,157,0,567,140541,0,18,7539,14,137,98850865,1136,1,0,4,561,23862453,8,95449812,13,18,0,9,223,567,0,0,9740109,28994,431602902,0,567,503,0,3,1,14,14,1440,3,431593098,402615021,12932479,24236193,24252577,1,3,1,1260282068,73389,73389,14,14,14,24236197,11,3,84778,143960,330213,3588,431593098,140541,9410306,1757
329776.31,1,253952,62,29077,1914712168,1,4338182,0,276,4,4,4910,248,0,567,208723,0,18,11424,14,137,100383247,1136,1,0,4,561,36113786,8,144455144,13,18,0,9,223,567,0,0,14570835,34282,641337887,0,567,503,0,3,1,14,14,1440,3,641123846,605475880,18932905,36645741,36645741,1,3,1,1905578564,73389,73389,14,14,14,36645745,11,3,88012,213830,410980,5383,641123846,208723,14160479,1757
331782.17,1,253952,62,38877,2559712342,1,5472203,0,369,4,4,4910,289,0,576,273927,0,18,15251,14,137,103462898,1154,1,0,4,561,48311747,8,193182392,13,18,0,9,223,576,0,0,19485162,40036,842338225,0,576,509,0,3,1,14,14,1440,3,841527228,808936501,24984709,49035031,49035031,1,3,1,2549821644,73389,73389,14,14,14,49035035,11,3,92593,280687,492966,7010,841527228,273927,18993034,1786
333788.20,1,253952,62,48750,3209862298,1,6656598,0,457,4,4,4910,380,0,576,338871,0,18,19165,14,137,105031478,1154,1,0,4,561,60648437,8,242593748,13,18,0,9,223,576,0,0,24276299,42523,1046092694,0,576,509,0,3,1,14,14,1440,3,1045862926,1013723519,30954714,61530817,61530817,1,3,1,3199602516,73389,73389,14,14,14,61530821,11,3,94785,347411,572943,8756,1045862926,338871,23704400,1786
335793.63,1,253952,62,58718,3867191388,1,7913092,0,540,4,4,4910,423,0,576,401229,0,18,23083,14,137,106901708,1154,1,0,4,561,73123944,8,292495776,13,18,0,9,223,576,0,0,29055461,46530,1249515232,0,576,509,0,3,1,14,14,1440,3,1248295749,1220343689,36997976,74183966,74183966,1,3,1,3857566264,73389,73389,14,14,14,74183970,11,3,96653,411395,643125,10393,1248295749,401229,28413595,1786
337799.46,1,253952,62,68762,4528053294,1,9218783,0,623,4,4,4910,513,0,576,467746,0,18,27053,14,137,107891120,1154,1,0,4,561,85641706,8,342566824,13,18,0,9,223,576,0,0,33780420,49601,1462611411,0,576,509,0,3,1,14,14,1440,3,1461186663,1428719011,43012389,86880678,86880678,1,3,1,4517795288,73389,73389,14,14,14,86880682,11,3,98958,479592,732080,12203,1461186663,467746,33049809,1786
339804.54,1,253952,62,78835,5193156548,1,10447781,0,709,4,4,4910,553,0,576,535982,0,18,30970,14,137,110038868,1154,1,0,4,561,98143625,8,392510036,13,18,0,9,223,576,0,0,38570724,50271,1686351291,0,576,509,0,3,1,14,14,1440,3,1684717854,1639612397,49049377,99560118,99576502,1,3,1,5177126168,73389,73389,14,14,14,99560122,11,3,103495,549554,832134,13997,1684717854,535982,37740257,1786
341813.69,1,253952,62,89408,5889242034,1,11660978,0,798,4,4,4910,647,0,621,604923,0,18,35114,14,137,118380135,1244,1,0,4,561,111190238,8,444760952,13,18,0,9,223,621,0,0,43350035,53655,1928519819,0,621,539,0,3,1,14,14,1440,3,1927319898,1860992060,55040283,112825952,112825952,1,3,1,5866097568,73389,73389,14,14,14,112809572,11,3,105557,620284,919415,16057,1927319898,604923,42432489,1928
343818.54,1,253952,62,99508,6555547658,1,12957252,0,864,4,4,4910,687,0,639,665029,0,18,39048,14,137,123144527,1280,1,0,4,561,123757171,8,494964016,13,18,0,9,223,639,0,0,47778906,53761,2154373168,0,639,554,0,3,1,14,14,1440,3,2152594280,2071845792,60763237,125538604,125538604,1,3,1,6528007440,73389,73389,14,14,14,125538608,11,3,111558,682048,1001282,17914,2152594280,665029,46779684,1980
345823.84,1,253952,62,106323,7003538956,2,15296740,0,880,4,4,4910,752,0,666,699793,0,18,41738,14,137,128883513,1334,1,0,4,561,132213039,8,528852156,13,18,0,9,223,666,0,0,50455358,53836,2303607576,0,666,568,0,3,1,14,14,1440,3,2302117956,2213319193,65778246,134115184,134131568,1,3,1,6973989600,73389,73389,14,14,14,134115188,11,3,114450,717799,1054275,19202,2302117956,699793,49403243,2050
347829.04,1,253952,62,116842,7698646676,2,16424453,0,973,5,5,4910,797,0,675,769473,0,18,45820,14,137,134074939,1352,1,0,4,561,145231529,8,580796936,13,19,0,9,223,675,0,0,55306397,56663,2537640087,0,675,577,0,3,1,14,14,1440,3,2535673844,2433668818,71758983,147351236,147351236,1,3,1,7662264304,73389,73389,14,14,14,147351240,11,3,120262,789221,1149341,21082,2535673844,769473,54159441,2083
349835.14,1,253952,62,127257,8384112022,2,17630818,0,1061,5,5,4910,888,0,675,839178,0,18,49922,14,137,134376589,1352,1,0,4,561,158184129,8,632607228,13,19,0,9,223,675,0,0,60107311,56950,2768694040,0,675,577,0,3,1,14,14,1440,3,2766909519,2651079584,77764415,160471773,160471773,1,3,1,8344532228,73389,73389,14,14,14,160471777,11,3,122816,860692,1233120,23043,2766909519,839178,58876790,2083
