timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
451959.80,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
453964.65,1,0,0,20582,1354701896,0,0,0,0,1,1,5371,117,621,130420,19,1922,13,20,128068016,1244,1,0,12,15,0,11,472,621,0,0,0,1990700,13,445116859,0,621,357,2,1,14,14,360,1,446202052,399381240,1991855,30467702,30484086,1,2,1,1340578888,73389,73389,14,14,14,30467702,7,3,391795,132458,823604,3422,446202052,130420,1167188,1724
455977.23,1,253952,62,37828,2491318666,10,12061431,0,23,24,24,5371,120,675,260924,19,6451,36,44,140299886,1352,1,0,35,38,7,11,557,675,0,0,0,6468436,1227084,779309428,0,675,373,2,1,14,14,360,1,783153968,732138581,33725155,56261646,56261646,1,2,1,2475512424,73389,73389,14,14,14,56261646,7,3,519154,265295,1243795,5994,783153968,260924,5224855,1847
457990.07,1,253952,62,53875,3548814802,13,18579046,0,53,24,24,5371,122,675,399696,19,10951,36,44,140830790,1352,1,0,35,38,7,11,557,675,0,0,0,10611145,2940656,1084820532,0,675,373,2,1,14,14,360,1,1092221744,1041263007,64436063,80298628,80298628,1,2,1,3532418736,73389,73389,14,14,14,80282244,7,3,545616,406497,1503152,8352,1092221744,399696,9108327,1847
460004.36,1,253952,62,69482,4577209646,20,27495215,0,101,24,24,5371,125,675,524321,19,15359,36,44,141361694,1352,1,0,35,38,7,11,557,675,0,0,0,15764802,4305564,1390879392,0,675,373,2,1,14,14,360,1,1392507696,1341903309,82718613,103657833,103674217,1,2,1,4560944652,73389,73389,14,14,14,103657833,7,3,549104,533638,1678940,10643,1392507696,524321,14086333,1847
462009.84,1,253952,62,84116,5541307058,20,29681140,0,141,26,26,5371,127,675,646320,19,19514,36,44,141361694,1352,1,0,35,40,7,11,557,675,0,0,0,19800401,5392630,1668995649,0,675,373,2,1,14,14,360,1,1673919280,1623710171,91255742,125587756,125587756,1,2,1,5525861264,73389,73389,14,14,14,125587756,7,3,569467,657899,1857421,12790,1673919280,646320,17943562,1847
464016.38,1,253952,62,94817,6246589574,24,35447903,0,155,26,26,5371,129,675,700682,19,22490,36,44,141892598,1352,1,0,35,40,7,11,557,675,0,0,0,22281471,5459564,1879721679,0,675,373,2,1,14,14,360,1,1879964464,1829853284,100169414,141603499,141619883,1,2,1,6230553956,73389,73389,14,14,14,141603499,7,3,583811,713444,1942686,14362,1879964464,700682,20339458,1847
466024.82,1,253952,62,109427,7209379574,25,39517862,0,202,31,31,5371,131,675,811843,19,26586,36,44,142158050,1352,1,0,35,45,7,11,557,675,0,0,0,26373163,6544977,2156682136,0,675,373,2,1,14,14,360,1,2161376048,2111382419,109791862,163490303,163490303,1,2,1,7192852436,73389,73389,14,14,14,163473919,7,3,606759,826922,2097021,16509,2161376048,811843,24276963,1847
468033.76,1,253952,62,123361,8127336334,28,45942356,0,238,35,35,5371,134,675,922143,19,30550,36,44,142423502,1352,1,0,35,49,7,11,557,675,0,0,0,30417912,8189681,2427091435,0,675,373,2,1,14,14,360,1,2429156144,2379645248,126326784,184357425,184357425,1,2,1,8111726700,73389,73389,14,14,14,184357425,7,3,640248,939435,2313530,18552,2429156144,922143,28105343,1847
470038.87,1,253952,62,135609,8934533946,32,53251431,0,271,35,35,5371,136,675,1011561,19,33999,36,44,142942340,1352,1,0,35,49,7,11,557,675,0,0,0,33847969,9208368,2664959435,0,675,373,2,1,14,14,360,1,2665216816,2615587911,139744487,202695378,202711762,1,2,1,8918596632,73389,73389,14,14,14,202695378,7,3,665097,1030611,2469525,20353,2665216816,1011561,31379515,1847
