timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
212859.57,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
214869.35,0,253952,62,8276,544608146,0,1274588,0,76,3,3,7277,113,0,558,85194,0,10,3221,9,95758857,1118,1,0,4,1268,10113360,8,40388792,8,17,9,5,1779,558,0,0,4571389,91083,203047365,0,558,477,0,3,1,14,14,1824,3,203406989,174370306,5926599,10290423,10290423,1,3,1,535102028,73389,73389,14,14,14,10290427,9,3,60684,86818,222724,1754,203406989,85194,4348845,1732
216873.73,0,253952,62,15120,995067090,1,3725038,0,123,3,3,7277,128,0,558,132506,0,10,5890,9,97061985,1118,1,0,4,1268,18677585,8,74645808,8,17,9,5,1779,558,0,0,7841110,129501,344816364,0,558,477,0,3,1,14,14,1824,3,344773429,316087228,11679668,18960989,18960989,1,3,1,985971460,73389,73389,14,14,14,18960993,9,3,75896,135317,288723,2867,344773429,132506,7552698,1732
218881.71,0,253952,62,22555,1485102430,1,5012842,0,169,4,4,7277,207,0,558,185675,0,10,8858,10,98896017,1118,1,0,4,1268,27979388,8,111917552,9,18,9,5,1790,558,0,0,11418739,162797,504167082,0,558,477,0,3,1,14,14,1824,3,504066706,470174423,16580833,28378742,28395126,1,3,1,1475694616,73389,73389,14,14,14,28378746,9,3,84634,189846,360739,4252,504066706,185675,11058449,1732
220887.72,1,253952,62,31515,2075140500,1,6228056,0,259,4,4,7277,240,0,558,258123,0,10,12352,10,100150881,1118,1,0,4,1268,39137461,8,156485284,9,18,9,5,1790,558,0,0,16144894,253116,688941496,0,558,477,0,3,1,14,14,1824,3,689201652,656300846,22573876,39713423,39729807,1,3,1,2065098028,73389,73389,14,14,14,39713427,9,3,90664,264002,458515,5738,689201652,258123,15687015,1732
222905.80,1,253952,62,40195,2646816424,1,7603313,0,334,4,4,7277,329,6,567,329069,0,10,15802,10,102603391,1136,1,0,4,1268,49965207,8,199860828,9,18,9,5,1790,567,0,0,20746854,345117,863919073,0,567,482,0,3,1,14,14,1824,3,863633982,836127016,28638379,50712232,50728616,1,3,1,2636184128,73389,73389,14,14,14,50695852,9,3,100880,336620,578624,7247,863633982,329069,20169049,1765
224911.11,1,253952,62,46753,3078773392,2,9705503,0,371,4,4,7277,342,6,567,370000,0,10,18358,10,104147839,1136,1,0,4,1268,58172580,8,232690320,9,18,9,5,1790,567,0,0,23675079,358527,999868175,0,567,482,0,3,1,14,14,1824,3,999570741,972220730,33693027,59020191,59020191,1,3,1,3069049964,73389,73389,14,14,14,59020195,9,3,106951,378676,636532,8318,999570741,370000,23039485,1765
226916.03,1,253952,62,52821,3478014420,2,11199993,0,402,4,4,7277,406,7,567,402122,0,10,20758,10,105716419,1136,1,0,4,1268,65705157,8,262820628,9,18,9,5,1790,567,0,0,26134914,358585,1131628499,0,567,482,0,3,1,14,14,1824,3,1131530653,1098339902,37647234,66677108,66677108,1,3,1,3466357680,73389,73389,14,14,14,66660728,9,3,109836,411770,678368,9460,1131530653,402122,25457581,1765
228921.19,1,253952,62,59615,3925510280,2,12759175,0,430,5,5,7277,424,7,567,445728,0,10,23410,10,107019547,1136,1,0,4,1268,74187173,8,296748692,9,19,9,5,1790,567,0,0,29249866,371418,1277503896,0,567,482,0,3,1,14,14,1824,3,1276367203,1239330097,42333195,75279979,75279979,1,3,1,3914558940,73389,73389,14,14,14,75279983,9,3,114960,456538,738519,10607,1276367203,445728,28512507,1765
230931.03,1,253952,62,65361,4304879448,3,15357471,0,439,6,6,7277,486,7,567,478067,0,10,25697,10,109505143,1136,1,0,4,1268,81356567,8,325426268,9,20,9,5,1790,567,0,0,31733976,371505,1396396508,0,567,482,0,3,1,14,14,1824,3,1395561596,1358789963,47416408,82567812,82567812,1,3,1,4291822320,73389,73389,14,14,14,82535048,9,3,117996,489796,780343,11648,1395561596,478067,30954882,1765
232942.13,1,253952,62,73008,4809170400,3,16794169,0,505,6,6,7277,517,14,567,540028,0,10,28699,10,111061657,1136,1,0,4,1268,90946297,8,363785188,9,20,9,5,1790,567,0,0,36122232,517964,1552861233,0,567,482,0,3,1,14,14,1824,3,1551882282,1517473972,53364971,92261934,92278318,1,3,1,4797620600,73389,73389,14,14,14,92261938,9,3,121356,553267,859193,12907,1551882282,540028,35264447,1765
