timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
342113.72,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
344119.12,0,253952,62,9371,616406264,0,1115174,68,3,3,4626,114,1,558,64200,0,24,3655,17,193,95795055,1118,1,0,4,890,11485150,9,45940600,16,17,13,261,558,0,0,4131753,165,228329874,0,558,419,0,3,1,14,14,1450,3,228989597,196758645,5236876,11683063,11683063,1,3,1,607519308,73389,73389,14,14,14,11683067,8,3,83204,65717,205560,1957,228989597,64200,3926427,1550
346124.80,0,253952,62,16526,1088103590,1,3515240,85,4,4,4626,150,1,558,99924,0,24,6461,18,193,97954869,1118,1,0,4,890,20447635,9,81661040,17,18,13,269,558,0,0,7036794,230,378006178,0,558,419,0,3,1,14,14,1450,3,377978045,345512079,10550919,20740368,20740368,1,3,1,1078499168,73389,73389,14,14,14,20740372,8,3,88221,102483,254971,3171,377978045,99924,6782173,1550
348131.29,0,253952,62,27056,1781684744,1,4650166,180,4,4,4626,225,1,558,164258,0,24,10624,18,193,99559647,1118,1,0,4,890,33605734,9,134422936,17,18,13,269,558,0,0,11902963,929,598730870,0,558,419,0,3,1,14,14,1450,3,598619946,563774608,16543651,34085963,34085963,1,3,1,1772470108,73389,73389,14,14,14,34085967,8,3,90854,168614,337867,5019,598619946,164258,11565658,1550
350136.62,0,253952,62,37560,2474104932,1,5882911,262,4,4,4626,273,1,567,226839,0,24,14731,18,193,102892975,1136,1,0,4,890,46702329,9,186680012,17,18,13,269,567,0,0,16707654,2931,812595958,0,567,428,0,3,1,14,14,1450,3,812289289,781712989,22589589,47386280,47402664,1,3,1,2464086592,73389,73389,14,14,14,47386284,8,3,97328,232863,435939,6771,812289289,226839,16272491,1580
352142.37,0,253952,62,48426,3188137602,2,8466036,340,5,5,4626,365,1,576,294906,0,24,19012,19,193,105612395,1154,1,0,4,890,60218442,9,240808960,18,19,13,277,576,0,0,21640245,5911,1045438386,0,576,435,0,3,1,14,14,1450,3,1044903143,1006625883,30106999,61127694,61144078,1,3,1,3178640120,73389,73389,14,14,14,61127698,8,3,105320,302773,530970,8724,1044903143,294906,21110278,1605
354147.43,0,253952,62,58999,3885541468,2,9885064,416,5,5,4626,427,1,585,354268,0,24,23180,19,193,109584987,1172,1,0,4,890,73424486,9,293633404,18,19,13,277,585,0,0,26229110,6170,1263420154,0,585,440,0,3,1,14,14,1450,3,1262814879,1226505578,36113053,74519838,74519838,1,3,1,3875031608,73389,73389,14,14,14,74519842,8,3,108703,363727,598925,10535,1262814879,354268,25631398,1628
356152.16,0,253952,62,67063,4416243916,3,11813272,466,5,5,4626,480,1,585,392451,0,24,26349,19,193,110839851,1172,1,0,4,890,83502167,9,333943896,18,19,13,277,585,0,0,29407295,6208,1424163079,0,585,440,0,3,1,14,14,1450,3,1423824438,1393558334,41218143,84728341,84728341,1,3,1,4405873764,73389,73389,14,14,14,84728345,8,3,112893,402975,653964,11860,1423824438,392451,28754676,1628
358157.43,1,253952,62,76067,5009780936,3,13570851,503,6,6,4626,559,1,585,441641,0,24,29917,19,193,112420497,1172,1,0,4,890,94705310,9,378821240,18,20,13,277,585,0,0,33143940,6318,1619791909,0,585,440,0,3,1,14,14,1450,3,1619690194,1580668951,46679289,96091472,96124240,1,3,1,4996756576,73389,73389,14,14,14,96091476,8,3,122490,453513,721831,13524,1619690194,441641,32423604,1628
360162.64,1,253952,62,86809,5717509108,3,15074427,561,6,6,4626,602,1,585,496235,0,24,34116,19,193,114278661,1172,1,0,4,890,108136256,9,432480320,18,20,13,277,585,0,0,37641046,6543,1835423852,0,585,440,0,3,1,14,14,1450,3,1834882987,1803580610,52710878,109729820,109729820,1,3,1,5705950672,73389,73389,14,14,14,109729824,8,3,127074,509624,772571,15257,1834882987,496235,36870147,1628
