timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56694.63,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
58698.90,0,253952,62,10120,666120160,0,1529675,0,44,3,3,5071,116,0,558,61824,0,18,3951,15,71,95795055,1118,1,0,4,1108,12434318,5,49737272,14,17,5,11,134,558,0,0,4254197,146,246458546,0,558,336,0,3,1,14,14,1587,0,3,247468926,212268799,5783793,12645401,12645401,1,3,1,0,657560884,73389,73389,14,14,14,12645405,8,3,74672,63418,184588,2096,247468926,61824,4069776,1386
60703.81,0,253952,62,20572,1354830826,0,3224575,0,96,3,3,5071,169,0,558,115321,0,18,8050,15,71,97954869,1118,1,0,4,1108,25476639,5,101906556,14,17,5,11,134,558,0,0,8597529,247,462622886,0,558,336,0,3,1,14,14,1587,0,3,462690762,429373615,11812184,25874149,25874149,1,3,1,0,1345455780,73389,73389,14,14,14,25874153,8,3,84049,118439,262273,3855,462690762,115321,8335602,1386
62708.63,0,253952,62,31048,2044848904,0,4841682,0,154,3,3,5071,248,0,567,172586,0,18,12180,15,71,100720824,1136,1,0,4,1108,38561439,5,154181040,14,17,5,11,134,567,0,0,12987884,404,681619407,0,567,341,0,3,1,14,14,1587,0,3,681495880,646858073,17828292,39129632,39129632,1,3,1,0,2034740896,73389,73389,14,14,14,39129636,8,3,88399,177335,318107,5701,681495880,172586,12670308,1412
64713.88,0,253952,62,41449,2729415428,0,6465192,0,216,3,3,5071,334,5,585,230595,0,18,16283,15,71,105589070,1172,1,0,4,1108,51460958,5,205843832,14,17,5,11,134,585,0,0,17398436,692,895502547,0,585,350,0,3,1,14,14,1587,0,3,895191976,862743300,23861577,52262235,52278619,1,3,1,0,2717636252,73389,73389,14,14,14,52262239,8,3,92451,236967,381091,7513,895191976,230595,17018052,1460
66717.79,0,253952,62,48923,3221717088,1,8443004,0,258,3,3,5071,359,5,585,268264,0,18,19212,15,71,107133518,1172,1,0,4,1108,60845131,5,243380524,14,17,5,11,134,585,0,0,20405292,837,1050785865,0,585,350,0,3,1,14,14,1587,0,3,1050094056,1017367179,28844109,61747683,61764067,1,3,1,0,3210879548,73389,73389,14,14,14,61747687,8,3,94330,275694,420115,8750,1050094056,268264,19986005,1460
68722.45,0,253952,62,58249,3835777532,1,10273917,0,303,4,4,5071,447,5,585,319490,0,18,22905,16,71,108436646,1172,1,0,4,1108,72472179,5,289823988,15,18,5,11,141,585,0,0,24301924,961,1243466853,0,585,350,0,3,1,14,14,1587,0,3,1243271425,1210911419,34570090,73557500,73557500,1,3,1,0,3824990032,73389,73389,14,14,14,73557504,8,3,99051,328350,489041,10407,1243271425,319490,23813878,1460
70727.74,0,253952,62,68667,4522272040,1,11779236,0,368,4,4,5071,484,5,585,379382,0,18,26981,16,71,110608526,1172,1,0,4,1108,85499020,5,341996080,15,18,5,11,141,585,0,0,28819740,1100,1466202449,0,585,350,0,3,1,14,14,1587,0,3,1465286782,1427057992,40593368,86753480,86753480,1,3,1,0,4511180992,73389,73389,14,14,14,86753484,8,3,102959,389877,563990,12181,1465286782,379382,28256951,1460
72731.68,0,253952,62,78007,5137539572,1,13042780,0,421,4,4,5071,571,6,585,430221,0,18,30670,16,71,112201238,1172,1,0,4,1108,97108577,5,388434308,15,18,5,11,141,585,0,0,32695099,1184,1664423473,0,585,350,0,3,1,14,14,1587,0,3,1663217745,1621219612,45730308,98561138,98561138,1,3,1,0,5125179208,73389,73389,14,14,14,98561142,8,3,106179,442184,624848,13876,1663217745,430221,32071619,1460
74738.32,0,253952,62,85644,5641151032,2,15702529,0,448,5,5,5071,589,6,585,466561,0,18,33654,16,71,114059402,1172,1,0,4,1108,106666095,5,426664380,15,19,5,11,141,585,0,0,35758383,1237,1813734063,0,585,350,0,3,1,14,14,1587,0,3,1812799475,1779718235,51453410,108238876,108255260,1,3,1,0,5628421584,73389,73389,14,14,14,108238880,8,3,112862,479544,677759,15057,1812799475,466561,35082113,1460
