timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
299986.99,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
301992.14,0,0,18735,1233126000,0,0,0,0,1,1,5532,117,567,123705,2,24,1749,11,15,116910020,1136,1,0,10,15,113,9,56,567,0,0,0,1975441,23211,405664831,0,565,734,2,2,1,14,14,1023,1,406094020,363626767,1999727,27735892,27735892,1,2,1,1219658352,73389,73389,14,14,14,27719508,9,3,356667,125800,814105,3116,406094020,123705,1161424,2133
303999.15,253952,62,35916,2365217478,13,16447989,0,36,26,26,5532,120,675,248493,2,24,5930,36,34,140299886,1352,1,0,35,40,113,9,143,675,0,0,0,6004443,1103622,740241349,0,673,784,2,2,1,14,14,1023,1,746322736,695282786,38316356,53392731,53409115,1,2,1,2349280164,73389,73389,14,14,14,53392731,9,3,534518,252905,1343000,5713,746322736,248493,4661103,2418
306009.44,253952,62,51691,3404887822,15,21435121,0,58,26,26,5532,122,675,372380,2,24,10343,36,34,140830790,1352,1,0,35,40,113,9,143,675,0,0,0,10718579,2800981,1046049892,0,673,784,2,2,1,14,14,1023,1,1049754416,999139683,60593178,77020113,77036497,1,2,1,3388884972,73389,73389,14,14,14,77020113,9,3,555360,379261,1596620,8028,1049754416,372380,9122314,2418
308014.66,253952,62,70914,4671588102,15,21435121,0,58,26,26,5532,125,675,480924,2,24,15749,36,34,141361694,1352,1,0,35,40,113,9,143,675,0,0,0,15153814,3111342,1417029013,0,673,784,2,2,1,14,14,1023,1,1420032816,1369499438,69916840,105816203,105816203,1,2,1,4655912932,73389,73389,14,14,14,105816203,9,3,569651,490310,1761556,10853,1420032816,480924,13392796,2418
310021.78,253952,62,89577,5901322770,15,22482051,0,74,26,26,5532,128,675,591658,2,24,21005,36,34,141627146,1352,1,0,35,40,113,9,143,675,0,0,0,19724662,3468429,1774244095,0,673,784,2,2,1,14,14,1023,1,1779301168,1728935953,99090995,133754292,133770676,1,2,1,5885188848,73389,73389,14,14,14,133754292,9,3,596118,603605,1970592,13594,1779301168,591658,17754779,2418
312027.21,253952,62,109475,7212525302,20,27483945,0,74,26,26,5532,132,675,688145,2,24,26629,36,34,142158050,1352,1,0,35,40,113,9,143,675,0,0,0,24022137,3502736,2160555191,0,673,784,2,2,1,14,14,1023,1,2162424624,2112290093,118432107,163564031,163564031,1,2,1,7196817364,73389,73389,14,14,14,163564031,9,3,601199,702499,2102976,16517,2162424624,688145,21920042,2418
314036.95,253952,62,126959,8364196670,20,28030516,0,85,30,30,5532,134,675,807158,2,24,31529,36,34,142423502,1352,1,0,35,44,113,9,143,675,0,0,0,28693175,4146110,2497576738,0,673,784,2,2,1,14,14,1023,1,2498886448,2448928811,135084496,189722741,189739125,1,2,1,8347800604,73389,73389,14,14,14,189722741,9,3,650518,824142,2389250,19084,2498886448,807158,26304983,2418
316044.82,253952,62,144048,9490512222,20,28268826,0,88,32,32,5532,137,675,929871,2,24,36356,36,34,142942340,1352,1,0,35,46,113,9,143,675,0,0,0,33479469,5077013,2824124715,0,673,784,2,2,1,14,14,1023,1,2827483952,2778163143,147849920,215328269,215344653,1,2,1,9474443836,73389,73389,14,14,14,215328269,9,3,666814,949383,2627071,21591,2827483952,929871,30853634,2418
318052.15,253952,62,161003,10607456126,20,29708498,0,94,32,32,5532,140,675,1049871,2,24,41144,36,34,143738696,1352,1,0,35,46,113,9,143,675,0,0,0,38205781,5926623,3149450271,0,673,784,2,2,1,14,14,1023,1,3153431504,3104574362,165447665,240728997,240745381,1,2,1,10592075868,73389,73389,14,14,14,240728997,9,3,697785,1071883,2869879,24081,3153431504,1049871,35337320,2418
