at_ms,qid
623,np_default_87
1680,np_default_87
5712,p_default_330
7278,p_default_330
7737,np_default_87
9057,np_default_87
35869,np_default_87
36319,np_default_87
45219,np_default_87
49896,np_default_87
49975,p_default_330
58407,p_default_330
69912,p_default_330
72033,np_default_87
74048,np_default_87
78812,np_default_87
83517,np_default_87
86775,np_default_87
86794,np_default_87
88687,p_default_330
93434,np_default_87
94341,p_default_330
94496,np_default_87
95083,p_default_330
96777,p_default_330
105040,np_default_87
105879,np_default_87
109565,p_default_330
110269,np_default_87
114546,p_default_330
117159,np_default_87
138275,p_default_330
144473,np_default_87
145601,np_default_87
147377,np_default_87
153886,p_default_330
165459,np_default_87
165708,np_default_87
193749,np_default_87
199458,p_default_330
203617,np_default_87
207188,np_default_87
212259,p_default_330
216453,p_default_330
228260,np_default_87
234592,p_default_330
234924,p_default_330
243465,p_default_330
245223,np_default_87
250097,np_default_87
267222,p_default_330
268827,np_default_87
271511,np_default_87
275597,p_default_330
277309,p_default_330
282386,np_default_87
285341,p_default_330
291060,np_default_87
294474,p_default_330
299807,p_default_330
310256,np_default_87
314643,np_default_87
320526,np_default_87
325742,p_default_330
330557,p_default_330
334230,p_default_330
337514,np_default_87
342406,p_default_330
345038,p_default_330
345842,np_default_87
349540,p_default_330
355422,p_default_330
359217,np_default_87
370998,np_default_87
383723,np_default_87
387680,p_default_330
388650,p_default_330
391193,p_default_330
393771,p_default_330
409301,np_default_87
417013,np_default_87
429802,np_default_87
435237,np_default_87
435612,np_default_87
451865,np_default_87
454184,np_default_87
455774,p_default_330
474060,np_default_87
481427,p_default_330
483927,p_default_330
493559,p_default_330
494590,p_default_330
499006,p_default_330
502431,np_default_87
503840,p_default_330
512776,p_default_330
514862,np_default_87
517022,np_default_87
521781,np_default_87
527529,np_default_87
528411,np_default_87
535479,np_default_87
543476,p_default_330
545341,np_default_87
550086,np_default_87
552513,np_default_87
553582,np_default_87
562653,p_default_330
565046,np_default_87
565196,np_default_87
570220,np_default_87
571503,p_default_330
573234,np_default_87
582029,np_default_87
589366,p_default_330
596927,np_default_87
597029,p_default_330
612219,p_default_330
624711,np_default_87
629599,p_default_330
633038,p_default_330
636506,np_default_87
653753,p_default_330
663745,p_default_330
671457,p_default_330
677294,p_default_330
680234,p_default_330
688292,p_default_330
689853,p_default_330
692138,np_default_87
701521,p_default_330
727993,p_default_330
730663,np_default_87
742180,np_default_87
745258,np_default_87
746100,p_default_330
752918,np_default_87
755183,np_default_87
756982,p_default_330
764883,p_default_330
778668,p_default_330
780179,p_default_330
780803,p_default_330
803714,p_default_330
808917,p_default_330
811050,np_default_87
817859,np_default_87
821722,p_default_330
828047,p_default_330
833193,p_default_330
833994,np_default_87
834517,np_default_87
836193,np_default_87
838679,np_default_87
842110,np_default_87
847137,np_default_87
850231,p_default_330
850813,np_default_87
855097,p_default_330
857411,np_default_87
863728,np_default_87
865060,np_default_87
865809,np_default_87
870889,np_default_87
871328,p_default_330
871966,np_default_87
878543,np_default_87
878642,np_default_87
887532,np_default_87
888416,np_default_87
891222,p_default_330
893531,p_default_330
902140,np_default_87
908139,np_default_87
937343,p_default_330
938089,p_default_330
944294,p_default_330
952334,p_default_330
957058,np_default_87
960585,np_default_87
967994,np_default_87
972816,p_default_330
975042,p_default_330
984090,np_default_87
984527,p_default_330
988813,np_default_87
989851,p_default_330
993773,np_default_87
1005580,np_default_87
1019354,p_default_330
1020865,p_default_330
1024438,p_default_330
1044289,p_default_330
1046077,np_default_87
1048794,p_default_330
1071017,np_default_87
1077308,np_default_87
1082228,p_default_330
1082841,p_default_330
1088537,p_default_330
1089854,p_default_330
1091959,np_default_87
1099725,p_default_330
1105123,np_default_87
1110514,np_default_87
1113616,np_default_87
1114561,np_default_87
1137953,p_default_330
1139016,np_default_87
1139698,np_default_87
1142500,p_default_330
1148169,np_default_87
1154556,p_default_330
1157101,np_default_87
1158137,p_default_330
1158931,np_default_87
1164837,p_default_330
1171290,np_default_87
1174654,p_default_330
1177962,p_default_330
1191546,p_default_330
1199598,p_default_330
1199957,np_default_87
