at_ms,qid
155,np_default_113
417,np_default_113
1920,np_default_113
2248,np_default_113
2583,p_default_94
3713,p_default_94
3961,p_default_94
7138,p_default_94
8903,np_default_113
9014,np_default_113
11223,np_default_113
12384,np_default_113
16337,p_default_94
16906,p_default_94
17294,p_default_94
17879,np_default_113
18379,np_default_113
19148,p_default_94
19561,np_default_113
20729,np_default_113
21538,np_default_113
21542,np_default_113
23190,np_default_113
23454,np_default_113
24628,p_default_94
24643,p_default_94
26071,np_default_113
26279,np_default_113
27369,np_default_113
29079,np_default_113
29114,p_default_94
29374,p_default_94
29468,p_default_94
29923,p_default_94
31682,p_default_94
35859,np_default_113
36138,np_default_113
36579,np_default_113
39628,p_default_94
41067,np_default_113
41129,np_default_113
42741,p_default_94
42918,p_default_94
43391,p_default_94
45170,p_default_94
45442,p_default_94
48089,np_default_113
48615,p_default_94
49893,p_default_94
50538,np_default_113
51424,np_default_113
56654,np_default_113
58878,p_default_94
60865,np_default_113
62075,np_default_113
63803,p_default_94
66723,np_default_113
67390,np_default_113
68685,p_default_94
69455,p_default_94
70089,np_default_113
71078,p_default_94
72241,np_default_113
74279,p_default_94
74548,p_default_94
74576,p_default_94
75716,p_default_94
77006,np_default_113
77188,p_default_94
78095,np_default_113
79555,np_default_113
81633,p_default_94
83771,np_default_113
85838,np_default_113
86479,p_default_94
86650,p_default_94
86842,p_default_94
89158,np_default_113
92082,np_default_113
94281,p_default_94
95241,np_default_113
95258,p_default_94
95642,p_default_94
100165,p_default_94
101589,np_default_113
103503,np_default_113
104584,p_default_94
106677,np_default_113
107252,p_default_94
108027,np_default_113
108120,np_default_113
111445,p_default_94
112154,np_default_113
112729,np_default_113
117090,p_default_94
117662,np_default_113
122605,p_default_94
123483,p_default_94
124704,np_default_113
125054,p_default_94
127789,np_default_113
128326,np_default_113
129507,np_default_113
130933,np_default_113
131152,np_default_113
132907,np_default_113
135354,np_default_113
136532,np_default_113
137023,p_default_94
137135,np_default_113
137400,np_default_113
138341,p_default_94
140245,np_default_113
140282,np_default_113
141170,p_default_94
141529,np_default_113
142278,np_default_113
144461,np_default_113
146558,p_default_94
148158,np_default_113
152578,p_default_94
155054,np_default_113
155231,p_default_94
156469,p_default_94
157982,np_default_113
159839,p_default_94
159848,p_default_94
161089,p_default_94
165178,p_default_94
168169,p_default_94
168408,p_default_94
171790,np_default_113
172064,p_default_94
174771,p_default_94
176462,p_default_94
176780,p_default_94
179388,p_default_94
181352,np_default_113
183323,p_default_94
183960,p_default_94
184210,np_default_113
184974,np_default_113
186857,p_default_94
186875,np_default_113
187068,p_default_94
187437,np_default_113
187728,p_default_94
189004,p_default_94
193331,p_default_94
194289,p_default_94
200643,p_default_94
201304,np_default_113
202994,np_default_113
206998,np_default_113
207128,np_default_113
207544,np_default_113
208161,np_default_113
209013,np_default_113
210261,np_default_113
211173,np_default_113
212374,p_default_94
212811,np_default_113
212887,p_default_94
212964,p_default_94
214379,np_default_113
214709,np_default_113
214895,np_default_113
216156,np_default_113
216423,np_default_113
216715,p_default_94
218056,np_default_113
218080,np_default_113
220287,np_default_113
220506,np_default_113
220871,p_default_94
223913,np_default_113
225401,np_default_113
227518,p_default_94
230727,p_default_94
235081,p_default_94
236389,p_default_94
236695,p_default_94
237543,np_default_113
238419,np_default_113
240258,np_default_113
244253,np_default_113
245425,np_default_113
246656,np_default_113
249586,np_default_113
259638,np_default_113
263586,p_default_94
265828,np_default_113
266254,p_default_94
267161,p_default_94
267389,np_default_113
271026,np_default_113
273580,p_default_94
273800,p_default_94
273968,p_default_94
274293,np_default_113
274813,p_default_94
275214,p_default_94
275631,np_default_113
276401,np_default_113
276636,np_default_113
276735,p_default_94
279525,p_default_94
281631,p_default_94
282706,np_default_113
282875,np_default_113
283951,p_default_94
284316,p_default_94
284977,np_default_113
286517,p_default_94
287194,np_default_113
287648,np_default_113
290716,np_default_113
297141,p_default_94
297831,np_default_113
298292,p_default_94
302134,np_default_113
302908,p_default_94
303552,np_default_113
303940,np_default_113
305829,p_default_94
309957,p_default_94
313041,p_default_94
314538,np_default_113
314706,p_default_94
315476,p_default_94
315758,p_default_94
316104,p_default_94
316410,p_default_94
316631,np_default_113
319486,np_default_113
