at_ms,qid
887,np_greedy_58
2393,np_greedy_58
11022,np_greedy_58
12902,np_greedy_58
27201,p_greedy_140
29492,p_greedy_140
51094,np_greedy_58
51735,np_greedy_58
60487,p_greedy_140
63654,p_greedy_140
64412,np_greedy_58
68772,p_greedy_140
71075,np_greedy_58
71809,p_greedy_140
102608,np_greedy_58
105478,np_greedy_58
107345,p_greedy_140
112265,np_greedy_58
118967,np_greedy_58
123607,np_greedy_58
123635,np_greedy_58
133092,np_greedy_58
134605,np_greedy_58
136395,p_greedy_140
137503,p_greedy_140
137901,p_greedy_140
149625,np_greedy_58
150821,np_greedy_58
157074,np_greedy_58
163749,p_greedy_140
166888,np_greedy_58
172005,p_greedy_140
185870,p_greedy_140
202641,p_greedy_140
205797,np_greedy_58
207403,np_greedy_58
209933,np_greedy_58
215583,p_greedy_140
219019,p_greedy_140
225150,p_greedy_140
235690,np_greedy_58
236044,np_greedy_58
240163,p_greedy_140
265471,p_greedy_140
272283,p_greedy_140
272661,p_greedy_140
275251,p_greedy_140
275987,np_greedy_58
280783,p_greedy_140
290044,np_greedy_58
295131,np_greedy_58
325148,np_greedy_58
334386,p_greedy_140
343574,p_greedy_140
349311,np_greedy_58
354928,p_greedy_140
356254,np_greedy_58
363994,p_greedy_140
382933,np_greedy_58
386757,np_greedy_58
397170,p_greedy_140
402248,np_greedy_58
414603,np_greedy_58
423778,p_greedy_140
426537,p_greedy_140
441948,np_greedy_58
444634,p_greedy_140
448197,np_greedy_58
456577,np_greedy_58
457805,p_greedy_140
480775,np_greedy_58
492638,np_greedy_58
495393,p_greedy_140
496462,p_greedy_140
510709,p_greedy_140
511690,np_greedy_58
514182,p_greedy_140
528082,p_greedy_140
528472,np_greedy_58
546599,np_greedy_58
556119,p_greedy_140
565511,p_greedy_140
578138,p_greedy_140
583034,np_greedy_58
585635,p_greedy_140
594019,np_greedy_58
612236,np_greedy_58
619978,np_greedy_58
620512,np_greedy_58
633442,p_greedy_140
643664,np_greedy_58
646968,np_greedy_58
666170,p_greedy_140
667720,p_greedy_140
668441,p_greedy_140
675279,np_greedy_58
681073,p_greedy_140
687230,p_greedy_140
687754,p_greedy_140
706309,p_greedy_140
709111,p_greedy_140
715693,np_greedy_58
726145,p_greedy_140
727858,p_greedy_140
733400,np_greedy_58
736477,np_greedy_58
743256,np_greedy_58
748508,p_greedy_140
751444,np_greedy_58
752700,np_greedy_58
762769,np_greedy_58
776816,np_greedy_58
778484,p_greedy_140
783575,np_greedy_58
787033,np_greedy_58
788556,np_greedy_58
804808,p_greedy_140
804886,np_greedy_58
805099,np_greedy_58
812256,np_greedy_58
816550,np_greedy_58
829078,np_greedy_58
840204,p_greedy_140
850299,np_greedy_58
855965,p_greedy_140
862665,p_greedy_140
865989,p_greedy_140
883685,p_greedy_140
889876,np_greedy_58
906678,np_greedy_58
944071,p_greedy_140
961778,p_greedy_140
963589,p_greedy_140
964323,p_greedy_140
967048,p_greedy_140
985924,np_greedy_58
993844,p_greedy_140
996255,p_greedy_140
1016450,p_greedy_140
1030911,p_greedy_140
1038398,p_greedy_140
1040801,np_greedy_58
1047409,p_greedy_140
1052449,p_greedy_140
1057206,np_greedy_58
1061182,p_greedy_140
1061591,np_greedy_58
1064538,p_greedy_140
1072502,np_greedy_58
1075728,np_greedy_58
1076965,p_greedy_140
1094806,p_greedy_140
1107972,p_greedy_140
1155308,np_greedy_58
1165008,np_greedy_58
1186306,p_greedy_140
1187991,np_greedy_58
1188736,np_greedy_58
1191124,np_greedy_58
1194665,np_greedy_58
1199553,np_greedy_58
1206713,np_greedy_58
