at_ms,qid
1869,np_default_87
5039,np_default_87
23136,p_default_330
23212,np_default_87
27172,np_default_87
61502,p_default_330
77808,p_default_330
78932,p_default_330
107606,np_default_87
108958,np_default_87
127691,p_default_330
134649,p_default_330
135656,np_default_87
149687,np_default_87
194275,p_default_330
216099,np_default_87
222144,np_default_87
236437,np_default_87
250551,np_default_87
260324,np_default_87
260382,np_default_87
279388,p_default_330
280301,np_default_87
283487,np_default_87
315120,np_default_87
316681,p_default_330
317637,np_default_87
323161,p_default_330
330808,np_default_87
337438,p_default_330
351477,np_default_87
354683,p_default_330
357328,p_default_330
378533,p_default_330
408118,p_default_330
422353,p_default_330
429635,p_default_330
432842,p_default_330
433420,np_default_87
436803,np_default_87
442132,np_default_87
467235,p_default_330
467683,p_default_330
482756,p_default_330
491799,p_default_330
496377,np_default_87
497123,np_default_87
518184,p_default_330
562877,p_default_330
581246,np_default_87
610850,np_default_87
621565,np_default_87
646228,p_default_330
681615,p_default_330
684780,np_default_87
735670,np_default_87
750292,np_default_87
806481,np_default_87
814534,np_default_87
847158,np_default_87
848511,p_default_330
873179,np_default_87
930769,np_default_87
943929,np_default_87
961579,np_default_87
964086,p_default_330
998635,p_default_330
1007870,p_default_330
1012541,np_default_87
1030850,p_default_330
1037526,np_default_87
1037644,p_default_330
1077650,np_default_87
1112994,np_default_87
1151170,np_default_87
