at_ms,qid
2521,np_default_300
6797,np_default_300
19039,p_default_1200
31311,np_default_300
32223,p_default_1200
32301,p_default_1200
36653,np_default_300
59169,p_default_1200
63467,p_default_1200
106138,p_default_1200
109533,p_default_1200
127299,p_default_1200
145152,np_default_300
146975,np_default_300
155180,p_default_1200
182990,np_default_300
201916,np_default_300
265715,p_default_1200
270279,p_default_1200
277467,p_default_1200
291500,np_default_300
299654,np_default_300
