at_ms,qid
90,np_default_12
242,np_default_12
1113,np_default_12
1177,p_default_108
1303,np_default_12
3256,p_default_108
5161,np_default_12
5226,np_default_12
5660,p_default_108
6506,np_default_12
6776,p_default_108
7179,np_default_12
8019,p_default_108
8458,p_default_108
10102,p_default_108
10364,np_default_12
10654,np_default_12
11340,np_default_12
11344,p_default_108
12017,np_default_12
12025,p_default_108
12486,np_default_12
12488,np_default_12
13444,np_default_12
13597,np_default_12
15114,np_default_12
15234,np_default_12
15866,np_default_12
16653,p_default_108
16857,np_default_12
18317,p_default_108
19215,p_default_108
20788,np_default_12
20950,np_default_12
21205,np_default_12
23097,p_default_108
23807,np_default_12
23843,np_default_12
25499,p_default_108
27878,np_default_12
29297,np_default_12
29811,np_default_12
31348,p_default_108
32035,p_default_108
32843,np_default_12
33128,p_default_108
33575,p_default_108
35284,np_default_12
35750,p_default_108
35985,np_default_12
38680,np_default_12
38811,p_default_108
39066,np_default_12
40631,np_default_12
40767,p_default_108
41879,np_default_12
42837,p_default_108
43096,p_default_108
44641,np_default_12
45272,np_default_12
46119,np_default_12
47608,p_default_108
47860,p_default_108
48563,np_default_12
49761,np_default_12
50604,p_default_108
50909,p_default_108
51686,np_default_12
52839,p_default_108
53381,np_default_12
55112,p_default_108
55212,np_default_12
55441,p_default_108
56802,p_default_108
57279,p_default_108
58892,np_default_12
60002,np_default_12
61842,np_default_12
62369,p_default_108
62624,np_default_12
62678,np_default_12
62705,p_default_108
65017,np_default_12
65350,np_default_12
68210,np_default_12
69492,p_default_108
70647,p_default_108
70656,p_default_108
70938,p_default_108
71657,p_default_108
72292,np_default_12
73539,p_default_108
74081,np_default_12
74392,np_default_12
75076,np_default_12
75234,p_default_108
75659,p_default_108
75903,np_default_12
76030,np_default_12
76587,p_default_108
77047,np_default_12
78466,np_default_12
79149,np_default_12
79498,np_default_12
79652,np_default_12
79734,p_default_108
80799,p_default_108
81302,np_default_12
81323,np_default_12
81438,p_default_108
82046,np_default_12
82480,np_default_12
83131,p_default_108
83745,np_default_12
85889,np_default_12
86466,p_default_108
88457,p_default_108
89886,np_default_12
91584,np_default_12
95003,p_default_108
95979,p_default_108
96003,p_default_108
96068,p_default_108
99588,np_default_12
102017,p_default_108
102774,p_default_108
105131,np_default_12
105285,p_default_108
106788,np_default_12
107231,np_default_12
108334,np_default_12
108659,np_default_12
111164,p_default_108
112488,p_default_108
114353,p_default_108
115729,p_default_108
116698,np_default_12
117678,np_default_12
117908,p_default_108
119999,np_default_12
120074,np_default_12
120316,np_default_12
120673,np_default_12
120787,p_default_108
121167,np_default_12
121890,np_default_12
122419,np_default_12
122767,p_default_108
123368,np_default_12
124277,np_default_12
124469,np_default_12
124577,np_default_12
124592,p_default_108
124648,p_default_108
124873,p_default_108
125308,np_default_12
125463,np_default_12
125866,p_default_108
126409,np_default_12
126423,np_default_12
127702,np_default_12
127830,np_default_12
128685,p_default_108
129804,np_default_12
130667,np_default_12
131703,p_default_108
132635,p_default_108
135668,p_default_108
136382,p_default_108
137706,np_default_12
138127,p_default_108
138214,np_default_12
138349,p_default_108
139280,np_default_12
141596,np_default_12
142275,np_default_12
142989,np_default_12
143499,p_default_108
144233,p_default_108
144688,np_default_12
144854,p_default_108
144977,p_default_108
145361,p_default_108
145441,p_default_108
146804,p_default_108
150515,np_default_12
153074,p_default_108
153091,p_default_108
154103,np_default_12
154201,p_default_108
155008,np_default_12
155110,p_default_108
157116,np_default_12
157140,p_default_108
157251,p_default_108
157599,p_default_108
158314,p_default_108
158980,p_default_108
159010,np_default_12
159786,np_default_12
159872,p_default_108
160233,np_default_12
160369,np_default_12
160989,p_default_108
161829,p_default_108
162571,p_default_108
163887,np_default_12
163985,np_default_12
165204,np_default_12
166489,np_default_12
166753,np_default_12
167211,p_default_108
167391,p_default_108
167887,p_default_108
168531,np_default_12
169852,p_default_108
170617,p_default_108
170968,p_default_108
172656,np_default_12
174312,p_default_108
175150,np_default_12
175227,p_default_108
175972,np_default_12
176197,np_default_12
176954,p_default_108
181195,p_default_108
182341,np_default_12
183554,np_default_12
185209,np_default_12
185605,p_default_108
186562,p_default_108
187550,p_default_108
187619,p_default_108
187707,p_default_108
187911,np_default_12
188724,np_default_12
188831,np_default_12
189075,np_default_12
190915,np_default_12
191632,np_default_12
192293,p_default_108
195046,np_default_12
197180,p_default_108
197292,np_default_12
198010,p_default_108
200995,p_default_108
203188,p_default_108
203849,np_default_12
203952,p_default_108
204060,p_default_108
205611,p_default_108
205691,np_default_12
205827,p_default_108
206295,np_default_12
206806,p_default_108
207962,p_default_108
208017,p_default_108
208399,p_default_108
208904,np_default_12
208952,np_default_12
208963,p_default_108
210181,np_default_12
210986,p_default_108
211260,p_default_108
212808,p_default_108
213554,p_default_108
213599,np_default_12
214804,np_default_12
214828,p_default_108
215051,np_default_12
216206,np_default_12
217520,np_default_12
218173,p_default_108
218288,np_default_12
219767,p_default_108
222020,np_default_12
222712,np_default_12
222804,p_default_108
223193,p_default_108
223241,np_default_12
223652,p_default_108
224417,np_default_12
224729,p_default_108
224796,np_default_12
225146,p_default_108
225444,np_default_12
225770,p_default_108
226290,np_default_12
228268,p_default_108
228633,p_default_108
229730,p_default_108
230400,p_default_108
230931,np_default_12
231071,np_default_12
231437,np_default_12
231808,np_default_12
232041,p_default_108
233078,p_default_108
237092,p_default_108
238047,p_default_108
240729,np_default_12
242127,p_default_108
242264,p_default_108
243098,p_default_108
244144,p_default_108
244317,p_default_108
244420,np_default_12
244780,np_default_12
246166,np_default_12
246314,np_default_12
246950,np_default_12
247645,np_default_12
247737,p_default_108
