at_ms,qid
378,np_default_300
1020,np_default_300
4697,np_default_300
5498,np_default_300
21773,np_default_300
22046,np_default_300
27448,np_default_300
30183,p_default_2400
30287,np_default_300
35427,p_default_2400
43725,np_default_300
44948,np_default_300
46983,p_default_2400
47840,np_default_300
50696,np_default_300
52674,np_default_300
52685,np_default_300
56716,np_default_300
57360,np_default_300
60940,p_default_2400
63081,p_default_2400
63761,np_default_300
64270,np_default_300
66935,np_default_300
71117,np_default_300
80243,p_default_2400
87697,np_default_300
88382,np_default_300
89460,np_default_300
100436,np_default_300
100587,np_default_300
104188,p_default_2400
115709,p_default_2400
117608,np_default_300
121603,p_default_2400
123598,np_default_300
124198,p_default_2400
125766,np_default_300
138557,np_default_300
148854,np_default_300
151813,np_default_300
152034,p_default_2400
152397,p_default_2400
163182,np_default_300
164596,p_default_2400
164811,np_default_300
171412,np_default_300
171915,p_default_2400
176677,np_default_300
188330,np_default_300
190993,np_default_300
193270,p_default_2400
194564,np_default_300
204876,np_default_300
209931,np_default_300
218050,np_default_300
225201,np_default_300
229442,p_default_2400
232926,np_default_300
248452,np_default_300
253133,np_default_300
260896,np_default_300
264195,np_default_300
264423,np_default_300
274289,np_default_300
275696,np_default_300
287761,np_default_300
296902,p_default_2400
