at_ms,qid
887,np_greedy_58
2393,np_greedy_58
2518,p_greedy_140
11022,np_greedy_58
12902,np_greedy_58
36241,p_greedy_140
51094,np_greedy_58
51735,np_greedy_58
64412,np_greedy_58
71075,np_greedy_58
72893,p_greedy_140
77011,p_greedy_140
102608,np_greedy_58
105478,np_greedy_58
109922,p_greedy_140
112265,np_greedy_58
118967,np_greedy_58
120194,p_greedy_140
123607,np_greedy_58
123635,np_greedy_58
133092,np_greedy_58
134605,np_greedy_58
149625,np_greedy_58
150821,np_greedy_58
157074,np_greedy_58
158118,p_greedy_140
166888,np_greedy_58
194171,p_greedy_140
205797,np_greedy_58
207403,np_greedy_58
209933,np_greedy_58
218731,p_greedy_140
224353,p_greedy_140
235690,np_greedy_58
236044,np_greedy_58
238670,p_greedy_140
275987,np_greedy_58
290044,np_greedy_58
295131,np_greedy_58
304340,p_greedy_140
310718,p_greedy_140
318780,p_greedy_140
325148,np_greedy_58
337998,p_greedy_140
339065,p_greedy_140
343886,p_greedy_140
346921,p_greedy_140
349311,np_greedy_58
355797,p_greedy_140
356254,np_greedy_58
364927,p_greedy_140
380340,p_greedy_140
382933,np_greedy_58
386757,np_greedy_58
391672,p_greedy_140
394643,p_greedy_140
395430,p_greedy_140
402248,np_greedy_58
407706,p_greedy_140
414603,np_greedy_58
431520,p_greedy_140
441948,np_greedy_58
448197,np_greedy_58
456577,np_greedy_58
474682,p_greedy_140
480775,np_greedy_58
492638,np_greedy_58
504882,p_greedy_140
510832,p_greedy_140
511690,np_greedy_58
528472,np_greedy_58
543956,p_greedy_140
546599,np_greedy_58
554350,p_greedy_140
559827,p_greedy_140
561422,p_greedy_140
571069,p_greedy_140
583034,np_greedy_58
584061,p_greedy_140
589465,p_greedy_140
593050,p_greedy_140
594019,np_greedy_58
612236,np_greedy_58
619978,np_greedy_58
620512,np_greedy_58
639718,p_greedy_140
640876,p_greedy_140
643664,np_greedy_58
646968,np_greedy_58
675279,np_greedy_58
687131,p_greedy_140
695737,p_greedy_140
715693,np_greedy_58
721608,p_greedy_140
723548,p_greedy_140
733400,np_greedy_58
736477,np_greedy_58
737474,p_greedy_140
743256,np_greedy_58
751444,np_greedy_58
752700,np_greedy_58
761138,p_greedy_140
762769,np_greedy_58
770588,p_greedy_140
776816,np_greedy_58
777861,p_greedy_140
783575,np_greedy_58
787033,np_greedy_58
788556,np_greedy_58
789076,p_greedy_140
792644,p_greedy_140
796567,p_greedy_140
801124,p_greedy_140
801756,p_greedy_140
804886,np_greedy_58
805099,np_greedy_58
812256,np_greedy_58
816550,np_greedy_58
829078,np_greedy_58
841491,p_greedy_140
842750,p_greedy_140
850299,np_greedy_58
885966,p_greedy_140
886148,p_greedy_140
889876,np_greedy_58
903766,p_greedy_140
906678,np_greedy_58
916829,p_greedy_140
917534,p_greedy_140
964364,p_greedy_140
985924,np_greedy_58
986015,p_greedy_140
1020880,p_greedy_140
1030320,p_greedy_140
1036003,p_greedy_140
1039397,p_greedy_140
1040801,np_greedy_58
1041370,p_greedy_140
1057206,np_greedy_58
1059711,p_greedy_140
1061591,np_greedy_58
1072502,np_greedy_58
1075728,np_greedy_58
1088171,p_greedy_140
1092102,p_greedy_140
1092536,p_greedy_140
1099940,p_greedy_140
1102677,p_greedy_140
1106881,p_greedy_140
1111024,p_greedy_140
1128943,p_greedy_140
1138351,p_greedy_140
1151916,p_greedy_140
1155308,np_greedy_58
1160074,p_greedy_140
1165008,np_greedy_58
1187991,np_greedy_58
1188736,np_greedy_58
1191124,np_greedy_58
1194665,np_greedy_58
1199553,np_greedy_58
