at_ms,qid
378,np_greedy_300
1020,np_greedy_300
4697,np_greedy_300
5498,np_greedy_300
15091,p_greedy_1200
17714,p_greedy_1200
21773,np_greedy_300
22046,np_greedy_300
23491,p_greedy_1200
27448,np_greedy_300
30287,np_greedy_300
30470,p_greedy_1200
31540,p_greedy_1200
40122,p_greedy_1200
43725,np_greedy_300
44948,np_greedy_300
47840,np_greedy_300
50696,np_greedy_300
52094,p_greedy_1200
52674,np_greedy_300
52685,np_greedy_300
56716,np_greedy_300
57360,np_greedy_300
57854,p_greedy_1200
60801,p_greedy_1200
62099,p_greedy_1200
63761,np_greedy_300
64270,np_greedy_300
66935,np_greedy_300
71117,np_greedy_300
76017,p_greedy_1200
76199,p_greedy_1200
82298,p_greedy_1200
85957,p_greedy_1200
87697,np_greedy_300
88382,np_greedy_300
89460,np_greedy_300
96635,p_greedy_1200
100436,np_greedy_300
100587,np_greedy_300
114721,p_greedy_1200
117608,np_greedy_300
123598,np_greedy_300
125766,np_greedy_300
138557,np_greedy_300
148451,p_greedy_1200
148854,np_greedy_300
151813,np_greedy_300
162771,p_greedy_1200
163182,np_greedy_300
164811,np_greedy_300
171412,np_greedy_300
176677,np_greedy_300
188330,np_greedy_300
190993,np_greedy_300
194564,np_greedy_300
204876,np_greedy_300
209931,np_greedy_300
218050,np_greedy_300
225201,np_greedy_300
230310,p_greedy_1200
232926,np_greedy_300
248452,np_greedy_300
253133,np_greedy_300
260896,np_greedy_300
264195,np_greedy_300
264423,np_greedy_300
274289,np_greedy_300
275696,np_greedy_300
277081,p_greedy_1200
287761,np_greedy_300
291062,p_greedy_1200
294799,p_greedy_1200
