at_ms,qid
1008,np_greedy_300
2719,np_greedy_300
12525,np_greedy_300
14661,np_greedy_300
58061,np_greedy_300
58790,np_greedy_300
63895,p_greedy_1200
73196,np_greedy_300
80766,np_greedy_300
87019,p_greedy_1200
116600,np_greedy_300
119862,np_greedy_300
127574,np_greedy_300
135189,np_greedy_300
140463,np_greedy_300
140494,np_greedy_300
151241,np_greedy_300
152961,np_greedy_300
170029,np_greedy_300
171387,np_greedy_300
178494,np_greedy_300
189646,np_greedy_300
223456,p_greedy_1200
233860,np_greedy_300
235685,np_greedy_300
238561,np_greedy_300
267829,np_greedy_300
268232,np_greedy_300
