at_ms,qid
467,np_default_87
728,p_default_330
1260,np_default_87
2635,p_default_330
4568,p_default_330
5803,np_default_87
6793,np_default_87
26902,np_default_87
27239,np_default_87
33914,np_default_87
37422,np_default_87
51070,p_default_330
54025,np_default_87
55536,np_default_87
59109,np_default_87
62638,np_default_87
65081,np_default_87
65096,np_default_87
70075,np_default_87
70310,p_default_330
70872,np_default_87
72185,p_default_330
78780,np_default_87
79409,np_default_87
79410,p_default_330
80182,p_default_330
82702,np_default_87
83495,p_default_330
87120,p_default_330
87869,np_default_87
93822,p_default_330
108355,np_default_87
109201,np_default_87
110533,np_default_87
116847,p_default_330
124094,np_default_87
124281,np_default_87
131230,p_default_330
137867,p_default_330
145311,np_default_87
151264,p_default_330
152713,np_default_87
155391,np_default_87
157012,p_default_330
168405,p_default_330
171195,np_default_87
181439,p_default_330
183917,np_default_87
184018,p_default_330
187573,np_default_87
199555,p_default_330
201620,np_default_87
203634,np_default_87
207049,p_default_330
211789,np_default_87
212833,p_default_330
217210,p_default_330
218295,np_default_87
219415,p_default_330
225459,p_default_330
226630,p_default_330
232692,np_default_87
235380,p_default_330
235982,np_default_87
240395,np_default_87
253135,np_default_87
255235,p_default_330
259381,np_default_87
268815,p_default_330
269413,np_default_87
276976,p_default_330
278249,np_default_87
282903,p_default_330
287793,np_default_87
293241,p_default_330
294374,p_default_330
294842,p_default_330
306976,np_default_87
312026,p_default_330
312760,np_default_87
315928,p_default_330
322351,np_default_87
325532,p_default_330
326428,np_default_87
326709,np_default_87
330275,p_default_330
334134,p_default_330
338899,np_default_87
340638,np_default_87
346913,p_default_330
350563,p_default_330
355545,np_default_87
362736,p_default_330
376823,np_default_87
377657,p_default_330
379388,p_default_330
386146,np_default_87
387766,np_default_87
391336,np_default_87
395647,np_default_87
396308,np_default_87
401609,np_default_87
409006,np_default_87
412247,p_default_330
412564,np_default_87
412807,p_default_330
414385,np_default_87
415187,np_default_87
417461,p_default_330
423491,p_default_330
423785,np_default_87
423897,np_default_87
427665,np_default_87
429926,np_default_87
436522,np_default_87
438852,p_default_330
440522,p_default_330
447635,p_default_330
447695,np_default_87
451628,p_default_330
468533,np_default_87
473755,p_default_330
474889,p_default_330
477380,np_default_87
477569,p_default_330
492456,p_default_330
495835,p_default_330
519104,np_default_87
520911,p_default_330
521371,p_default_330
525643,p_default_330
526630,p_default_330
534034,p_default_330
547997,np_default_87
556635,np_default_87
558943,np_default_87
562705,p_default_330
564688,np_default_87
566115,p_default_330
566387,np_default_87
575157,p_default_330
577843,p_default_330
582868,p_default_330
590231,p_default_330
592712,p_default_330
602899,p_default_330
608287,np_default_87
608938,p_default_330
613394,np_default_87
625495,np_default_87
625887,np_default_87
627145,np_default_87
629009,np_default_87
629430,p_default_330
631583,np_default_87
632224,p_default_330
635353,np_default_87
638110,np_default_87
643058,np_default_87
647796,np_default_87
648795,np_default_87
649357,np_default_87
653167,np_default_87
653975,np_default_87
658907,np_default_87
658982,np_default_87
659137,p_default_330
660884,p_default_330
661059,p_default_330
665649,np_default_87
666312,np_default_87
670437,p_default_330
676605,np_default_87
681104,np_default_87
681933,p_default_330
687570,p_default_330
687949,p_default_330
717793,np_default_87
720439,np_default_87
725996,np_default_87
738067,np_default_87
741609,np_default_87
742542,p_default_330
743868,p_default_330
745330,np_default_87
754185,np_default_87
761624,p_default_330
780921,p_default_330
783090,p_default_330
784557,np_default_87
800418,p_default_330
803263,np_default_87
805826,p_default_330
807981,np_default_87
818969,np_default_87
825794,p_default_330
828842,np_default_87
832885,np_default_87
835212,np_default_87
835921,np_default_87
844776,p_default_330
854262,np_default_87
854774,np_default_87
857708,p_default_330
860667,p_default_330
861126,np_default_87
867826,np_default_87
868206,p_default_330
869199,np_default_87
878467,np_default_87
899968,np_default_87
902782,p_default_330
906140,p_default_330
910385,p_default_330
912970,np_default_87
917254,np_default_87
918428,np_default_87
920503,p_default_330
921065,p_default_330
923603,p_default_330
925201,p_default_330
929875,p_default_330
934682,p_default_330
942797,p_default_330
948763,p_default_330
950328,p_default_330
950451,np_default_87
950742,p_default_330
956775,np_default_87
957205,p_default_330
965404,np_default_87
969744,p_default_330
979485,np_default_87
983726,np_default_87
984283,np_default_87
985553,np_default_87
992469,p_default_330
995144,np_default_87
998880,np_default_87
1008370,p_default_330
1011503,p_default_330
1016677,np_default_87
1028385,np_default_87
1028943,p_default_330
1034416,p_default_330
1037300,p_default_330
1038139,p_default_330
1043219,p_default_330
1050059,p_default_330
1052905,p_default_330
1054792,p_default_330
1062563,np_default_87
1072164,np_default_87
1075310,np_default_87
1079364,p_default_330
1079973,p_default_330
1088914,np_default_87
1089163,np_default_87
1095569,np_default_87
1104327,p_default_330
1108858,p_default_330
1113387,np_default_87
1119668,np_default_87
1120952,np_default_87
1122480,p_default_330
1123501,p_default_330
1126976,np_default_87
1130833,p_default_330
1133825,np_default_87
1137826,np_default_87
1143293,p_default_330
1148269,p_default_330
1152098,p_default_330
1157277,np_default_87
1158003,p_default_330
1159881,p_default_330
1160888,np_default_87
1161947,p_default_330
1163643,np_default_87
1164346,p_default_330
1164679,p_default_330
1169774,np_default_87
1171749,np_default_87
1175125,np_default_87
1179537,np_default_87
1185600,p_default_330
1186263,p_default_330
