at_ms,qid
350,np_default_87
420,p_default_330
945,np_default_87
3910,p_default_330
4352,np_default_87
5095,np_default_87
8433,p_default_330
19954,p_default_330
20176,np_default_87
20430,np_default_87
21206,p_default_330
25436,np_default_87
26541,p_default_330
28066,np_default_87
29536,p_default_330
40519,np_default_87
41652,np_default_87
44332,np_default_87
46131,p_default_330
46978,np_default_87
46982,p_default_330
48811,np_default_87
48822,np_default_87
48991,p_default_330
52556,np_default_87
53154,np_default_87
59085,np_default_87
59557,np_default_87
60157,p_default_330
62026,np_default_87
62691,p_default_330
65902,np_default_87
81266,np_default_87
81498,p_default_330
81843,p_default_330
81901,np_default_87
82900,np_default_87
85047,p_default_330
85788,p_default_330
91340,p_default_330
93071,np_default_87
93211,np_default_87
108984,np_default_87
112843,p_default_330
114534,np_default_87
115401,p_default_330
116543,np_default_87
122183,p_default_330
124197,p_default_330
127966,p_default_330
128396,np_default_87
133488,p_default_330
135349,p_default_330
137938,np_default_87
140680,np_default_87
142989,p_default_330
147519,p_default_330
151215,np_default_87
152725,np_default_87
158842,np_default_87
162888,p_default_330
163721,np_default_87
164983,p_default_330
174519,np_default_87
176987,np_default_87
180296,np_default_87
185168,p_default_330
186478,p_default_330
186609,p_default_330
189851,np_default_87
193642,p_default_330
194536,np_default_87
202059,np_default_87
202265,p_default_330
206492,p_default_330
206777,p_default_330
208686,np_default_87
215844,np_default_87
230232,np_default_87
234570,np_default_87
241764,np_default_87
244821,np_default_87
245032,np_default_87
247722,p_default_330
248716,p_default_330
254174,np_default_87
255479,np_default_87
262033,p_default_330
266659,np_default_87
276506,p_default_330
278132,p_default_330
282617,np_default_87
289610,np_default_87
290825,np_default_87
291128,p_default_330
293502,np_default_87
295184,p_default_330
296735,np_default_87
297231,np_default_87
301207,np_default_87
306754,np_default_87
309423,np_default_87
310160,p_default_330
310789,np_default_87
311390,np_default_87
317839,np_default_87
317923,np_default_87
320749,np_default_87
322444,np_default_87
324397,p_default_330
327391,np_default_87
334096,p_default_330
335771,np_default_87
336315,p_default_330
341969,p_default_330
351400,np_default_87
358035,np_default_87
367901,p_default_330
370420,p_default_330
373603,p_default_330
381192,p_default_330
381614,p_default_330
383517,p_default_330
384716,p_default_330
388221,p_default_330
389328,np_default_87
391826,p_default_330
397913,p_default_330
402387,p_default_330
403561,p_default_330
403872,p_default_330
408719,p_default_330
410998,np_default_87
417476,np_default_87
418123,p_default_330
419208,np_default_87
423516,np_default_87
424790,np_default_87
435167,p_default_330
447093,p_default_330
449442,p_default_330
456215,np_default_87
460046,np_default_87
462522,p_default_330
466627,p_default_330
468789,p_default_330
469122,np_default_87
469416,np_default_87
469419,p_default_330
470359,np_default_87
471757,np_default_87
473229,p_default_330
473687,np_default_87
476514,np_default_87
478359,p_default_330
478582,np_default_87
480493,p_default_330
481909,p_default_330
482294,np_default_87
485847,np_default_87
486596,np_default_87
487017,np_default_87
489875,np_default_87
490481,np_default_87
494180,np_default_87
494236,np_default_87
499237,np_default_87
499734,np_default_87
500338,p_default_330
500795,p_default_330
507454,np_default_87
510828,np_default_87
519060,p_default_330
522459,p_default_330
532675,p_default_330
533441,p_default_330
538345,np_default_87
538940,p_default_330
540329,np_default_87
544497,np_default_87
548285,p_default_330
552016,p_default_330
553551,np_default_87
554888,p_default_330
