at_ms,qid
623,np_greedy_87
1128,p_greedy_330
1680,np_greedy_87
2904,p_greedy_330
7737,np_greedy_87
9057,np_greedy_87
20986,p_greedy_330
21234,p_greedy_330
35869,np_greedy_87
36319,np_greedy_87
45219,np_greedy_87
49275,p_greedy_330
49896,np_greedy_87
59143,p_greedy_330
62715,p_greedy_330
72033,np_greedy_87
74048,np_greedy_87
78812,np_greedy_87
83517,np_greedy_87
83787,p_greedy_330
86775,np_greedy_87
86794,np_greedy_87
93434,np_greedy_87
94496,np_greedy_87
100750,p_greedy_330
105040,np_greedy_87
105624,p_greedy_330
105879,np_greedy_87
110269,np_greedy_87
117159,np_greedy_87
