at_ms,qid
1121,np_greedy_87
3023,np_greedy_87
13927,np_greedy_87
16303,np_greedy_87
64564,np_greedy_87
65375,np_greedy_87
69345,p_greedy_330
81394,np_greedy_87
89812,np_greedy_87
90074,p_greedy_330
95615,p_greedy_330
109403,p_greedy_330
113480,p_greedy_330
129659,np_greedy_87
133286,np_greedy_87
141862,np_greedy_87
150330,np_greedy_87
156195,np_greedy_87
156229,np_greedy_87
168180,np_greedy_87
170092,np_greedy_87
189072,np_greedy_87
190582,np_greedy_87
198485,np_greedy_87
210886,np_greedy_87
214040,p_greedy_330
226298,p_greedy_330
255340,p_greedy_330
256281,p_greedy_330
259298,p_greedy_330
260052,np_greedy_87
262082,np_greedy_87
263774,p_greedy_330
265279,np_greedy_87
269949,p_greedy_330
278997,p_greedy_330
285614,p_greedy_330
297491,p_greedy_330
297826,np_greedy_87
298274,np_greedy_87
308861,p_greedy_330
311259,p_greedy_330
312607,p_greedy_330
321752,p_greedy_330
323690,p_greedy_330
335528,p_greedy_330
335707,p_greedy_330
348748,np_greedy_87
351708,p_greedy_330
353300,p_greedy_330
366510,np_greedy_87
372939,np_greedy_87
378004,p_greedy_330
388801,p_greedy_330
410868,np_greedy_87
441402,np_greedy_87
450175,np_greedy_87
476854,p_greedy_330
483204,p_greedy_330
483889,np_greedy_87
488721,np_greedy_87
496540,p_greedy_330
508295,np_greedy_87
523908,np_greedy_87
525513,p_greedy_330
534014,p_greedy_330
542943,p_greedy_330
558461,np_greedy_87
564194,p_greedy_330
566358,np_greedy_87
576947,np_greedy_87
607525,np_greedy_87
622515,np_greedy_87
637089,p_greedy_330
646590,np_greedy_87
667797,np_greedy_87
681982,p_greedy_330
690702,np_greedy_87
693305,p_greedy_330
719677,p_greedy_330
736742,np_greedy_87
743372,p_greedy_330
750624,np_greedy_87
753076,p_greedy_330
758660,p_greedy_330
760362,p_greedy_330
773643,np_greedy_87
783427,np_greedy_87
784102,np_greedy_87
804380,p_greedy_330
805608,p_greedy_330
813357,np_greedy_87
817532,np_greedy_87
820854,p_greedy_330
836933,p_greedy_330
840228,p_greedy_330
853308,np_greedy_87
862473,p_greedy_330
904375,np_greedy_87
914073,p_greedy_330
926751,np_greedy_87
930639,np_greedy_87
939205,np_greedy_87
945279,p_greedy_330
949552,np_greedy_87
951139,np_greedy_87
955560,p_greedy_330
958379,p_greedy_330
963862,np_greedy_87
981613,np_greedy_87
990154,np_greedy_87
994524,np_greedy_87
996448,np_greedy_87
1017083,np_greedy_87
1017352,np_greedy_87
1026396,np_greedy_87
1031822,np_greedy_87
1035234,p_greedy_330
1047653,np_greedy_87
1050412,p_greedy_330
1071120,p_greedy_330
1074469,np_greedy_87
1104916,p_greedy_330
1115094,p_greedy_330
1116430,p_greedy_330
1119478,p_greedy_330
1124479,np_greedy_87
1142496,p_greedy_330
1145711,np_greedy_87
1151463,p_greedy_330
1194175,p_greedy_330
