at_ms,qid
1513,np_default_300
4078,np_default_300
10952,p_default_2400
18787,np_default_300
21992,np_default_300
28205,p_default_2400
87091,np_default_300
88185,np_default_300
109794,np_default_300
121150,np_default_300
174900,np_default_300
179793,np_default_300
191361,np_default_300
202784,np_default_300
203816,p_default_2400
206231,p_default_2400
210694,np_default_300
210741,np_default_300
226862,np_default_300
229441,np_default_300
255043,np_default_300
257081,np_default_300
267740,np_default_300
284469,np_default_300
