at_ms,qid
623,np_greedy_87
1680,np_greedy_87
7737,np_greedy_87
9057,np_greedy_87
9868,p_greedy_330
13440,p_greedy_330
34511,p_greedy_330
35869,np_greedy_87
36319,np_greedy_87
45219,np_greedy_87
49896,np_greedy_87
51475,p_greedy_330
56349,p_greedy_330
72033,np_greedy_87
74048,np_greedy_87
75078,p_greedy_330
77763,p_greedy_330
78812,np_greedy_87
83517,np_greedy_87
86775,np_greedy_87
86794,np_greedy_87
88637,p_greedy_330
93434,np_greedy_87
94496,np_greedy_87
97311,p_greedy_330
105040,np_greedy_87
105879,np_greedy_87
110269,np_greedy_87
116508,p_greedy_330
117159,np_greedy_87
120894,p_greedy_330
126778,p_greedy_330
143765,p_greedy_330
144473,np_greedy_87
145601,np_greedy_87
147377,np_greedy_87
152093,p_greedy_330
165459,np_greedy_87
165468,p_greedy_330
165708,np_greedy_87
177249,p_greedy_330
