at_ms,qid
503,p_default_1200
1261,np_default_300
3399,np_default_300
15656,np_default_300
18326,np_default_300
57241,p_default_1200
72576,np_default_300
73488,np_default_300
77208,p_default_1200
84434,p_default_1200
91495,np_default_300
100958,np_default_300
127071,p_default_1200
145750,np_default_300
149827,np_default_300
159467,np_default_300
161394,p_default_1200
168987,np_default_300
171256,p_default_1200
175578,np_default_300
175618,np_default_300
189052,np_default_300
191201,np_default_300
209153,p_default_1200
212536,np_default_300
214234,np_default_300
214585,p_default_1200
223117,np_default_300
236588,p_default_1200
237057,np_default_300
254138,p_default_1200
292325,np_default_300
292980,p_default_1200
294607,np_default_300
298201,np_default_300
