at_ms,qid
453,p_greedy_2400
1135,np_greedy_300
3059,np_greedy_300
14090,np_greedy_300
16494,np_greedy_300
51517,p_greedy_2400
65318,np_greedy_300
66139,np_greedy_300
69487,p_greedy_2400
75991,p_greedy_2400
82345,np_greedy_300
90862,np_greedy_300
114364,p_greedy_2400
131175,np_greedy_300
134844,np_greedy_300
143520,np_greedy_300
145254,p_greedy_2400
152088,np_greedy_300
154130,p_greedy_2400
158021,np_greedy_300
158056,np_greedy_300
170147,np_greedy_300
172081,np_greedy_300
188238,p_greedy_2400
191283,np_greedy_300
192811,np_greedy_300
193126,p_greedy_2400
200805,np_greedy_300
212929,p_greedy_2400
213352,np_greedy_300
228724,p_greedy_2400
263092,np_greedy_300
263682,p_greedy_2400
265146,np_greedy_300
268381,np_greedy_300
271671,p_greedy_2400
282384,p_greedy_2400
