at_ms,qid
296,np_default_58
798,np_default_58
3262,p_default_140
3489,p_default_140
3674,np_default_58
3780,p_default_140
4301,np_default_58
17031,np_default_58
17245,np_default_58
18914,p_default_140
21471,np_default_58
23692,np_default_58
34203,np_default_58
35038,p_default_140
35159,np_default_58
37422,np_default_58
37780,p_default_140
39656,np_default_58
41202,np_default_58
41212,np_default_58
44364,np_default_58
44868,np_default_58
47631,p_default_140
49875,np_default_58
50274,np_default_58
52358,np_default_58
54865,p_default_140
55629,np_default_58
57386,p_default_140
57745,p_default_140
62863,p_default_140
63573,p_default_140
66806,p_default_140
68599,np_default_58
69134,np_default_58
69978,np_default_58
70619,p_default_140
70803,p_default_140
72062,p_default_140
73923,p_default_140
78563,np_default_58
78681,np_default_58
80599,p_default_140
81504,p_default_140
86612,p_default_140
89073,p_default_140
91996,np_default_58
93277,p_default_140
96681,np_default_58
98377,np_default_58
104318,p_default_140
108383,np_default_58
109577,p_default_140
116437,np_default_58
118751,np_default_58
119600,p_default_140
120883,p_default_140
122397,p_default_140
125950,p_default_140
127329,p_default_140
127644,np_default_58
128919,np_default_58
129387,p_default_140
134083,np_default_58
137629,p_default_140
138201,np_default_58
138835,p_default_140
142456,p_default_140
144665,p_default_140
147316,np_default_58
149399,np_default_58
150081,p_default_140
152192,np_default_58
153503,p_default_140
160258,np_default_58
164213,np_default_58
166748,p_default_140
169901,p_default_140
170563,np_default_58
176157,np_default_58
182200,np_default_58
183363,p_default_140
183818,p_default_140
186570,p_default_140
190020,p_default_140
190591,p_default_140
194345,np_default_58
198006,np_default_58
201878,p_default_140
204079,np_default_58
206659,np_default_58
206837,np_default_58
212107,p_default_140
214555,np_default_58
214761,p_default_140
215656,np_default_58
219324,p_default_140
223482,p_default_140
224942,p_default_140
225093,np_default_58
225267,p_default_140
231818,p_default_140
238564,np_default_58
240401,p_default_140
243630,p_default_140
244467,np_default_58
245492,np_default_58
247752,np_default_58
248802,p_default_140
250481,np_default_58
250900,np_default_58
253945,p_default_140
254256,np_default_58
258939,np_default_58
261192,np_default_58
262200,p_default_140
262344,np_default_58
262852,np_default_58
263258,p_default_140
267298,p_default_140
268295,np_default_58
268366,np_default_58
270752,np_default_58
272183,np_default_58
276359,np_default_58
280423,p_default_140
283393,p_default_140
283433,np_default_58
290728,p_default_140
291204,p_default_140
293883,p_default_140
294242,p_default_140
296625,np_default_58
297690,p_default_140
302226,np_default_58
303198,p_default_140
303995,p_default_140
305008,p_default_140
311623,p_default_140
312379,p_default_140
328641,np_default_58
330763,p_default_140
339571,p_default_140
342528,p_default_140
343489,p_default_140
345207,p_default_140
346659,p_default_140
346934,np_default_58
352402,np_default_58
353864,np_default_58
355984,p_default_140
357501,np_default_58
357920,p_default_140
358576,np_default_58
362798,p_default_140
363075,p_default_140
374183,p_default_140
385103,np_default_58
388336,np_default_58
388766,p_default_140
395997,np_default_58
396245,np_default_58
396799,p_default_140
397041,np_default_58
