at_ms,qid
464,np_default_113
1251,np_default_113
4253,p_default_94
5419,p_default_94
5761,np_default_113
6744,np_default_113
26708,np_default_113
27043,np_default_113
33670,np_default_113
37153,np_default_113
37211,p_default_94
43490,p_default_94
52056,p_default_94
53636,np_default_113
55136,np_default_113
58684,np_default_113
62187,np_default_113
64613,np_default_113
64627,np_default_113
66037,p_default_94
69571,np_default_113
70247,p_default_94
70362,np_default_113
70800,p_default_94
72061,p_default_94
78213,np_default_113
78838,np_default_113
81582,p_default_94
82107,np_default_113
85292,p_default_94
87237,np_default_113
102960,p_default_94
107576,np_default_113
108415,np_default_113
109738,np_default_113
114584,p_default_94
123201,np_default_113
123387,np_default_113
144266,np_default_113
148517,p_default_94
151614,np_default_113
154273,np_default_113
158049,p_default_94
161172,p_default_94
169963,np_default_113
174678,p_default_94
174926,p_default_94
181285,p_default_94
182594,np_default_113
186224,np_default_113
198975,p_default_94
200170,np_default_113
202169,np_default_113
205211,p_default_94
206485,p_default_94
210266,np_default_113
212466,p_default_94
216724,np_default_113
219266,p_default_94
223238,p_default_94
231018,np_default_113
234285,np_default_113
238665,np_default_113
242549,p_default_94
246134,p_default_94
248869,p_default_94
251314,np_default_113
254957,p_default_94
256917,p_default_94
257515,np_default_113
260269,p_default_94
264649,p_default_94
267474,np_default_113
276247,np_default_113
285722,np_default_113
288668,p_default_94
289391,p_default_94
291284,p_default_94
293203,p_default_94
304768,np_default_113
310510,np_default_113
320032,np_default_113
324080,np_default_113
324359,np_default_113
336461,np_default_113
338188,np_default_113
339371,p_default_94
352987,np_default_113
358472,p_default_94
360334,p_default_94
367506,p_default_94
368274,p_default_94
371562,p_default_94
374112,np_default_113
375161,p_default_94
381815,p_default_94
383368,np_default_113
384977,np_default_113
388520,np_default_113
392800,np_default_113
393457,np_default_113
398720,np_default_113
404675,p_default_94
406063,np_default_113
409596,np_default_113
411404,np_default_113
412200,np_default_113
418954,p_default_94
420736,np_default_113
420847,np_default_113
424588,np_default_113
425543,p_default_94
426833,np_default_113
433382,np_default_113
438844,p_default_94
444474,np_default_113
444550,p_default_94
455861,p_default_94
465162,np_default_113
468802,p_default_94
471362,p_default_94
473945,np_default_113
486788,p_default_94
494228,p_default_94
499970,p_default_94
504316,p_default_94
506505,p_default_94
512505,p_default_94
513668,p_default_94
515369,np_default_113
522355,p_default_94
542067,p_default_94
544055,np_default_113
552630,np_default_113
554922,np_default_113
555549,p_default_94
560626,np_default_113
562312,np_default_113
563652,p_default_94
569536,p_default_94
579799,p_default_94
580925,p_default_94
581389,p_default_94
598449,p_default_94
602323,p_default_94
603911,np_default_113
608982,np_default_113
611858,p_default_94
616567,p_default_94
620399,p_default_94
620995,np_default_113
621385,np_default_113
622633,np_default_113
624484,np_default_113
627039,np_default_113
630782,np_default_113
633085,p_default_94
633519,np_default_113
636709,p_default_94
638432,np_default_113
643136,np_default_113
644127,np_default_113
644685,np_default_113
648468,np_default_113
648795,p_default_94
649270,np_default_113
654167,np_default_113
654241,np_default_113
660860,np_default_113
661518,np_default_113
663608,p_default_94
665327,p_default_94
671738,np_default_113
676204,np_default_113
697949,p_default_94
698505,p_default_94
703126,p_default_94
709112,p_default_94
712629,np_default_113
715256,np_default_113
720773,np_default_113
724363,p_default_94
726021,p_default_94
732758,np_default_113
733083,p_default_94
736274,np_default_113
737048,p_default_94
739968,np_default_113
748759,np_default_113
759015,p_default_94
760141,p_default_94
762801,p_default_94
777582,p_default_94
778913,np_default_113
780936,p_default_94
797484,np_default_113
802168,np_default_113
805831,p_default_94
806288,p_default_94
810529,p_default_94
811510,p_default_94
813077,np_default_113
818860,p_default_94
822879,np_default_113
826893,np_default_113
829203,np_default_113
829907,np_default_113
847325,p_default_94
848117,np_default_113
848624,np_default_113
850711,p_default_94
854931,np_default_113
859688,p_default_94
861583,np_default_113
862354,p_default_94
862945,np_default_113
867343,p_default_94
872148,np_default_113
874653,p_default_94
877116,p_default_94
887230,p_default_94
893226,p_default_94
893493,np_default_113
