at_ms,qid
444,np_greedy_58
1196,np_greedy_58
5511,np_greedy_58
6451,np_greedy_58
13601,p_greedy_140
14746,p_greedy_140
25547,np_greedy_58
25868,np_greedy_58
30243,p_greedy_140
31827,p_greedy_140
32206,np_greedy_58
34386,p_greedy_140
35537,np_greedy_58
35905,p_greedy_140
51304,np_greedy_58
52739,np_greedy_58
53672,p_greedy_140
56132,np_greedy_58
59483,np_greedy_58
61804,np_greedy_58
61817,np_greedy_58
66546,np_greedy_58
67303,np_greedy_58
68198,p_greedy_140
68751,p_greedy_140
68950,p_greedy_140
74813,np_greedy_58
75410,np_greedy_58
78537,np_greedy_58
81874,p_greedy_140
83444,np_greedy_58
86002,p_greedy_140
92935,p_greedy_140
101320,p_greedy_140
102898,np_greedy_58
103702,np_greedy_58
104967,np_greedy_58
107791,p_greedy_140
109510,p_greedy_140
112575,p_greedy_140
117845,np_greedy_58
118022,np_greedy_58
120082,p_greedy_140
132736,p_greedy_140
136141,p_greedy_140
136330,p_greedy_140
137625,p_greedy_140
137994,np_greedy_58
140392,p_greedy_140
145022,np_greedy_58
147566,np_greedy_58
162574,np_greedy_58
167193,p_greedy_140
171787,p_greedy_140
174655,np_greedy_58
177464,p_greedy_140
178127,np_greedy_58
181997,p_greedy_140
191467,np_greedy_58
193379,np_greedy_58
198585,p_greedy_140
201124,np_greedy_58
207302,np_greedy_58
211889,p_greedy_140
213268,p_greedy_140
220974,np_greedy_58
222317,p_greedy_140
224098,np_greedy_58
228288,np_greedy_58
228903,p_greedy_140
240387,np_greedy_58
246319,np_greedy_58
247696,p_greedy_140
248231,p_greedy_140
255354,p_greedy_140
255845,np_greedy_58
257091,p_greedy_140
264041,p_greedy_140
264236,np_greedy_58
273299,np_greedy_58
278060,p_greedy_140
282756,p_greedy_140
289069,p_greedy_140
291517,np_greedy_58
292817,p_greedy_140
297010,np_greedy_58
306118,np_greedy_58
309989,np_greedy_58
310256,np_greedy_58
316721,p_greedy_140
321832,np_greedy_58
323484,np_greedy_58
333085,p_greedy_140
333860,p_greedy_140
334220,p_greedy_140
337640,np_greedy_58
340536,p_greedy_140
343615,p_greedy_140
343877,p_greedy_140
353155,p_greedy_140
354556,p_greedy_140
357846,np_greedy_58
363072,p_greedy_140
363929,p_greedy_140
366700,np_greedy_58
368238,np_greedy_58
371628,np_greedy_58
374254,p_greedy_140
375722,np_greedy_58
376350,np_greedy_58
381384,np_greedy_58
388408,np_greedy_58
389242,p_greedy_140
391788,np_greedy_58
393516,np_greedy_58
394278,np_greedy_58
402404,p_greedy_140
402443,np_greedy_58
402550,np_greedy_58
406128,np_greedy_58
408275,np_greedy_58
414539,np_greedy_58
420102,p_greedy_140
425149,np_greedy_58
427982,p_greedy_140
431333,p_greedy_140
432994,p_greedy_140
441843,p_greedy_140
444938,np_greedy_58
453339,np_greedy_58
472036,p_greedy_140
480889,p_greedy_140
481795,p_greedy_140
482161,p_greedy_140
483524,p_greedy_140
492962,np_greedy_58
496922,p_greedy_140
498128,p_greedy_140
508225,p_greedy_140
515455,p_greedy_140
519199,p_greedy_140
520400,np_greedy_58
523705,p_greedy_140
526224,p_greedy_140
528603,np_greedy_58
530591,p_greedy_140
530795,np_greedy_58
532269,p_greedy_140
536251,np_greedy_58
537864,np_greedy_58
538483,p_greedy_140
547403,p_greedy_140
553986,p_greedy_140
577654,np_greedy_58
582504,np_greedy_58
593153,p_greedy_140
593996,np_greedy_58
594368,np_greedy_58
595562,np_greedy_58
597333,np_greedy_58
599776,np_greedy_58
603356,np_greedy_58
605975,np_greedy_58
610674,np_greedy_58
614527,p_greedy_140
615173,np_greedy_58
616122,np_greedy_58
616655,np_greedy_58
620274,np_greedy_58
621041,np_greedy_58
625725,np_greedy_58
625796,np_greedy_58
632127,np_greedy_58
632757,np_greedy_58
632758,p_greedy_140
640399,p_greedy_140
641682,p_greedy_140
642532,np_greedy_58
646804,np_greedy_58
653417,p_greedy_140
677129,p_greedy_140
681645,np_greedy_58
684158,np_greedy_58
684701,p_greedy_140
689435,np_greedy_58
689695,p_greedy_140
698480,p_greedy_140
700899,np_greedy_58
704262,np_greedy_58
706614,p_greedy_140
707795,np_greedy_58
716204,np_greedy_58
721121,p_greedy_140
726506,p_greedy_140
730340,p_greedy_140
743955,p_greedy_140
745047,np_greedy_58
749121,p_greedy_140
757733,p_greedy_140
760491,p_greedy_140
762811,np_greedy_58
766871,p_greedy_140
767291,np_greedy_58
773694,p_greedy_140
777726,np_greedy_58
780980,p_greedy_140
787102,np_greedy_58
790941,np_greedy_58
793151,np_greedy_58
793703,p_greedy_140
793824,np_greedy_58
797114,p_greedy_140
798643,p_greedy_140
802519,p_greedy_140
809793,p_greedy_140
811242,np_greedy_58
811727,np_greedy_58
815362,p_greedy_140
817760,np_greedy_58
819206,p_greedy_140
823720,p_greedy_140
824123,np_greedy_58
825329,p_greedy_140
825426,np_greedy_58
826241,p_greedy_140
834228,np_greedy_58
835076,p_greedy_140
835700,p_greedy_140
842737,p_greedy_140
854645,np_greedy_58
866993,np_greedy_58
871061,np_greedy_58
872177,np_greedy_58
873270,p_greedy_140
879096,p_greedy_140
889389,p_greedy_140
901285,p_greedy_140
902587,np_greedy_58
906810,p_greedy_140
908592,np_greedy_58
912963,p_greedy_140
915138,p_greedy_140
916786,np_greedy_58
923277,p_greedy_140
929422,p_greedy_140
930159,np_greedy_58
932791,p_greedy_140
934186,np_greedy_58
934715,np_greedy_58
935921,np_greedy_58
945028,np_greedy_58
948577,np_greedy_58
955702,p_greedy_140
963941,p_greedy_140
965477,np_greedy_58
968382,p_greedy_140
