at_ms,qid
444,np_greedy_58
1196,np_greedy_58
2968,p_greedy_140
3767,p_greedy_140
5511,np_greedy_58
6451,np_greedy_58
7532,p_greedy_140
25547,np_greedy_58
25868,np_greedy_58
32206,np_greedy_58
35067,p_greedy_140
35537,np_greedy_58
37751,p_greedy_140
49722,p_greedy_140
51304,np_greedy_58
52739,np_greedy_58
56132,np_greedy_58
56191,p_greedy_140
59483,np_greedy_58
61607,p_greedy_140
61804,np_greedy_58
61817,np_greedy_58
61946,p_greedy_140
64201,p_greedy_140
66546,np_greedy_58
67303,np_greedy_58
69351,p_greedy_140
73960,p_greedy_140
74813,np_greedy_58
74856,p_greedy_140
75410,np_greedy_58
78537,np_greedy_58
80481,p_greedy_140
83444,np_greedy_58
100302,p_greedy_140
102898,np_greedy_58
103702,np_greedy_58
104967,np_greedy_58
108310,p_greedy_140
116333,p_greedy_140
117845,np_greedy_58
118022,np_greedy_58
129023,p_greedy_140
137994,np_greedy_58
145022,np_greedy_58
147566,np_greedy_58
160072,p_greedy_140
161233,p_greedy_140
162574,np_greedy_58
163002,p_greedy_140
163168,p_greedy_140
174655,np_greedy_58
178127,np_greedy_58
189608,p_greedy_140
190228,p_greedy_140
191467,np_greedy_58
193379,np_greedy_58
196596,p_greedy_140
201124,np_greedy_58
201996,p_greedy_140
207302,np_greedy_58
210122,p_greedy_140
212960,p_greedy_140
220974,np_greedy_58
224098,np_greedy_58
228288,np_greedy_58
235197,p_greedy_140
238431,p_greedy_140
240387,np_greedy_58
242540,p_greedy_140
246319,np_greedy_58
250693,p_greedy_140
252522,p_greedy_140
255845,np_greedy_58
260552,p_greedy_140
264236,np_greedy_58
273299,np_greedy_58
275005,p_greedy_140
275298,p_greedy_140
284637,p_greedy_140
291517,np_greedy_58
297010,np_greedy_58
302248,p_greedy_140
306118,np_greedy_58
309989,np_greedy_58
310256,np_greedy_58
310369,p_greedy_140
313303,p_greedy_140
321832,np_greedy_58
323484,np_greedy_58
329572,p_greedy_140
332362,p_greedy_140
337640,np_greedy_58
338748,p_greedy_140
342841,p_greedy_140
343956,p_greedy_140
345322,p_greedy_140
357846,np_greedy_58
366700,np_greedy_58
368238,np_greedy_58
370003,p_greedy_140
371628,np_greedy_58
375722,np_greedy_58
376350,np_greedy_58
378292,p_greedy_140
381384,np_greedy_58
388408,np_greedy_58
391788,np_greedy_58
393516,np_greedy_58
394278,np_greedy_58
402443,np_greedy_58
402550,np_greedy_58
404261,p_greedy_140
405188,p_greedy_140
406128,np_greedy_58
408275,np_greedy_58
409943,p_greedy_140
410420,p_greedy_140
414539,np_greedy_58
421902,p_greedy_140
425149,np_greedy_58
425713,p_greedy_140
437414,p_greedy_140
444273,p_greedy_140
444938,np_greedy_58
452890,p_greedy_140
453339,np_greedy_58
456978,p_greedy_140
467650,p_greedy_140
479065,p_greedy_140
487862,p_greedy_140
489412,p_greedy_140
491211,p_greedy_140
492962,np_greedy_58
503278,p_greedy_140
519464,p_greedy_140
520400,np_greedy_58
522443,p_greedy_140
526824,p_greedy_140
528603,np_greedy_58
530795,np_greedy_58
531649,p_greedy_140
536251,np_greedy_58
537864,np_greedy_58
539756,p_greedy_140
541624,p_greedy_140
544935,p_greedy_140
566039,p_greedy_140
573266,p_greedy_140
577654,np_greedy_58
582504,np_greedy_58
585245,p_greedy_140
587668,p_greedy_140
593996,np_greedy_58
594368,np_greedy_58
595562,np_greedy_58
595784,p_greedy_140
597333,np_greedy_58
599584,p_greedy_140
599776,np_greedy_58
603356,np_greedy_58
605975,np_greedy_58
606828,p_greedy_140
608249,p_greedy_140
610674,np_greedy_58
613919,p_greedy_140
614473,p_greedy_140
615173,np_greedy_58
615649,p_greedy_140
616122,np_greedy_58
616655,np_greedy_58
620274,np_greedy_58
621041,np_greedy_58
624072,p_greedy_140
625725,np_greedy_58
625796,np_greedy_58
632127,np_greedy_58
632757,np_greedy_58
635197,p_greedy_140
642532,np_greedy_58
644259,p_greedy_140
646804,np_greedy_58
648383,p_greedy_140
653987,p_greedy_140
655942,p_greedy_140
659228,p_greedy_140
661167,p_greedy_140
663305,p_greedy_140
680299,p_greedy_140
681419,p_greedy_140
681645,np_greedy_58
683766,p_greedy_140
684158,np_greedy_58
684979,p_greedy_140
689435,np_greedy_58
692181,p_greedy_140
696158,p_greedy_140
700899,np_greedy_58
704262,np_greedy_58
707551,p_greedy_140
707795,np_greedy_58
716204,np_greedy_58
728520,p_greedy_140
729064,p_greedy_140
745047,np_greedy_58
758144,p_greedy_140
762811,np_greedy_58
765552,p_greedy_140
767291,np_greedy_58
775650,p_greedy_140
777726,np_greedy_58
787102,np_greedy_58
790941,np_greedy_58
793151,np_greedy_58
793824,np_greedy_58
794531,p_greedy_140
811242,np_greedy_58
811727,np_greedy_58
817760,np_greedy_58
820285,p_greedy_140
824123,np_greedy_58
825426,np_greedy_58
829385,p_greedy_140
831724,p_greedy_140
834228,np_greedy_58
848115,p_greedy_140
851559,p_greedy_140
853439,p_greedy_140
854645,np_greedy_58
857539,p_greedy_140
864357,p_greedy_140
866993,np_greedy_58
871061,np_greedy_58
872177,np_greedy_58
884150,p_greedy_140
890513,p_greedy_140
893586,p_greedy_140
902587,np_greedy_58
905875,p_greedy_140
908592,np_greedy_58
916786,np_greedy_58
930159,np_greedy_58
934186,np_greedy_58
934715,np_greedy_58
935921,np_greedy_58
937672,p_greedy_140
945028,np_greedy_58
947416,p_greedy_140
948577,np_greedy_58
962518,p_greedy_140
965477,np_greedy_58
967061,p_greedy_140
970331,p_greedy_140
973985,p_greedy_140
976596,np_greedy_58
984612,p_greedy_140
