at_ms,qid
444,np_default_58
1196,np_default_58
5511,np_default_58
6451,np_default_58
13601,p_default_140
14746,p_default_140
25547,np_default_58
25868,np_default_58
30243,p_default_140
31827,p_default_140
32206,np_default_58
34386,p_default_140
35537,np_default_58
35905,p_default_140
51304,np_default_58
52739,np_default_58
53672,p_default_140
56132,np_default_58
59483,np_default_58
61804,np_default_58
61817,np_default_58
66546,np_default_58
67303,np_default_58
68198,p_default_140
68751,p_default_140
68950,p_default_140
74813,np_default_58
75410,np_default_58
78537,np_default_58
81874,p_default_140
83444,np_default_58
86002,p_default_140
92935,p_default_140
101320,p_default_140
102898,np_default_58
103702,np_default_58
104967,np_default_58
107791,p_default_140
109510,p_default_140
112575,p_default_140
117845,np_default_58
118022,np_default_58
120082,p_default_140
132736,p_default_140
136141,p_default_140
136330,p_default_140
137625,p_default_140
137994,np_default_58
140392,p_default_140
145022,np_default_58
147566,np_default_58
162574,np_default_58
167193,p_default_140
171787,p_default_140
174655,np_default_58
177464,p_default_140
178127,np_default_58
181997,p_default_140
191467,np_default_58
193379,np_default_58
198585,p_default_140
201124,np_default_58
207302,np_default_58
211889,p_default_140
213268,p_default_140
220974,np_default_58
222317,p_default_140
224098,np_default_58
228288,np_default_58
228903,p_default_140
240387,np_default_58
246319,np_default_58
247696,p_default_140
248231,p_default_140
255354,p_default_140
255845,np_default_58
257091,p_default_140
264041,p_default_140
264236,np_default_58
273299,np_default_58
278060,p_default_140
282756,p_default_140
289069,p_default_140
291517,np_default_58
292817,p_default_140
297010,np_default_58
306118,np_default_58
309989,np_default_58
310256,np_default_58
316721,p_default_140
321832,np_default_58
323484,np_default_58
333085,p_default_140
333860,p_default_140
334220,p_default_140
337640,np_default_58
340536,p_default_140
343615,p_default_140
343877,p_default_140
353155,p_default_140
354556,p_default_140
357846,np_default_58
363072,p_default_140
363929,p_default_140
366700,np_default_58
368238,np_default_58
371628,np_default_58
374254,p_default_140
375722,np_default_58
376350,np_default_58
381384,np_default_58
