at_ms,qid
666,np_greedy_58
1794,np_greedy_58
3107,p_greedy_140
8266,np_greedy_58
9676,np_greedy_58
16546,p_greedy_140
23603,p_greedy_140
33776,p_greedy_140
38320,np_greedy_58
38802,np_greedy_58
39895,p_greedy_140
48309,np_greedy_58
53306,np_greedy_58
76956,np_greedy_58
79109,np_greedy_58
84199,np_greedy_58
89225,np_greedy_58
90815,p_greedy_140
92705,np_greedy_58
92726,np_greedy_58
99317,p_greedy_140
99819,np_greedy_58
99856,p_greedy_140
100954,np_greedy_58
101711,p_greedy_140
112219,np_greedy_58
113116,np_greedy_58
117806,np_greedy_58
117970,p_greedy_140
125166,np_greedy_58
148135,p_greedy_140
149802,p_greedy_140
154348,np_greedy_58
155552,np_greedy_58
157429,p_greedy_140
157450,np_greedy_58
176767,np_greedy_58
177033,np_greedy_58
181951,p_greedy_140
191883,p_greedy_140
192100,p_greedy_140
201205,p_greedy_140
205422,p_greedy_140
206990,np_greedy_58
208392,p_greedy_140
217533,np_greedy_58
221349,np_greedy_58
242529,p_greedy_140
243861,np_greedy_58
243912,p_greedy_140
261983,np_greedy_58
265818,p_greedy_140
267190,np_greedy_58
283124,p_greedy_140
287200,np_greedy_58
290068,np_greedy_58
294243,p_greedy_140
299104,p_greedy_140
300173,p_greedy_140
301686,np_greedy_58
310952,np_greedy_58
313846,p_greedy_140
331461,np_greedy_58
336148,np_greedy_58
342433,np_greedy_58
353442,p_greedy_140
355895,p_greedy_140
357564,p_greedy_140
360581,np_greedy_58
365542,p_greedy_140
369479,np_greedy_58
383768,np_greedy_58
389131,p_greedy_140
389197,p_greedy_140
396354,np_greedy_58
408441,p_greedy_140
409558,p_greedy_140
409949,np_greedy_58
409965,p_greedy_140
411924,p_greedy_140
419494,p_greedy_140
437275,np_greedy_58
445514,np_greedy_58
453699,p_greedy_140
459177,np_greedy_58
464984,np_greedy_58
465384,np_greedy_58
467096,p_greedy_140
467857,p_greedy_140
469893,p_greedy_140
477549,p_greedy_140
478720,p_greedy_140
482748,np_greedy_58
485226,np_greedy_58
492378,p_greedy_140
497880,p_greedy_140
506460,np_greedy_58
536556,p_greedy_140
536770,np_greedy_58
550050,np_greedy_58
552358,np_greedy_58
557442,np_greedy_58
557756,p_greedy_140
563583,np_greedy_58
564525,np_greedy_58
572077,np_greedy_58
578766,p_greedy_140
582083,p_greedy_140
582612,np_greedy_58
587681,np_greedy_58
589067,p_greedy_140
590275,np_greedy_58
591417,np_greedy_58
602847,p_greedy_140
603665,np_greedy_58
603824,np_greedy_58
604006,p_greedy_140
604124,p_greedy_140
609032,p_greedy_140
609192,np_greedy_58
612412,np_greedy_58
615368,p_greedy_140
621808,np_greedy_58
634499,p_greedy_140
637724,np_greedy_58
655358,p_greedy_140
656097,p_greedy_140
656923,p_greedy_140
667407,np_greedy_58
680008,np_greedy_58
688941,p_greedy_140
693146,p_greedy_140
694800,p_greedy_140
714268,p_greedy_140
733289,p_greedy_140
739443,np_greedy_58
744775,p_greedy_140
762824,p_greedy_140
780601,np_greedy_58
787119,p_greedy_140
792904,np_greedy_58
796193,np_greedy_58
804376,np_greedy_58
806796,np_greedy_58
810857,p_greedy_140
814638,p_greedy_140
821398,p_greedy_140
866481,np_greedy_58
872920,p_greedy_140
873756,np_greedy_58
878593,p_greedy_140
890767,p_greedy_140
890993,np_greedy_58
891552,np_greedy_58
893343,np_greedy_58
895999,np_greedy_58
899665,np_greedy_58
905035,np_greedy_58
908962,np_greedy_58
913958,p_greedy_140
916011,np_greedy_58
922760,np_greedy_58
924183,np_greedy_58
924983,np_greedy_58
930410,np_greedy_58
931561,np_greedy_58
938587,np_greedy_58
938693,np_greedy_58
939872,p_greedy_140
948190,np_greedy_58
949135,np_greedy_58
951294,p_greedy_140
956622,p_greedy_140
963797,np_greedy_58
970206,np_greedy_58
971124,p_greedy_140
971165,p_greedy_140
976506,p_greedy_140
994108,p_greedy_140
1006980,p_greedy_140
1008010,p_greedy_140
1022468,np_greedy_58
1023746,p_greedy_140
1026237,np_greedy_58
1034152,np_greedy_58
1035399,p_greedy_140
1042679,p_greedy_140
1044047,p_greedy_140
1051348,np_greedy_58
1055273,p_greedy_140
1056393,np_greedy_58
1061693,np_greedy_58
1072211,p_greedy_140
1074306,np_greedy_58
1074953,p_greedy_140
1087422,p_greedy_140
1088328,p_greedy_140
1091172,p_greedy_140
1096662,p_greedy_140
1115288,p_greedy_140
1117571,np_greedy_58
1119410,p_greedy_140
1144216,np_greedy_58
1146761,p_greedy_140
1150937,np_greedy_58
1166589,np_greedy_58
1180653,np_greedy_58
1186412,np_greedy_58
1189727,np_greedy_58
1190737,np_greedy_58
1197255,p_greedy_140
1199462,p_greedy_140
1199797,p_greedy_140
1215941,p_greedy_140
1216863,np_greedy_58
1217591,np_greedy_58
1226640,np_greedy_58
1233830,p_greedy_140
1236184,np_greedy_58
1238139,np_greedy_58
1251342,np_greedy_58
1262439,p_greedy_140
1276251,p_greedy_140
1281968,np_greedy_58
1294994,p_greedy_140
1300490,np_greedy_58
1300624,p_greedy_140
1301939,p_greedy_140
1306592,np_greedy_58
1308265,np_greedy_58
1353880,np_greedy_58
1362889,np_greedy_58
1375180,np_greedy_58
1395238,np_greedy_58
1401279,np_greedy_58
1402072,np_greedy_58
1403881,np_greedy_58
1417543,np_greedy_58
1417689,p_greedy_140
1422865,np_greedy_58
1429174,p_greedy_140
1433076,p_greedy_140
1448216,np_greedy_58
1460706,p_greedy_140
1461652,p_greedy_140
1462376,p_greedy_140
1464893,np_greedy_58
1466016,p_greedy_140
1467741,p_greedy_140
1474286,p_greedy_140
1486295,p_greedy_140
1495363,p_greedy_140
1505347,p_greedy_140
1506920,p_greedy_140
1513579,np_greedy_58
1516394,p_greedy_140
1527256,np_greedy_58
1531737,np_greedy_58
1551115,np_greedy_58
1551470,np_greedy_58
1560594,np_greedy_58
1562124,p_greedy_140
1567076,p_greedy_140
1585975,np_greedy_58
1586946,p_greedy_140
1594923,np_greedy_58
1596751,np_greedy_58
1599520,p_greedy_140
1605332,np_greedy_58
1615089,np_greedy_58
1617287,p_greedy_140
1620787,np_greedy_58
1630563,p_greedy_140
1637728,p_greedy_140
1641042,p_greedy_140
1642258,p_greedy_140
1643745,p_greedy_140
1645062,p_greedy_140
1648495,np_greedy_58
1653638,np_greedy_58
1657563,np_greedy_58
1663107,p_greedy_140
1666297,np_greedy_58
1669110,np_greedy_58
1673920,np_greedy_58
1680203,np_greedy_58
1685579,p_greedy_140
1706637,p_greedy_140
1714666,np_greedy_58
1715703,np_greedy_58
1718419,np_greedy_58
1721173,np_greedy_58
1733380,p_greedy_140
1738879,p_greedy_140
1752753,p_greedy_140
1773993,p_greedy_140
1775750,p_greedy_140
1775754,p_greedy_140
1778665,p_greedy_140
1787414,np_greedy_58
