at_ms,qid
155,np_greedy_113
417,np_greedy_113
1920,np_greedy_113
2248,np_greedy_113
2583,p_greedy_94
3713,p_greedy_94
3961,p_greedy_94
7138,p_greedy_94
8903,np_greedy_113
9014,np_greedy_113
11223,np_greedy_113
12384,np_greedy_113
16337,p_greedy_94
16906,p_greedy_94
17294,p_greedy_94
17879,np_greedy_113
18379,np_greedy_113
19148,p_greedy_94
19561,np_greedy_113
20729,np_greedy_113
21538,np_greedy_113
21542,np_greedy_113
23190,np_greedy_113
23454,np_greedy_113
24628,p_greedy_94
24643,p_greedy_94
26071,np_greedy_113
26279,np_greedy_113
27369,np_greedy_113
29079,np_greedy_113
29114,p_greedy_94
29374,p_greedy_94
29468,p_greedy_94
29923,p_greedy_94
31682,p_greedy_94
35859,np_greedy_113
36138,np_greedy_113
36579,np_greedy_113
39628,p_greedy_94
41067,np_greedy_113
41129,np_greedy_113
42741,p_greedy_94
42918,p_greedy_94
43391,p_greedy_94
45170,p_greedy_94
45442,p_greedy_94
48089,np_greedy_113
48615,p_greedy_94
49893,p_greedy_94
50538,np_greedy_113
51424,np_greedy_113
56654,np_greedy_113
58878,p_greedy_94
60865,np_greedy_113
62075,np_greedy_113
63803,p_greedy_94
66723,np_greedy_113
67390,np_greedy_113
68685,p_greedy_94
69455,p_greedy_94
70089,np_greedy_113
71078,p_greedy_94
72241,np_greedy_113
74279,p_greedy_94
74548,p_greedy_94
74576,p_greedy_94
75716,p_greedy_94
77006,np_greedy_113
77188,p_greedy_94
78095,np_greedy_113
79555,np_greedy_113
81633,p_greedy_94
83771,np_greedy_113
85838,np_greedy_113
86479,p_greedy_94
86650,p_greedy_94
86842,p_greedy_94
89158,np_greedy_113
92082,np_greedy_113
94281,p_greedy_94
95241,np_greedy_113
95258,p_greedy_94
95642,p_greedy_94
100165,p_greedy_94
101589,np_greedy_113
103503,np_greedy_113
104584,p_greedy_94
106677,np_greedy_113
107252,p_greedy_94
108027,np_greedy_113
108120,np_greedy_113
111445,p_greedy_94
112154,np_greedy_113
112729,np_greedy_113
117090,p_greedy_94
117662,np_greedy_113
122605,p_greedy_94
123483,p_greedy_94
124704,np_greedy_113
125054,p_greedy_94
127789,np_greedy_113
128326,np_greedy_113
129507,np_greedy_113
130933,np_greedy_113
131152,np_greedy_113
132907,np_greedy_113
135354,np_greedy_113
136532,np_greedy_113
137023,p_greedy_94
137135,np_greedy_113
137400,np_greedy_113
138341,p_greedy_94
140245,np_greedy_113
140282,np_greedy_113
141170,p_greedy_94
141529,np_greedy_113
142278,np_greedy_113
144461,np_greedy_113
146558,p_greedy_94
148158,np_greedy_113
152578,p_greedy_94
155054,np_greedy_113
155231,p_greedy_94
156469,p_greedy_94
157982,np_greedy_113
159839,p_greedy_94
159848,p_greedy_94
161089,p_greedy_94
165178,p_greedy_94
168169,p_greedy_94
168408,p_greedy_94
171790,np_greedy_113
172064,p_greedy_94
174771,p_greedy_94
176462,p_greedy_94
176780,p_greedy_94
179388,p_greedy_94
181352,np_greedy_113
183323,p_greedy_94
183960,p_greedy_94
184210,np_greedy_113
184974,np_greedy_113
186857,p_greedy_94
186875,np_greedy_113
187068,p_greedy_94
187437,np_greedy_113
187728,p_greedy_94
189004,p_greedy_94
193331,p_greedy_94
194289,p_greedy_94
200643,p_greedy_94
201304,np_greedy_113
202994,np_greedy_113
206998,np_greedy_113
207128,np_greedy_113
207544,np_greedy_113
208161,np_greedy_113
209013,np_greedy_113
210261,np_greedy_113
211173,np_greedy_113
212374,p_greedy_94
212811,np_greedy_113
212887,p_greedy_94
212964,p_greedy_94
214379,np_greedy_113
214709,np_greedy_113
214895,np_greedy_113
216156,np_greedy_113
216423,np_greedy_113
216715,p_greedy_94
218056,np_greedy_113
218080,np_greedy_113
220287,np_greedy_113
220506,np_greedy_113
220871,p_greedy_94
223913,np_greedy_113
225401,np_greedy_113
227518,p_greedy_94
230727,p_greedy_94
235081,p_greedy_94
236389,p_greedy_94
236695,p_greedy_94
237543,np_greedy_113
238419,np_greedy_113
240258,np_greedy_113
244253,np_greedy_113
245425,np_greedy_113
246656,np_greedy_113
249586,np_greedy_113
259638,np_greedy_113
263586,p_greedy_94
265828,np_greedy_113
266254,p_greedy_94
267161,p_greedy_94
267389,np_greedy_113
271026,np_greedy_113
273580,p_greedy_94
273800,p_greedy_94
273968,p_greedy_94
274293,np_greedy_113
274813,p_greedy_94
275214,p_greedy_94
275631,np_greedy_113
276401,np_greedy_113
276636,np_greedy_113
276735,p_greedy_94
279525,p_greedy_94
281631,p_greedy_94
282706,np_greedy_113
282875,np_greedy_113
283951,p_greedy_94
284316,p_greedy_94
284977,np_greedy_113
286517,p_greedy_94
287194,np_greedy_113
287648,np_greedy_113
290716,np_greedy_113
297141,p_greedy_94
297831,np_greedy_113
298292,p_greedy_94
302134,np_greedy_113
302908,p_greedy_94
303552,np_greedy_113
303940,np_greedy_113
305829,p_greedy_94
309957,p_greedy_94
313041,p_greedy_94
314538,np_greedy_113
314706,p_greedy_94
315476,p_greedy_94
315758,p_greedy_94
316104,p_greedy_94
316410,p_greedy_94
316631,np_greedy_113
319486,np_greedy_113
320602,p_greedy_94
324146,np_greedy_113
325550,np_greedy_113
325734,np_greedy_113
325823,p_greedy_94
326154,np_greedy_113
329328,np_greedy_113
330565,np_greedy_113
330715,p_greedy_94
336454,np_greedy_113
336928,p_greedy_94
338206,p_greedy_94
340329,np_greedy_113
341429,p_greedy_94
346364,p_greedy_94
346772,p_greedy_94
346773,p_greedy_94
347449,p_greedy_94
351640,np_greedy_113
354562,p_greedy_94
354817,np_greedy_113
355858,np_greedy_113
359302,p_greedy_94
359701,p_greedy_94
360360,np_greedy_113
360443,np_greedy_113
362562,np_greedy_113
365102,p_greedy_94
365653,p_greedy_94
366545,p_greedy_94
367074,p_greedy_94
368459,np_greedy_113
370538,np_greedy_113
370962,np_greedy_113
372956,np_greedy_113
373266,p_greedy_94
375223,np_greedy_113
376547,np_greedy_113
378328,p_greedy_94
378521,p_greedy_94
378590,p_greedy_94
382984,np_greedy_113
383094,p_greedy_94
384179,np_greedy_113
384533,p_greedy_94
385090,np_greedy_113
386949,p_greedy_94
387120,np_greedy_113
387773,np_greedy_113
388890,np_greedy_113
389871,p_greedy_94
390350,np_greedy_113
392126,p_greedy_94
392725,p_greedy_94
393793,p_greedy_94
396409,p_greedy_94
398357,np_greedy_113
398598,np_greedy_113
399229,np_greedy_113
399868,np_greedy_113
400819,p_greedy_94
402005,p_greedy_94
402071,p_greedy_94
402523,p_greedy_94
403487,p_greedy_94
412826,p_greedy_94
414427,p_greedy_94
415258,np_greedy_113
416406,p_greedy_94
417985,p_greedy_94
421625,np_greedy_113
422245,np_greedy_113
423766,p_greedy_94
424636,np_greedy_113
424892,np_greedy_113
425988,np_greedy_113
427188,np_greedy_113
428402,p_greedy_94
428883,p_greedy_94
429406,np_greedy_113
432036,p_greedy_94
434331,p_greedy_94
437026,np_greedy_113
440881,p_greedy_94
441067,p_greedy_94
441785,np_greedy_113
443549,p_greedy_94
443982,np_greedy_113
444154,p_greedy_94
446577,p_greedy_94
448415,np_greedy_113
450317,np_greedy_113
451462,p_greedy_94
453098,p_greedy_94
454088,np_greedy_113
455298,p_greedy_94
456605,p_greedy_94
458401,np_greedy_113
459255,np_greedy_113
464397,np_greedy_113
464935,p_greedy_94
466877,np_greedy_113
468791,np_greedy_113
470239,np_greedy_113
470637,p_greedy_94
470907,p_greedy_94
470969,np_greedy_113
471033,p_greedy_94
472969,np_greedy_113
473234,p_greedy_94
473357,np_greedy_113
474307,p_greedy_94
474398,p_greedy_94
476252,np_greedy_113
477631,p_greedy_94
478119,p_greedy_94
481087,p_greedy_94
481386,p_greedy_94
482823,np_greedy_113
484984,p_greedy_94
487317,np_greedy_113
490018,np_greedy_113
490207,p_greedy_94
491979,np_greedy_113
494794,p_greedy_94
495400,np_greedy_113
495776,np_greedy_113
495930,np_greedy_113
500961,p_greedy_94
501617,np_greedy_113
502908,np_greedy_113
503708,p_greedy_94
504875,p_greedy_94
505454,p_greedy_94
506087,np_greedy_113
507656,np_greedy_113
508538,p_greedy_94
508934,np_greedy_113
513162,np_greedy_113
514370,np_greedy_113
518399,np_greedy_113
519059,p_greedy_94
522145,p_greedy_94
522460,p_greedy_94
522588,p_greedy_94
523063,p_greedy_94
523337,np_greedy_113
523910,np_greedy_113
527732,p_greedy_94
528152,p_greedy_94
531671,p_greedy_94
534191,p_greedy_94
534784,np_greedy_113
534969,np_greedy_113
535495,p_greedy_94
536509,np_greedy_113
537065,p_greedy_94
537943,p_greedy_94
538505,np_greedy_113
539465,p_greedy_94
540050,p_greedy_94
542215,p_greedy_94
543588,np_greedy_113
544141,np_greedy_113
545324,p_greedy_94
546495,np_greedy_113
547618,p_greedy_94
547817,np_greedy_113
555139,np_greedy_113
555514,np_greedy_113
556401,np_greedy_113
561267,p_greedy_94
561328,np_greedy_113
562446,np_greedy_113
568716,p_greedy_94
570744,np_greedy_113
570897,np_greedy_113
572310,np_greedy_113
572637,np_greedy_113
575069,p_greedy_94
575087,np_greedy_113
577731,p_greedy_94
578179,p_greedy_94
582268,p_greedy_94
584576,np_greedy_113
585704,np_greedy_113
588697,np_greedy_113
589585,np_greedy_113
590531,p_greedy_94
591248,np_greedy_113
593170,p_greedy_94
593685,np_greedy_113
594506,np_greedy_113
594910,p_greedy_94
597877,np_greedy_113
597972,p_greedy_94
599876,np_greedy_113
600807,p_greedy_94
605862,p_greedy_94
606657,np_greedy_113
607582,np_greedy_113
607739,p_greedy_94
609075,p_greedy_94
613819,p_greedy_94
615620,p_greedy_94
616488,np_greedy_113
617067,np_greedy_113
617125,np_greedy_113
618621,p_greedy_94
619582,p_greedy_94
620228,np_greedy_113
621805,p_greedy_94
624033,np_greedy_113
624183,p_greedy_94
625898,np_greedy_113
626023,np_greedy_113
626722,p_greedy_94
631156,p_greedy_94
632344,p_greedy_94
632877,p_greedy_94
634228,p_greedy_94
636763,p_greedy_94
638704,p_greedy_94
640043,p_greedy_94
641616,p_greedy_94
642177,p_greedy_94
642495,p_greedy_94
644090,np_greedy_113
644529,np_greedy_113
645574,p_greedy_94
645791,p_greedy_94
648243,p_greedy_94
650405,np_greedy_113
656791,np_greedy_113
657509,np_greedy_113
658884,p_greedy_94
660914,p_greedy_94
663243,np_greedy_113
664501,p_greedy_94
665033,np_greedy_113
668646,p_greedy_94
670572,p_greedy_94
671641,np_greedy_113
672716,p_greedy_94
673474,p_greedy_94
676310,p_greedy_94
677923,np_greedy_113
678452,p_greedy_94
679626,p_greedy_94
682202,np_greedy_113
683182,np_greedy_113
685677,np_greedy_113
687610,p_greedy_94
690481,p_greedy_94
692029,p_greedy_94
697119,np_greedy_113
698230,np_greedy_113
698725,p_greedy_94
699635,np_greedy_113
702870,p_greedy_94
702984,np_greedy_113
703170,np_greedy_113
704010,np_greedy_113
704539,np_greedy_113
706085,np_greedy_113
707676,np_greedy_113
710362,np_greedy_113
712336,np_greedy_113
712854,np_greedy_113
712959,p_greedy_94
712991,np_greedy_113
714145,p_greedy_94
715130,np_greedy_113
716029,p_greedy_94
716801,p_greedy_94
719279,np_greedy_113
720552,p_greedy_94
725832,p_greedy_94
726800,np_greedy_113
729207,p_greedy_94
732062,np_greedy_113
732778,p_greedy_94
733099,np_greedy_113
733224,p_greedy_94
738870,np_greedy_113
740681,np_greedy_113
741008,p_greedy_94
741443,p_greedy_94
741636,np_greedy_113
741914,np_greedy_113
743595,np_greedy_113
745858,np_greedy_113
746176,p_greedy_94
746702,p_greedy_94
746800,np_greedy_113
747425,np_greedy_113
750031,p_greedy_94
753952,p_greedy_94
754519,p_greedy_94
755556,np_greedy_113
755758,np_greedy_113
756867,p_greedy_94
757691,p_greedy_94
763818,np_greedy_113
765317,np_greedy_113
766470,p_greedy_94
767050,p_greedy_94
769825,np_greedy_113
770163,np_greedy_113
772589,np_greedy_113
776713,np_greedy_113
778359,np_greedy_113
778757,p_greedy_94
779627,np_greedy_113
780750,p_greedy_94
780765,p_greedy_94
781252,p_greedy_94
781581,np_greedy_113
782202,np_greedy_113
782491,p_greedy_94
782886,np_greedy_113
783680,np_greedy_113
783790,np_greedy_113
785738,p_greedy_94
788663,p_greedy_94
789395,p_greedy_94
790714,np_greedy_113
790933,np_greedy_113
790995,p_greedy_94
796424,p_greedy_94
798262,p_greedy_94
798463,np_greedy_113
798495,np_greedy_113
799365,p_greedy_94
801564,np_greedy_113
802285,p_greedy_94
803841,np_greedy_113
803964,np_greedy_113
808038,p_greedy_94
811473,p_greedy_94
812123,np_greedy_113
815896,np_greedy_113
821971,np_greedy_113
822763,p_greedy_94
823616,np_greedy_113
824448,p_greedy_94
824489,p_greedy_94
824601,p_greedy_94
824606,np_greedy_113
825197,np_greedy_113
825541,np_greedy_113
828737,np_greedy_113
833696,np_greedy_113
834381,np_greedy_113
834456,np_greedy_113
834862,p_greedy_94
835746,np_greedy_113
836168,p_greedy_94
836223,np_greedy_113
836956,np_greedy_113
837678,np_greedy_113
840499,p_greedy_94
840800,np_greedy_113
842439,np_greedy_113
844803,np_greedy_113
846224,np_greedy_113
850641,p_greedy_94
852926,p_greedy_94
856143,p_greedy_94
858054,np_greedy_113
858517,p_greedy_94
860030,np_greedy_113
860155,np_greedy_113
860586,np_greedy_113
862276,p_greedy_94
864363,np_greedy_113
867241,p_greedy_94
870656,p_greedy_94
871371,np_greedy_113
871758,np_greedy_113
873530,np_greedy_113
873805,p_greedy_94
873901,p_greedy_94
874290,p_greedy_94
876003,p_greedy_94
879227,np_greedy_113
880865,p_greedy_94
881535,np_greedy_113
881585,np_greedy_113
883701,np_greedy_113
884680,np_greedy_113
885370,np_greedy_113
886071,p_greedy_94
887680,p_greedy_94
892911,p_greedy_94
893301,np_greedy_113
893622,np_greedy_113
894142,p_greedy_94
897152,p_greedy_94
897536,p_greedy_94
898712,np_greedy_113
