at_ms,qid
493,np_default_60
1329,np_default_60
6123,np_default_60
6943,p_default_1200
7168,np_default_60
16255,p_default_1200
28385,np_default_60
28742,np_default_60
35785,np_default_60
39486,np_default_60
43141,p_default_1200
56323,p_default_1200
57005,np_default_60
58599,np_default_60
62369,np_default_60
66093,np_default_60
68671,np_default_60
68686,np_default_60
73940,np_default_60
74781,np_default_60
77491,p_default_1200
83125,np_default_60
83789,np_default_60
87263,np_default_60
92716,np_default_60
96138,p_default_1200
114331,np_default_60
115224,np_default_60
116279,p_default_1200
116630,np_default_60
130939,np_default_60
131135,np_default_60
153326,np_default_60
156762,p_default_1200
161136,np_default_60
163962,np_default_60
168968,p_default_1200
180638,np_default_60
189209,p_default_1200
194062,np_default_60
197812,p_default_1200
197919,np_default_60
198405,p_default_1200
212741,np_default_60
214865,np_default_60
223471,np_default_60
224129,p_default_1200
227800,p_default_1200
230335,np_default_60
