at_ms,qid
2756,np_greedy_60
4458,p_greedy_1200
7432,np_greedy_60
14997,p_greedy_1200
25405,p_greedy_1200
32612,p_greedy_1200
32655,p_greedy_1200
34234,np_greedy_60
40074,np_greedy_60
47343,p_greedy_1200
49693,p_greedy_1200
73019,p_greedy_1200
74876,p_greedy_1200
84588,p_greedy_1200
99829,p_greedy_1200
158700,np_greedy_60
160255,p_greedy_1200
160693,np_greedy_60
162750,p_greedy_1200
166679,p_greedy_1200
200069,np_greedy_60
206680,p_greedy_1200
207230,p_greedy_1200
220762,np_greedy_60
