at_ms,qid
1183,np_default_58
3190,np_default_58
14695,np_default_58
15305,p_default_140
17202,np_default_58
18270,p_default_140
40430,p_default_140
68125,np_default_58
68980,np_default_58
85883,np_default_58
90709,p_default_140
94766,np_default_58
125099,p_default_140
136811,np_default_58
140638,np_default_58
145766,p_default_140
149687,np_default_58
158622,np_default_58
160774,p_default_140
164810,np_default_58
164846,np_default_58
177457,np_default_58
179474,np_default_58
186954,p_default_140
189824,p_default_140
191009,p_default_140
199501,np_default_58
201094,np_default_58
209432,np_default_58
222518,np_default_58
234524,p_default_140
244406,p_default_140
268726,p_default_140
274396,np_default_58
276537,np_default_58
279911,np_default_58
280739,p_default_140
290512,p_default_140
314253,np_default_58
314725,np_default_58
322872,p_default_140
332115,p_default_140
362943,p_default_140
367983,np_default_58
386725,np_default_58
393509,np_default_58
400727,p_default_140
405111,p_default_140
433530,np_default_58
465748,np_default_58
475005,np_default_58
488322,p_default_140
489741,p_default_140
501526,p_default_140
510578,np_default_58
515677,np_default_58
516796,p_default_140
536330,np_default_58
552804,np_default_58
555696,p_default_140
559925,p_default_140
577938,p_default_140
588051,p_default_140
589264,np_default_58
597596,np_default_58
608769,np_default_58
641033,np_default_58
644085,p_default_140
646955,p_default_140
653741,p_default_140
656851,np_default_58
682254,np_default_58
691443,p_default_140
700000,p_default_140
704629,np_default_58
728798,np_default_58
763499,p_default_140
764665,p_default_140
775483,p_default_140
777378,np_default_58
777984,p_default_140
792026,np_default_58
796733,p_default_140
816314,np_default_58
826638,np_default_58
827350,np_default_58
858218,np_default_58
862624,np_default_58
869337,p_default_140
877974,p_default_140
900372,np_default_58
900872,p_default_140
907673,p_default_140
920399,p_default_140
939044,p_default_140
945326,p_default_140
954257,np_default_58
971126,p_default_140
977867,np_default_58
981969,np_default_58
986419,p_default_140
991008,np_default_58
1001926,np_default_58
1003600,np_default_58
1017025,np_default_58
1035755,np_default_58
1038312,p_default_140
1044767,np_default_58
1045387,p_default_140
1049377,np_default_58
1051408,np_default_58
1073181,np_default_58
1073465,np_default_58
1083008,np_default_58
1088733,np_default_58
1105437,np_default_58
1113540,p_default_140
1117965,p_default_140
1118408,p_default_140
1133732,np_default_58
1142155,p_default_140
1171269,p_default_140
1185542,p_default_140
1186501,np_default_58
1186504,p_default_140
1208904,np_default_58
1314565,np_default_58
1324754,p_default_140
1328111,p_default_140
1373075,p_default_140
1387734,np_default_58
1409607,np_default_58
1415454,np_default_58
1421944,p_default_140
1427435,p_default_140
1430002,np_default_58
1434304,np_default_58
1471317,p_default_140
1485012,p_default_140
1535577,p_default_140
1540411,np_default_58
1553344,np_default_58
1583648,p_default_140
1583988,np_default_58
1584981,np_default_58
1588165,np_default_58
1592887,np_default_58
1599404,np_default_58
1608950,np_default_58
1615932,np_default_58
1616395,p_default_140
1623890,p_default_140
1628464,np_default_58
1640462,np_default_58
1642981,p_default_140
1642991,np_default_58
1644414,np_default_58
1654063,np_default_58
1656109,np_default_58
1668599,np_default_58
1668788,np_default_58
1685672,np_default_58
1687351,np_default_58
1713418,np_default_58
1724811,np_default_58
1730540,p_default_140
1739045,p_default_140
1749793,p_default_140
1775417,p_default_140
1776840,p_default_140
1783268,p_default_140
1787315,p_default_140
1799150,p_default_140
1811323,p_default_140
1817721,np_default_58
1824421,np_default_58
1831873,p_default_140
1838493,np_default_58
1846983,p_default_140
1850944,p_default_140
1851994,p_default_140
1868361,p_default_140
1869063,np_default_58
1878033,np_default_58
1887455,np_default_58
1900114,p_default_140
1909878,np_default_58
1957663,p_default_140
1986793,np_default_58
1997930,p_default_140
2005863,p_default_140
2034162,np_default_58
2046109,np_default_58
2050028,p_default_140
2063887,p_default_140
2071189,p_default_140
2073316,p_default_140
2073936,np_default_58
2086179,p_default_140
2098939,np_default_58
2103501,p_default_140
2109177,np_default_58
2110707,p_default_140
2115069,np_default_58
2115487,p_default_140
2116865,np_default_58
2163312,np_default_58
2164607,np_default_58
2177711,p_default_140
2179255,p_default_140
2180694,np_default_58
2197660,np_default_58
2201136,np_default_58
2224608,np_default_58
2240929,p_default_140
2252403,p_default_140
2279055,np_default_58
2286897,p_default_140
2289484,p_default_140
2308052,p_default_140
2311982,np_default_58
2322830,np_default_58
2325804,np_default_58
2339605,p_default_140
2352204,p_default_140
2361902,p_default_140
2376854,p_default_140
2381612,p_default_140
2386843,p_default_140
2392919,p_default_140
2393761,p_default_140
2406898,np_default_58
2422913,np_default_58
2444764,np_default_58
2446742,p_default_140
2448420,p_default_140
2480423,np_default_58
2491163,np_default_58
2492572,np_default_58
2495789,np_default_58
2506042,p_default_140
2506284,p_default_140
2520076,np_default_58
2529538,np_default_58
2529774,p_default_140
2547192,p_default_140
2548132,p_default_140
2574605,np_default_58
2604255,np_default_58
2610572,p_default_140
2639440,p_default_140
2685927,p_default_140
2690808,np_default_58
2698513,p_default_140
2706091,p_default_140
2710616,p_default_140
2713248,p_default_140
2715121,np_default_58
2723088,np_default_58
2737702,p_default_140
2757539,np_default_58
2758169,np_default_58
2774390,np_default_58
2775648,p_default_140
2780890,p_default_140
2781469,p_default_140
2791340,p_default_140
2794990,p_default_140
2800595,p_default_140
2806119,p_default_140
2819512,np_default_58
2830010,p_default_140
2835418,np_default_58
2838669,np_default_58
2842555,p_default_140
2853924,np_default_58
2860641,p_default_140
2871270,np_default_58
2871519,p_default_140
2881400,np_default_58
2930658,np_default_58
2939802,np_default_58
2946778,np_default_58
2962045,p_default_140
2962306,np_default_58
2967306,np_default_58
2975857,np_default_58
2977159,p_default_140
2978117,p_default_140
2981415,p_default_140
2987028,np_default_58
3010320,p_default_140
3048295,np_default_58
3050138,np_default_58
3054968,np_default_58
3059863,np_default_58
3063947,p_default_140
3066909,p_default_140
3080469,p_default_140
3124065,p_default_140
3141720,p_default_140
3142107,p_default_140
3158294,p_default_140
3165790,p_default_140
3171070,p_default_140
3177624,np_default_58
3226347,np_default_58
3231096,np_default_58
3231759,p_default_140
3234217,p_default_140
3249390,np_default_58
3251346,np_default_58
3259735,np_default_58
3268915,np_default_58
3273162,p_default_140
3285888,np_default_58
3303926,p_default_140
3323694,p_default_140
3332336,p_default_140
3334237,p_default_140
3344196,np_default_58
3358544,p_default_140
3380618,np_default_58
3397426,np_default_58
3428937,p_default_140
3431353,np_default_58
3433298,p_default_140
3436264,p_default_140
3445908,np_default_58
3450447,p_default_140
3474759,np_default_58
3492384,p_default_140
3492501,p_default_140
3507767,np_default_58
3514298,np_default_58
3526713,p_default_140
3528699,p_default_140
3529421,p_default_140
3532904,p_default_140
3546363,p_default_140
