at_ms,qid
710,np_greedy_58
1007,p_greedy_140
1914,np_greedy_58
8817,np_greedy_58
10321,np_greedy_58
35580,p_greedy_140
35726,p_greedy_140
40875,np_greedy_58
41388,np_greedy_58
49820,p_greedy_140
51530,np_greedy_58
56860,np_greedy_58
60270,p_greedy_140
60834,p_greedy_140
82087,np_greedy_58
84383,np_greedy_58
89812,np_greedy_58
95173,np_greedy_58
98298,p_greedy_140
98886,np_greedy_58
98908,np_greedy_58
106474,np_greedy_58
107684,np_greedy_58
115619,p_greedy_140
119700,np_greedy_58
120657,np_greedy_58
125659,np_greedy_58
133511,np_greedy_58
143511,p_greedy_140
151063,p_greedy_140
155610,p_greedy_140
158325,p_greedy_140
159904,p_greedy_140
164637,np_greedy_58
165922,np_greedy_58
167947,np_greedy_58
174576,p_greedy_140
188552,np_greedy_58
188835,np_greedy_58
197344,p_greedy_140
200489,p_greedy_140
200836,p_greedy_140
206759,p_greedy_140
208949,p_greedy_140
212312,p_greedy_140
215627,p_greedy_140
220790,np_greedy_58
229961,p_greedy_140
232035,np_greedy_58
236105,np_greedy_58
237488,p_greedy_140
248340,p_greedy_140
254866,p_greedy_140
260118,np_greedy_58
279449,np_greedy_58
285003,np_greedy_58
306347,np_greedy_58
309182,p_greedy_140
309406,np_greedy_58
318251,p_greedy_140
318825,p_greedy_140
320804,p_greedy_140
321798,np_greedy_58
331682,np_greedy_58
338147,p_greedy_140
353558,np_greedy_58
358557,np_greedy_58
365262,np_greedy_58
370323,p_greedy_140
372101,p_greedy_140
380237,p_greedy_140
384620,np_greedy_58
394111,np_greedy_58
406394,p_greedy_140
409352,np_greedy_58
416987,p_greedy_140
417219,p_greedy_140
422778,np_greedy_58
426931,p_greedy_140
431429,p_greedy_140
434597,p_greedy_140
437279,np_greedy_58
466427,np_greedy_58
471010,p_greedy_140
472485,p_greedy_140
475215,np_greedy_58
489789,np_greedy_58
495852,p_greedy_140
495983,np_greedy_58
496410,np_greedy_58
