at_ms,qid
296,np_greedy_58
798,np_greedy_58
3262,p_greedy_140
3489,p_greedy_140
3674,np_greedy_58
3780,p_greedy_140
4301,np_greedy_58
17031,np_greedy_58
17245,np_greedy_58
18914,p_greedy_140
21471,np_greedy_58
23692,np_greedy_58
34203,np_greedy_58
35038,p_greedy_140
35159,np_greedy_58
37422,np_greedy_58
37780,p_greedy_140
39656,np_greedy_58
41202,np_greedy_58
41212,np_greedy_58
44364,np_greedy_58
44868,np_greedy_58
47631,p_greedy_140
49875,np_greedy_58
50274,np_greedy_58
52358,np_greedy_58
54865,p_greedy_140
55629,np_greedy_58
57386,p_greedy_140
57745,p_greedy_140
62863,p_greedy_140
63573,p_greedy_140
66806,p_greedy_140
68599,np_greedy_58
69134,np_greedy_58
69978,np_greedy_58
70619,p_greedy_140
70803,p_greedy_140
72062,p_greedy_140
73923,p_greedy_140
78563,np_greedy_58
78681,np_greedy_58
80599,p_greedy_140
81504,p_greedy_140
86612,p_greedy_140
89073,p_greedy_140
91996,np_greedy_58
93277,p_greedy_140
96681,np_greedy_58
98377,np_greedy_58
104318,p_greedy_140
108383,np_greedy_58
109577,p_greedy_140
116437,np_greedy_58
118751,np_greedy_58
119600,p_greedy_140
120883,p_greedy_140
122397,p_greedy_140
125950,p_greedy_140
127329,p_greedy_140
127644,np_greedy_58
128919,np_greedy_58
129387,p_greedy_140
134083,np_greedy_58
137629,p_greedy_140
138201,np_greedy_58
138835,p_greedy_140
142456,p_greedy_140
144665,p_greedy_140
147316,np_greedy_58
149399,np_greedy_58
150081,p_greedy_140
152192,np_greedy_58
153503,p_greedy_140
160258,np_greedy_58
164213,np_greedy_58
166748,p_greedy_140
169901,p_greedy_140
170563,np_greedy_58
176157,np_greedy_58
182200,np_greedy_58
183363,p_greedy_140
183818,p_greedy_140
186570,p_greedy_140
190020,p_greedy_140
190591,p_greedy_140
194345,np_greedy_58
198006,np_greedy_58
201878,p_greedy_140
204079,np_greedy_58
206659,np_greedy_58
206837,np_greedy_58
212107,p_greedy_140
214555,np_greedy_58
214761,p_greedy_140
215656,np_greedy_58
219324,p_greedy_140
223482,p_greedy_140
224942,p_greedy_140
225093,np_greedy_58
225267,p_greedy_140
231818,p_greedy_140
238564,np_greedy_58
240401,p_greedy_140
243630,p_greedy_140
244467,np_greedy_58
245492,np_greedy_58
247752,np_greedy_58
248802,p_greedy_140
250481,np_greedy_58
250900,np_greedy_58
253945,p_greedy_140
254256,np_greedy_58
258939,np_greedy_58
261192,np_greedy_58
262200,p_greedy_140
262344,np_greedy_58
262852,np_greedy_58
263258,p_greedy_140
267298,p_greedy_140
268295,np_greedy_58
268366,np_greedy_58
270752,np_greedy_58
272183,np_greedy_58
276359,np_greedy_58
280423,p_greedy_140
283393,p_greedy_140
283433,np_greedy_58
290728,p_greedy_140
291204,p_greedy_140
293883,p_greedy_140
294242,p_greedy_140
296625,np_greedy_58
297690,p_greedy_140
302226,np_greedy_58
303198,p_greedy_140
303995,p_greedy_140
305008,p_greedy_140
311623,p_greedy_140
312379,p_greedy_140
328641,np_greedy_58
330763,p_greedy_140
339571,p_greedy_140
342528,p_greedy_140
343489,p_greedy_140
345207,p_greedy_140
346659,p_greedy_140
346934,np_greedy_58
352402,np_greedy_58
353864,np_greedy_58
355984,p_greedy_140
357501,np_greedy_58
357920,p_greedy_140
358576,np_greedy_58
362798,p_greedy_140
363075,p_greedy_140
374183,p_greedy_140
385103,np_greedy_58
388336,np_greedy_58
388766,p_greedy_140
395997,np_greedy_58
396245,np_greedy_58
396799,p_greedy_140
397041,np_greedy_58
398222,np_greedy_58
399851,np_greedy_58
401994,p_greedy_140
402137,p_greedy_140
402238,np_greedy_58
403086,p_greedy_140
403983,np_greedy_58
405314,p_greedy_140
407116,np_greedy_58
410115,np_greedy_58
410748,np_greedy_58
411103,np_greedy_58
411342,p_greedy_140
412309,p_greedy_140
412531,p_greedy_140
413516,np_greedy_58
414027,np_greedy_58
414065,p_greedy_140
416413,p_greedy_140
416892,p_greedy_140
417150,np_greedy_58
417197,np_greedy_58
421418,np_greedy_58
421838,np_greedy_58
428354,np_greedy_58
430309,p_greedy_140
431203,np_greedy_58
433451,p_greedy_140
433997,p_greedy_140
438465,p_greedy_140
438752,p_greedy_140
444638,p_greedy_140
450483,p_greedy_140
453426,p_greedy_140
454358,p_greedy_140
454430,np_greedy_58
456105,np_greedy_58
459623,np_greedy_58
460487,p_greedy_140
461517,p_greedy_140
467266,np_greedy_58
469478,p_greedy_140
469508,np_greedy_58
471864,np_greedy_58
474275,p_greedy_140
477469,np_greedy_58
481639,p_greedy_140
496698,np_greedy_58
498956,p_greedy_140
504213,p_greedy_140
506261,p_greedy_140
508540,np_greedy_58
509371,p_greedy_140
511527,np_greedy_58
514424,p_greedy_140
518484,np_greedy_58
524735,np_greedy_58
527294,np_greedy_58
527945,p_greedy_140
528767,np_greedy_58
528799,p_greedy_140
529216,np_greedy_58
530228,p_greedy_140
537722,p_greedy_140
540828,np_greedy_58
541152,np_greedy_58
545174,np_greedy_58
546322,p_greedy_140
549415,np_greedy_58
550198,p_greedy_140
550284,np_greedy_58
556152,np_greedy_58
569764,np_greedy_58
575182,p_greedy_140
577995,np_greedy_58
580053,p_greedy_140
580707,np_greedy_58
581451,np_greedy_58
595877,p_greedy_140
597086,p_greedy_140
601232,p_greedy_140
601724,np_greedy_58
602687,p_greedy_140
605728,np_greedy_58
611191,np_greedy_58
615143,p_greedy_140
615838,p_greedy_140
617821,p_greedy_140
618894,p_greedy_140
618984,p_greedy_140
620106,np_greedy_58
622791,np_greedy_58
623143,np_greedy_58
623947,np_greedy_58
625966,p_greedy_140
630019,np_greedy_58
631391,p_greedy_140
632384,np_greedy_58
637463,p_greedy_140
638910,p_greedy_140
643651,np_greedy_58
644494,p_greedy_140
645944,p_greedy_140
651064,np_greedy_58
651272,p_greedy_140
665136,p_greedy_140
672702,np_greedy_58
678780,np_greedy_58
680772,np_greedy_58
689385,np_greedy_58
689542,np_greedy_58
693597,np_greedy_58
694425,p_greedy_140
694871,p_greedy_140
696589,p_greedy_140
701125,p_greedy_140
702826,p_greedy_140
704878,np_greedy_58
708855,np_greedy_58
709667,np_greedy_58
713481,np_greedy_58
717818,np_greedy_58
720350,np_greedy_58
721322,p_greedy_140
726605,p_greedy_140
732664,np_greedy_58
734950,np_greedy_58
736695,np_greedy_58
740577,np_greedy_58
741826,np_greedy_58
743964,np_greedy_58
746757,np_greedy_58
748652,p_greedy_140
748701,p_greedy_140
755543,p_greedy_140
756065,p_greedy_140
760021,p_greedy_140
762074,np_greedy_58
762535,np_greedy_58
763742,np_greedy_58
764966,np_greedy_58
780798,p_greedy_140
781203,p_greedy_140
784642,p_greedy_140
788507,p_greedy_140
791658,p_greedy_140
793699,p_greedy_140
794406,np_greedy_58
801564,p_greedy_140
806587,np_greedy_58
807139,p_greedy_140
807774,np_greedy_58
807977,p_greedy_140
810214,p_greedy_140
812347,np_greedy_58
812837,np_greedy_58
813414,p_greedy_140
814934,np_greedy_58
817229,np_greedy_58
821004,p_greedy_140
821472,np_greedy_58
824473,p_greedy_140
826454,p_greedy_140
833013,p_greedy_140
836049,np_greedy_58
836608,p_greedy_140
838984,p_greedy_140
845155,np_greedy_58
849356,np_greedy_58
849460,p_greedy_140
850903,p_greedy_140
853344,p_greedy_140
857838,np_greedy_58
861477,np_greedy_58
867644,p_greedy_140
868690,np_greedy_58
869259,p_greedy_140
873955,p_greedy_140
874487,p_greedy_140
874538,p_greedy_140
876942,np_greedy_58
878574,np_greedy_58
881416,p_greedy_140
883994,p_greedy_140
887284,p_greedy_140
888411,np_greedy_58
889980,p_greedy_140
891060,p_greedy_140
892148,p_greedy_140
893155,np_greedy_58
896817,np_greedy_58
898333,p_greedy_140
899588,np_greedy_58
899609,p_greedy_140
900984,np_greedy_58
902928,p_greedy_140
903781,p_greedy_140
904810,np_greedy_58
905552,np_greedy_58
911092,np_greedy_58
912060,p_greedy_140
916432,p_greedy_140
923661,np_greedy_58
923774,p_greedy_140
926849,p_greedy_140
929457,p_greedy_140
931101,p_greedy_140
932259,np_greedy_58
935782,p_greedy_140
937426,np_greedy_58
941178,np_greedy_58
945722,p_greedy_140
947723,np_greedy_58
948440,np_greedy_58
948736,np_greedy_58
959615,np_greedy_58
962086,np_greedy_58
965440,p_greedy_140
968166,np_greedy_58
968208,p_greedy_140
971169,np_greedy_58
973612,np_greedy_58
974875,p_greedy_140
981269,p_greedy_140
981300,p_greedy_140
981702,np_greedy_58
984013,np_greedy_58
991720,np_greedy_58
995267,p_greedy_140
1001166,np_greedy_58
1002262,np_greedy_58
1017927,p_greedy_140
1019332,p_greedy_140
1023065,np_greedy_58
1023419,np_greedy_58
1024342,p_greedy_140
1025267,p_greedy_140
1026365,np_greedy_58
1030183,np_greedy_58
1030294,p_greedy_140
1033530,p_greedy_140
1039908,np_greedy_58
1040400,p_greedy_140
1040965,np_greedy_58
1042524,p_greedy_140
1045469,np_greedy_58
1047997,np_greedy_58
1049357,p_greedy_140
1055171,p_greedy_140
1057430,p_greedy_140
1062005,np_greedy_58
1062723,np_greedy_58
1064419,np_greedy_58
1073845,np_greedy_58
1075984,np_greedy_58
1079659,p_greedy_140
1079966,p_greedy_140
1080093,p_greedy_140
1080879,p_greedy_140
1082617,p_greedy_140
1086337,p_greedy_140
1091859,np_greedy_58
1092150,np_greedy_58
1092430,p_greedy_140
1094855,np_greedy_58
1095480,np_greedy_58
1098256,p_greedy_140
1099210,p_greedy_140
1100167,np_greedy_58
1103371,p_greedy_140
1104416,p_greedy_140
1106196,p_greedy_140
1109018,p_greedy_140
1112556,p_greedy_140
1115200,p_greedy_140
1118190,p_greedy_140
1118318,np_greedy_58
1120478,np_greedy_58
1126202,np_greedy_58
1127902,np_greedy_58
1131084,np_greedy_58
1135745,np_greedy_58
1137316,np_greedy_58
1138194,p_greedy_140
1143766,np_greedy_58
1144707,p_greedy_140
1146869,p_greedy_140
1147589,np_greedy_58
1147667,p_greedy_140
1149121,p_greedy_140
1157180,p_greedy_140
1160562,np_greedy_58
1162331,np_greedy_58
1179369,np_greedy_58
1180475,np_greedy_58
1180586,np_greedy_58
1186523,np_greedy_58
1193801,np_greedy_58
1197370,np_greedy_58
1197610,np_greedy_58
1200920,p_greedy_140
1202899,p_greedy_140
1203432,p_greedy_140
1205942,p_greedy_140
1224298,p_greedy_140
1226088,p_greedy_140
1232172,np_greedy_58
1233012,np_greedy_58
1234068,p_greedy_140
1238381,p_greedy_140
1241992,p_greedy_140
1242218,p_greedy_140
1243721,p_greedy_140
1244253,np_greedy_58
1247154,p_greedy_140
1250227,p_greedy_140
1250824,p_greedy_140
1254574,p_greedy_140
1256470,np_greedy_58
1257843,np_greedy_58
1267788,p_greedy_140
1268813,np_greedy_58
1272237,np_greedy_58
1273127,p_greedy_140
1278475,p_greedy_140
1284878,np_greedy_58
1286935,p_greedy_140
1296896,np_greedy_58
1305083,np_greedy_58
1306957,np_greedy_58
1307635,p_greedy_140
1308409,p_greedy_140
1309588,p_greedy_140
1309699,p_greedy_140
1311729,np_greedy_58
1327326,p_greedy_140
1327739,p_greedy_140
1331984,p_greedy_140
1333619,np_greedy_58
1335584,p_greedy_140
1335745,np_greedy_58
1338432,np_greedy_58
1341002,p_greedy_140
1342894,p_greedy_140
1344838,np_greedy_58
1345194,np_greedy_58
1346801,np_greedy_58
1347813,np_greedy_58
1350772,np_greedy_58
1353815,np_greedy_58
1357718,p_greedy_140
1358952,np_greedy_58
1359874,p_greedy_140
1362613,p_greedy_140
1362730,np_greedy_58
1363720,np_greedy_58
1363983,np_greedy_58
1368049,p_greedy_140
1368074,np_greedy_58
1369268,p_greedy_140
1374622,p_greedy_140
1376013,np_greedy_58
1384257,p_greedy_140
1384452,p_greedy_140
1390400,np_greedy_58
1390678,p_greedy_140
1400467,np_greedy_58
1402419,p_greedy_140
1402450,np_greedy_58
1407833,p_greedy_140
1409789,p_greedy_140
1413491,np_greedy_58
1416956,np_greedy_58
1418781,np_greedy_58
1419313,np_greedy_58
1420635,p_greedy_140
1422495,p_greedy_140
1422529,np_greedy_58
1426752,p_greedy_140
1426859,np_greedy_58
1428661,np_greedy_58
1429481,p_greedy_140
1429856,np_greedy_58
1430224,p_greedy_140
1431135,p_greedy_140
1445412,np_greedy_58
1445798,np_greedy_58
1447589,p_greedy_140
1453115,p_greedy_140
1461216,np_greedy_58
1464085,np_greedy_58
1470427,p_greedy_140
1471046,p_greedy_140
1472708,np_greedy_58
1473355,np_greedy_58
1474215,p_greedy_140
1474533,p_greedy_140
1477997,np_greedy_58
1482188,p_greedy_140
1484729,p_greedy_140
1485885,np_greedy_58
1489035,np_greedy_58
1491459,np_greedy_58
1492529,p_greedy_140
1495198,np_greedy_58
1496387,np_greedy_58
1497102,p_greedy_140
1497695,np_greedy_58
1499214,np_greedy_58
1499424,np_greedy_58
1502847,p_greedy_140
1505572,p_greedy_140
1512669,np_greedy_58
1512687,p_greedy_140
1513089,np_greedy_58
1520297,p_greedy_140
1526162,p_greedy_140
1527195,p_greedy_140
1527495,np_greedy_58
1527555,np_greedy_58
1528394,p_greedy_140
1533428,np_greedy_58
1536439,p_greedy_140
1537782,np_greedy_58
1538017,np_greedy_58
1547229,p_greedy_140
1549216,p_greedy_140
1552136,p_greedy_140
1553627,np_greedy_58
1555353,p_greedy_140
1560757,p_greedy_140
1560844,np_greedy_58
1562003,p_greedy_140
1564210,p_greedy_140
1572466,np_greedy_58
1575612,np_greedy_58
1577507,np_greedy_58
1578280,p_greedy_140
1578638,np_greedy_58
1579296,np_greedy_58
1583097,p_greedy_140
1585409,np_greedy_58
1591084,p_greedy_140
1592699,p_greedy_140
1594896,np_greedy_58
1596207,np_greedy_58
1596351,np_greedy_58
1598110,p_greedy_140
1598819,np_greedy_58
1599731,np_greedy_58
1600643,p_greedy_140
1601133,np_greedy_58
1602514,np_greedy_58
1605472,p_greedy_140
1606419,p_greedy_140
1608487,np_greedy_58
1610199,p_greedy_140
1610569,p_greedy_140
1611353,p_greedy_140
1611623,np_greedy_58
1616144,np_greedy_58
1616968,p_greedy_140
1618864,np_greedy_58
1624385,p_greedy_140
1630426,p_greedy_140
1633175,p_greedy_140
1636911,p_greedy_140
1638215,p_greedy_140
1640405,p_greedy_140
1641495,np_greedy_58
1641698,p_greedy_140
1643124,p_greedy_140
1645274,np_greedy_58
1645513,np_greedy_58
1646338,np_greedy_58
1653564,np_greedy_58
1654453,p_greedy_140
1655200,p_greedy_140
1656764,p_greedy_140
1657573,p_greedy_140
1662374,p_greedy_140
1665025,p_greedy_140
1666971,np_greedy_58
1667711,np_greedy_58
1671101,np_greedy_58
1672621,p_greedy_140
1682000,np_greedy_58
1686414,np_greedy_58
1686511,np_greedy_58
1686600,p_greedy_140
1686963,p_greedy_140
1690558,np_greedy_58
1692432,np_greedy_58
1693752,np_greedy_58
1706350,p_greedy_140
1708924,np_greedy_58
1709538,np_greedy_58
1711288,p_greedy_140
1718020,p_greedy_140
1719274,np_greedy_58
1726966,np_greedy_58
1730607,p_greedy_140
1731907,np_greedy_58
1734068,np_greedy_58
1734543,np_greedy_58
1740620,np_greedy_58
1747777,p_greedy_140
1753844,p_greedy_140
1755403,p_greedy_140
1758218,np_greedy_58
1759309,np_greedy_58
1760050,np_greedy_58
1763596,np_greedy_58
1766330,p_greedy_140
1768626,p_greedy_140
1769880,p_greedy_140
1772613,p_greedy_140
1774080,np_greedy_58
1774109,np_greedy_58
1777158,p_greedy_140
1782662,np_greedy_58
1783159,np_greedy_58
1783339,np_greedy_58
1784210,np_greedy_58
1787575,np_greedy_58
1790354,p_greedy_140
1794595,p_greedy_140
1796644,p_greedy_140
1802777,np_greedy_58
1804837,p_greedy_140
1808731,np_greedy_58
1809069,np_greedy_58
1809974,np_greedy_58
1813377,np_greedy_58
1813897,np_greedy_58
1819968,np_greedy_58
1822413,np_greedy_58
1826035,p_greedy_140
1832531,p_greedy_140
1839602,np_greedy_58
1842599,p_greedy_140
1845627,p_greedy_140
1847808,p_greedy_140
1849024,np_greedy_58
1850243,p_greedy_140
1857328,p_greedy_140
1858362,np_greedy_58
1859836,np_greedy_58
1862140,p_greedy_140
1862350,p_greedy_140
1862941,np_greedy_58
1869065,np_greedy_58
1869580,np_greedy_58
1869633,np_greedy_58
1870174,p_greedy_140
1871814,np_greedy_58
1874630,np_greedy_58
1875780,p_greedy_140
1883133,np_greedy_58
1884042,p_greedy_140
1892403,np_greedy_58
1892731,np_greedy_58
1893099,np_greedy_58
1906482,p_greedy_140
1907329,np_greedy_58
1909198,np_greedy_58
1909933,np_greedy_58
1913393,p_greedy_140
1913495,p_greedy_140
1913597,p_greedy_140
1918586,np_greedy_58
1927039,np_greedy_58
1928578,p_greedy_140
1928901,p_greedy_140
1929257,p_greedy_140
1932144,np_greedy_58
1936177,p_greedy_140
1936728,p_greedy_140
1938979,p_greedy_140
1940140,p_greedy_140
1940166,np_greedy_58
1941763,p_greedy_140
1942920,p_greedy_140
1944475,p_greedy_140
1944603,p_greedy_140
1945003,p_greedy_140
1946351,p_greedy_140
1948550,p_greedy_140
1949366,p_greedy_140
1950356,p_greedy_140
1950964,np_greedy_58
1961514,np_greedy_58
1963194,np_greedy_58
1966199,np_greedy_58
1967244,p_greedy_140
1974693,p_greedy_140
1979476,p_greedy_140
1985578,p_greedy_140
1987072,p_greedy_140
1989097,np_greedy_58
1990095,p_greedy_140
1991619,np_greedy_58
1993498,p_greedy_140
1997029,np_greedy_58
1999433,p_greedy_140
2001811,p_greedy_140
2007337,np_greedy_58
2013036,p_greedy_140
