at_ms,qid
252,np_greedy_300
680,np_greedy_300
3131,np_greedy_300
3665,np_greedy_300
4983,p_greedy_1200
14515,np_greedy_300
14698,np_greedy_300
17382,p_greedy_1200
18299,np_greedy_300
20192,np_greedy_300
21048,p_greedy_1200
29150,np_greedy_300
29965,np_greedy_300
31893,np_greedy_300
33797,np_greedy_300
35116,np_greedy_300
35124,np_greedy_300
37810,np_greedy_300
38240,np_greedy_300
42507,np_greedy_300
42847,np_greedy_300
44623,np_greedy_300
47411,np_greedy_300
58465,np_greedy_300
58921,np_greedy_300
59640,np_greedy_300
66957,np_greedy_300
67058,np_greedy_300
78405,np_greedy_300
82399,np_greedy_300
83844,np_greedy_300
92371,np_greedy_300
99236,np_greedy_300
101208,np_greedy_300
108788,np_greedy_300
109874,np_greedy_300
111480,p_greedy_1200
114275,np_greedy_300
117785,np_greedy_300
122503,p_greedy_1200
125553,np_greedy_300
127329,np_greedy_300
129709,np_greedy_300
136584,np_greedy_300
139954,np_greedy_300
145367,np_greedy_300
148620,p_greedy_1200
149466,p_greedy_1200
150134,np_greedy_300
152180,p_greedy_1200
155284,np_greedy_300
156204,p_greedy_1200
161758,p_greedy_1200
165635,np_greedy_300
168755,np_greedy_300
169895,p_greedy_1200
173931,np_greedy_300
175845,p_greedy_1200
176130,np_greedy_300
176282,np_greedy_300
182859,np_greedy_300
183798,np_greedy_300
186526,p_greedy_1200
191841,np_greedy_300
196751,p_greedy_1200
198907,p_greedy_1200
200119,p_greedy_1200
203322,np_greedy_300
208343,p_greedy_1200
208352,np_greedy_300
209226,np_greedy_300
210086,p_greedy_1200
211152,np_greedy_300
213478,np_greedy_300
213835,np_greedy_300
216696,np_greedy_300
220686,np_greedy_300
220732,p_greedy_1200
220893,p_greedy_1200
222607,np_greedy_300
223589,np_greedy_300
224022,np_greedy_300
228661,np_greedy_300
228721,np_greedy_300
230754,np_greedy_300
231974,np_greedy_300
235282,p_greedy_1200
235533,np_greedy_300
236713,p_greedy_1200
241562,np_greedy_300
252806,np_greedy_300
257579,np_greedy_300
258929,p_greedy_1200
268639,p_greedy_1200
280092,np_greedy_300
295682,np_greedy_300
