at_ms,qid
623,np_default_87
1680,np_default_87
7737,np_default_87
9057,np_default_87
9868,p_default_330
13440,p_default_330
34511,p_default_330
35869,np_default_87
36319,np_default_87
45219,np_default_87
49896,np_default_87
51475,p_default_330
56349,p_default_330
72033,np_default_87
74048,np_default_87
75078,p_default_330
77763,p_default_330
78812,np_default_87
83517,np_default_87
86775,np_default_87
86794,np_default_87
88637,p_default_330
93434,np_default_87
94496,np_default_87
97311,p_default_330
105040,np_default_87
105879,np_default_87
110269,np_default_87
116508,p_default_330
117159,np_default_87
120894,p_default_330
126778,p_default_330
143765,p_default_330
144473,np_default_87
145601,np_default_87
147377,np_default_87
152093,p_default_330
165459,np_default_87
165468,p_default_330
165708,np_default_87
177249,p_default_330
