at_ms,qid
1838,np_greedy_60
4805,p_greedy_1200
4833,p_greedy_1200
4954,np_greedy_60
14625,p_greedy_1200
16192,p_greedy_1200
22823,np_greedy_60
26716,np_greedy_60
31743,p_greedy_1200
32980,p_greedy_1200
39455,p_greedy_1200
49616,p_greedy_1200
89900,p_greedy_1200
91563,p_greedy_1200
94183,p_greedy_1200
105800,np_greedy_60
107129,np_greedy_60
120850,p_greedy_1200
121216,p_greedy_1200
133379,np_greedy_60
147174,np_greedy_60
162572,p_greedy_1200
177126,p_greedy_1200
182393,p_greedy_1200
212471,np_greedy_60
213470,p_greedy_1200
218415,np_greedy_60
232468,np_greedy_60
238488,p_greedy_1200
