at_ms,qid
740,np_default_60
1994,np_default_60
8479,p_default_1200
9185,np_default_60
10752,np_default_60
42578,np_default_60
43113,np_default_60
53677,np_default_60
58506,p_default_1200
59229,np_default_60
85507,np_default_60
87899,np_default_60
93554,np_default_60
98778,p_default_1200
99139,np_default_60
103006,np_default_60
103029,np_default_60
110349,p_default_1200
110910,np_default_60
112171,np_default_60
124688,np_default_60
125684,np_default_60
130895,np_default_60
139074,np_default_60
154815,p_default_1200
161189,p_default_1200
171497,np_default_60
172836,np_default_60
174944,np_default_60
187006,p_default_1200
196408,np_default_60
196703,np_default_60
207598,p_default_1200
229989,np_default_60
