at_ms,qid
756,np_greedy_300
2039,np_greedy_300
9393,np_greedy_300
10996,np_greedy_300
43546,np_greedy_300
44093,np_greedy_300
45477,p_greedy_1200
51995,p_greedy_1200
54897,np_greedy_300
60575,np_greedy_300
78399,p_greedy_1200
87450,np_greedy_300
89896,np_greedy_300
95680,np_greedy_300
99459,p_greedy_1200
101392,np_greedy_300
105347,np_greedy_300
105371,np_greedy_300
113431,np_greedy_300
114720,np_greedy_300
127522,np_greedy_300
128540,np_greedy_300
133870,np_greedy_300
142234,np_greedy_300
146069,p_greedy_1200
156721,p_greedy_1200
171005,p_greedy_1200
175395,np_greedy_300
176764,np_greedy_300
178921,np_greedy_300
200872,np_greedy_300
201174,np_greedy_300
212252,p_greedy_1200
232473,p_greedy_1200
235216,np_greedy_300
247197,np_greedy_300
251532,np_greedy_300
264948,p_greedy_1200
277114,np_greedy_300
293554,p_greedy_1200
297708,np_greedy_300
