at_ms,qid
378,np_greedy_300
1020,np_greedy_300
4697,np_greedy_300
5498,np_greedy_300
21773,np_greedy_300
22046,np_greedy_300
27448,np_greedy_300
30183,p_greedy_2400
30287,np_greedy_300
35427,p_greedy_2400
43725,np_greedy_300
44948,np_greedy_300
46983,p_greedy_2400
47840,np_greedy_300
50696,np_greedy_300
52674,np_greedy_300
52685,np_greedy_300
56716,np_greedy_300
57360,np_greedy_300
60940,p_greedy_2400
63081,p_greedy_2400
63761,np_greedy_300
64270,np_greedy_300
66935,np_greedy_300
71117,np_greedy_300
80243,p_greedy_2400
87697,np_greedy_300
88382,np_greedy_300
89460,np_greedy_300
100436,np_greedy_300
100587,np_greedy_300
104188,p_greedy_2400
115709,p_greedy_2400
117608,np_greedy_300
121603,p_greedy_2400
123598,np_greedy_300
124198,p_greedy_2400
125766,np_greedy_300
138557,np_greedy_300
148854,np_greedy_300
151813,np_greedy_300
152034,p_greedy_2400
152397,p_greedy_2400
163182,np_greedy_300
164596,p_greedy_2400
164811,np_greedy_300
171412,np_greedy_300
171915,p_greedy_2400
176677,np_greedy_300
188330,np_greedy_300
190993,np_greedy_300
193270,p_greedy_2400
194564,np_greedy_300
204876,np_greedy_300
209931,np_greedy_300
218050,np_greedy_300
225201,np_greedy_300
229442,p_greedy_2400
232926,np_greedy_300
248452,np_greedy_300
253133,np_greedy_300
260896,np_greedy_300
264195,np_greedy_300
264423,np_greedy_300
274289,np_greedy_300
275696,np_greedy_300
287761,np_greedy_300
296902,p_greedy_2400
