at_ms,qid
134,np_greedy_12
363,np_greedy_12
1146,p_greedy_108
1670,np_greedy_12
1955,np_greedy_12
3605,p_greedy_108
7741,np_greedy_12
7839,np_greedy_12
8291,p_greedy_108
9759,np_greedy_12
10769,np_greedy_12
13526,p_greedy_108
15547,np_greedy_12
15833,p_greedy_108
15982,np_greedy_12
16910,p_greedy_108
17010,np_greedy_12
18025,np_greedy_12
18728,np_greedy_12
18733,np_greedy_12
19839,p_greedy_108
19848,p_greedy_108
20166,np_greedy_12
20395,np_greedy_12
20927,p_greedy_108
22671,np_greedy_12
22852,np_greedy_12
23799,np_greedy_12
24482,p_greedy_108
25286,np_greedy_12
27083,p_greedy_108
27291,p_greedy_108
30470,p_greedy_108
31181,np_greedy_12
31425,np_greedy_12
31808,np_greedy_12
32824,p_greedy_108
34295,p_greedy_108
34571,p_greedy_108
35711,np_greedy_12
35764,np_greedy_12
36839,p_greedy_108
40261,p_greedy_108
40815,p_greedy_108
41816,np_greedy_12
43334,p_greedy_108
43517,p_greedy_108
43946,np_greedy_12
44091,p_greedy_108
44717,np_greedy_12
45200,p_greedy_108
48963,p_greedy_108
49265,np_greedy_12
49796,p_greedy_108
52926,np_greedy_12
53978,np_greedy_12
55321,p_greedy_108
58020,np_greedy_12
58600,np_greedy_12
60947,np_greedy_12
62819,np_greedy_12
65522,p_greedy_108
65968,p_greedy_108
66036,p_greedy_108
66962,np_greedy_12
67909,np_greedy_12
69178,np_greedy_12
69297,p_greedy_108
72845,np_greedy_12
72911,p_greedy_108
74642,np_greedy_12
77529,np_greedy_12
78691,p_greedy_108
80072,np_greedy_12
81481,p_greedy_108
82818,np_greedy_12
85268,p_greedy_108
86405,p_greedy_108
86671,p_greedy_108
88338,np_greedy_12
90003,np_greedy_12
92763,np_greedy_12
93936,np_greedy_12
94017,np_greedy_12
97525,np_greedy_12
98025,np_greedy_12
102315,np_greedy_12
108438,np_greedy_12
110054,p_greedy_108
111121,np_greedy_12
111587,np_greedy_12
112375,p_greedy_108
112615,np_greedy_12
113163,p_greedy_108
113855,np_greedy_12
114045,np_greedy_12
115571,np_greedy_12
117699,np_greedy_12
118724,np_greedy_12
118745,p_greedy_108
118936,p_greedy_108
119082,p_greedy_108
119247,np_greedy_12
119478,np_greedy_12
119817,p_greedy_108
120166,p_greedy_108
121488,p_greedy_108
121952,np_greedy_12
121985,np_greedy_12
123069,np_greedy_12
123720,np_greedy_12
123914,p_greedy_108
125618,np_greedy_12
125746,p_greedy_108
127763,p_greedy_108
128081,p_greedy_108
128833,np_greedy_12
129995,p_greedy_108
134830,np_greedy_12
137375,np_greedy_12
139233,p_greedy_108
140234,p_greedy_108
144248,p_greedy_108
146788,p_greedy_108
149382,np_greedy_12
150377,p_greedy_108
153059,p_greedy_108
154507,p_greedy_108
155176,p_greedy_108
155422,p_greedy_108
155722,p_greedy_108
155988,p_greedy_108
157697,np_greedy_12
159634,p_greedy_108
160183,np_greedy_12
160847,np_greedy_12
162500,np_greedy_12
162989,np_greedy_12
164174,p_greedy_108
168428,p_greedy_108
173830,p_greedy_108
174941,p_greedy_108
175047,np_greedy_12
176516,np_greedy_12
177744,p_greedy_108
179999,np_greedy_12
180112,np_greedy_12
180473,np_greedy_12
181010,np_greedy_12
181750,np_greedy_12
182035,p_greedy_108
182390,p_greedy_108
182391,p_greedy_108
182835,np_greedy_12
182979,p_greedy_108
183629,np_greedy_12
185053,np_greedy_12
186416,np_greedy_12
186704,np_greedy_12
186865,np_greedy_12
187962,np_greedy_12
188194,np_greedy_12
189164,p_greedy_108
189614,np_greedy_12
189635,np_greedy_12
191554,np_greedy_12
191744,np_greedy_12
193286,p_greedy_108
193633,p_greedy_108
194707,np_greedy_12
196001,np_greedy_12
198329,p_greedy_108
198809,p_greedy_108
199584,p_greedy_108
200045,p_greedy_108
205429,p_greedy_108
206559,np_greedy_12
207321,np_greedy_12
208920,np_greedy_12
209830,p_greedy_108
209998,p_greedy_108
210058,p_greedy_108
212394,np_greedy_12
213413,np_greedy_12
213975,p_greedy_108
214483,np_greedy_12
215226,p_greedy_108
217032,np_greedy_12
217326,p_greedy_108
219867,p_greedy_108
221828,p_greedy_108
222349,p_greedy_108
223278,p_greedy_108
225553,p_greedy_108
225772,np_greedy_12
229387,p_greedy_108
230419,p_greedy_108
230477,p_greedy_108
230869,p_greedy_108
231155,np_greedy_12
231707,p_greedy_108
232512,np_greedy_12
235675,np_greedy_12
238516,np_greedy_12
239679,np_greedy_12
239829,p_greedy_108
240349,np_greedy_12
240553,np_greedy_12
241221,p_greedy_108
242941,p_greedy_108
244315,p_greedy_108
245831,np_greedy_12
245978,np_greedy_12
247806,np_greedy_12
249342,p_greedy_108
249734,np_greedy_12
250129,np_greedy_12
252796,np_greedy_12
253373,p_greedy_108
253791,p_greedy_108
256533,p_greedy_108
258529,p_greedy_108
258983,np_greedy_12
262725,np_greedy_12
263958,np_greedy_12
264224,p_greedy_108
264296,np_greedy_12
264386,p_greedy_108
266544,p_greedy_108
267071,p_greedy_108
269177,p_greedy_108
273425,p_greedy_108
273511,np_greedy_12
274848,p_greedy_108
275331,np_greedy_12
276761,p_greedy_108
277814,np_greedy_12
277897,p_greedy_108
281866,np_greedy_12
283087,np_greedy_12
283247,np_greedy_12
283612,np_greedy_12
285140,p_greedy_108
286372,np_greedy_12
287447,np_greedy_12
290099,p_greedy_108
290334,p_greedy_108
290443,p_greedy_108
292357,p_greedy_108
292569,np_greedy_12
293290,p_greedy_108
293369,p_greedy_108
295938,np_greedy_12
296181,p_greedy_108
296605,p_greedy_108
299186,p_greedy_108
299446,p_greedy_108
302575,p_greedy_108
305774,np_greedy_12
307116,p_greedy_108
308536,np_greedy_12
309442,np_greedy_12
311105,p_greedy_108
313357,np_greedy_12
313428,np_greedy_12
315272,np_greedy_12
316468,p_greedy_108
318856,p_greedy_108
319871,p_greedy_108
320375,p_greedy_108
320399,np_greedy_12
322207,np_greedy_12
322576,np_greedy_12
323056,p_greedy_108
324310,np_greedy_12
326281,np_greedy_12
327432,np_greedy_12
332205,p_greedy_108
333029,np_greedy_12
334068,np_greedy_12
334861,np_greedy_12
334888,p_greedy_108
335163,p_greedy_108
335274,p_greedy_108
335687,p_greedy_108
336626,np_greedy_12
337194,np_greedy_12
338166,np_greedy_12
339435,np_greedy_12
339747,p_greedy_108
340112,p_greedy_108
343172,p_greedy_108
345363,p_greedy_108
346397,np_greedy_12
346497,p_greedy_108
346607,np_greedy_12
347155,np_greedy_12
347712,np_greedy_12
347863,p_greedy_108
348626,p_greedy_108
349949,p_greedy_108
350458,p_greedy_108
352341,p_greedy_108
355044,p_greedy_108
357039,p_greedy_108
361094,np_greedy_12
366630,np_greedy_12
367170,np_greedy_12
368908,p_greedy_108
369249,np_greedy_12
369471,np_greedy_12
370424,np_greedy_12
371468,np_greedy_12
373396,np_greedy_12
375385,p_greedy_108
380022,np_greedy_12
380909,p_greedy_108
383225,p_greedy_108
383613,p_greedy_108
384161,np_greedy_12
386071,np_greedy_12
387170,p_greedy_108
389926,np_greedy_12
391580,np_greedy_12
394355,p_greedy_108
394859,np_greedy_12
396650,p_greedy_108
398163,p_greedy_108
398610,np_greedy_12
399352,np_greedy_12
400825,p_greedy_108
403290,p_greedy_108
403823,np_greedy_12
405980,np_greedy_12
407644,np_greedy_12
407686,p_greedy_108
408904,np_greedy_12
409318,p_greedy_108
409538,np_greedy_12
410479,p_greedy_108
411277,np_greedy_12
411614,np_greedy_12
414133,np_greedy_12
414605,p_greedy_108
416171,p_greedy_108
418780,p_greedy_108
419616,p_greedy_108
419846,np_greedy_12
421549,p_greedy_108
423617,p_greedy_108
423754,np_greedy_12
425825,p_greedy_108
426103,np_greedy_12
427808,np_greedy_12
429680,p_greedy_108
430714,p_greedy_108
430783,np_greedy_12
431109,np_greedy_12
431177,p_greedy_108
431244,np_greedy_12
432352,p_greedy_108
434556,p_greedy_108
436189,np_greedy_12
436244,p_greedy_108
437312,np_greedy_12
437409,p_greedy_108
438776,p_greedy_108
439264,p_greedy_108
439540,p_greedy_108
440075,np_greedy_12
441440,np_greedy_12
442218,p_greedy_108
442407,p_greedy_108
442551,np_greedy_12
444539,p_greedy_108
446228,np_greedy_12
447279,np_greedy_12
450782,np_greedy_12
453792,p_greedy_108
455075,np_greedy_12
455557,p_greedy_108
455574,np_greedy_12
458676,p_greedy_108
462281,p_greedy_108
463955,p_greedy_108
465029,np_greedy_12
465191,np_greedy_12
465820,p_greedy_108
466479,p_greedy_108
466530,np_greedy_12
468265,np_greedy_12
468945,p_greedy_108
470807,p_greedy_108
471828,p_greedy_108
472685,np_greedy_12
473166,np_greedy_12
475213,np_greedy_12
476362,np_greedy_12
478771,p_greedy_108
481268,p_greedy_108
482613,p_greedy_108
482730,np_greedy_12
483056,np_greedy_12
483827,np_greedy_12
488111,np_greedy_12
488437,p_greedy_108
489084,np_greedy_12
492040,p_greedy_108
496300,np_greedy_12
496432,np_greedy_12
497661,np_greedy_12
497945,np_greedy_12
500076,np_greedy_12
500814,p_greedy_108
501845,p_greedy_108
503484,p_greedy_108
504154,p_greedy_108
507416,p_greedy_108
508327,np_greedy_12
509308,np_greedy_12
511910,np_greedy_12
512008,p_greedy_108
512683,np_greedy_12
514129,np_greedy_12
514943,p_greedy_108
516248,np_greedy_12
516962,np_greedy_12
518047,p_greedy_108
518435,p_greedy_108
519893,np_greedy_12
521631,np_greedy_12
525204,p_greedy_108
525582,p_greedy_108
527528,np_greedy_12
528332,np_greedy_12
529698,p_greedy_108
530155,p_greedy_108
533050,p_greedy_108
536077,np_greedy_12
536460,p_greedy_108
536580,np_greedy_12
536630,np_greedy_12
536953,p_greedy_108
538995,p_greedy_108
539329,np_greedy_12
539711,p_greedy_108
542637,np_greedy_12
544259,np_greedy_12
544368,np_greedy_12
547345,p_greedy_108
547849,p_greedy_108
558029,p_greedy_108
559763,p_greedy_108
559776,p_greedy_108
560078,np_greedy_12
560199,p_greedy_108
560460,np_greedy_12
561277,p_greedy_108
564100,p_greedy_108
565570,np_greedy_12
566643,p_greedy_108
567280,p_greedy_108
568671,p_greedy_108
571123,np_greedy_12
571747,np_greedy_12
573392,p_greedy_108
574990,p_greedy_108
575949,p_greedy_108
576733,np_greedy_12
578290,np_greedy_12
578489,p_greedy_108
583491,p_greedy_108
584036,np_greedy_12
586478,p_greedy_108
589498,np_greedy_12
593220,np_greedy_12
594071,np_greedy_12
596241,np_greedy_12
596295,p_greedy_108
597760,p_greedy_108
597797,p_greedy_108
597894,p_greedy_108
606190,np_greedy_12
606816,p_greedy_108
607157,np_greedy_12
607952,p_greedy_108
608378,np_greedy_12
611290,np_greedy_12
611452,np_greedy_12
611718,p_greedy_108
612182,np_greedy_12
612642,np_greedy_12
613987,np_greedy_12
615370,np_greedy_12
617706,np_greedy_12
619423,np_greedy_12
619873,np_greedy_12
619992,np_greedy_12
620537,p_greedy_108
621852,np_greedy_12
622524,p_greedy_108
625321,p_greedy_108
625460,np_greedy_12
627386,p_greedy_108
630654,p_greedy_108
632000,np_greedy_12
634972,p_greedy_108
636576,np_greedy_12
637477,np_greedy_12
637942,p_greedy_108
640680,p_greedy_108
640763,p_greedy_108
641102,p_greedy_108
642496,np_greedy_12
642591,p_greedy_108
644071,np_greedy_12
644901,np_greedy_12
645142,np_greedy_12
646604,np_greedy_12
646819,p_greedy_108
648572,np_greedy_12
649391,np_greedy_12
649935,np_greedy_12
651346,p_greedy_108
652745,p_greedy_108
657005,np_greedy_12
657181,np_greedy_12
657294,p_greedy_108
658364,p_greedy_108
660981,p_greedy_108
661315,p_greedy_108
664189,np_greedy_12
665493,np_greedy_12
669040,p_greedy_108
669413,np_greedy_12
669707,np_greedy_12
670142,p_greedy_108
671072,p_greedy_108
671257,p_greedy_108
671817,np_greedy_12
671834,p_greedy_108
671954,p_greedy_108
673997,p_greedy_108
675402,np_greedy_12
676834,np_greedy_12
677936,np_greedy_12
679635,np_greedy_12
680176,np_greedy_12
680770,np_greedy_12
681461,np_greedy_12
681557,np_greedy_12
683403,p_greedy_108
683428,p_greedy_108
685093,p_greedy_108
686456,p_greedy_108
687577,np_greedy_12
687768,np_greedy_12
689502,p_greedy_108
689668,p_greedy_108
690190,p_greedy_108
691263,p_greedy_108
692261,p_greedy_108
693600,p_greedy_108
694316,np_greedy_12
694343,np_greedy_12
695275,p_greedy_108
696535,p_greedy_108
697013,np_greedy_12
697647,p_greedy_108
698992,np_greedy_12
699099,np_greedy_12
704608,p_greedy_108
704879,p_greedy_108
705622,p_greedy_108
706194,np_greedy_12
708569,p_greedy_108
709475,np_greedy_12
709717,p_greedy_108
710244,p_greedy_108
714757,np_greedy_12
715260,p_greedy_108
716187,np_greedy_12
716632,p_greedy_108
717049,np_greedy_12
717563,np_greedy_12
717862,np_greedy_12
719223,p_greedy_108
720641,np_greedy_12
724953,np_greedy_12
