at_ms,qid
1121,np_default_87
3023,np_default_87
13927,np_default_87
16303,np_default_87
64564,np_default_87
65375,np_default_87
69345,p_default_330
81394,np_default_87
89812,np_default_87
90074,p_default_330
95615,p_default_330
109403,p_default_330
113480,p_default_330
129659,np_default_87
133286,np_default_87
141862,np_default_87
150330,np_default_87
156195,np_default_87
156229,np_default_87
168180,np_default_87
170092,np_default_87
189072,np_default_87
190582,np_default_87
198485,np_default_87
210886,np_default_87
214040,p_default_330
226298,p_default_330
255340,p_default_330
256281,p_default_330
259298,p_default_330
260052,np_default_87
262082,np_default_87
263774,p_default_330
265279,np_default_87
269949,p_default_330
278997,p_default_330
285614,p_default_330
297491,p_default_330
297826,np_default_87
298274,np_default_87
308861,p_default_330
311259,p_default_330
312607,p_default_330
321752,p_default_330
323690,p_default_330
335528,p_default_330
335707,p_default_330
348748,np_default_87
351708,p_default_330
353300,p_default_330
366510,np_default_87
372939,np_default_87
378004,p_default_330
388801,p_default_330
410868,np_default_87
441402,np_default_87
450175,np_default_87
476854,p_default_330
483204,p_default_330
483889,np_default_87
488721,np_default_87
496540,p_default_330
508295,np_default_87
523908,np_default_87
525513,p_default_330
534014,p_default_330
542943,p_default_330
558461,np_default_87
564194,p_default_330
566358,np_default_87
576947,np_default_87
607525,np_default_87
622515,np_default_87
637089,p_default_330
646590,np_default_87
667797,np_default_87
681982,p_default_330
690702,np_default_87
693305,p_default_330
719677,p_default_330
736742,np_default_87
743372,p_default_330
750624,np_default_87
753076,p_default_330
758660,p_default_330
760362,p_default_330
773643,np_default_87
783427,np_default_87
784102,np_default_87
804380,p_default_330
805608,p_default_330
813357,np_default_87
817532,np_default_87
820854,p_default_330
836933,p_default_330
840228,p_default_330
853308,np_default_87
862473,p_default_330
904375,np_default_87
914073,p_default_330
926751,np_default_87
930639,np_default_87
939205,np_default_87
945279,p_default_330
949552,np_default_87
951139,np_default_87
955560,p_default_330
958379,p_default_330
963862,np_default_87
981613,np_default_87
990154,np_default_87
994524,np_default_87
996448,np_default_87
1017083,np_default_87
1017352,np_default_87
1026396,np_default_87
1031822,np_default_87
1035234,p_default_330
1047653,np_default_87
1050412,p_default_330
1071120,p_default_330
1074469,np_default_87
1104916,p_default_330
1115094,p_default_330
1116430,p_default_330
1119478,p_default_330
1124479,np_default_87
1142496,p_default_330
1145711,np_default_87
1151463,p_default_330
1194175,p_default_330
