at_ms,qid
1869,np_greedy_87
5039,np_greedy_87
23136,p_greedy_330
23212,np_greedy_87
27172,np_greedy_87
61502,p_greedy_330
77808,p_greedy_330
78932,p_greedy_330
107606,np_greedy_87
108958,np_greedy_87
127691,p_greedy_330
134649,p_greedy_330
135656,np_greedy_87
149687,np_greedy_87
194275,p_greedy_330
216099,np_greedy_87
222144,np_greedy_87
236437,np_greedy_87
250551,np_greedy_87
260324,np_greedy_87
260382,np_greedy_87
279388,p_greedy_330
280301,np_greedy_87
283487,np_greedy_87
315120,np_greedy_87
316681,p_greedy_330
317637,np_greedy_87
323161,p_greedy_330
330808,np_greedy_87
337438,p_greedy_330
351477,np_greedy_87
354683,p_greedy_330
357328,p_greedy_330
378533,p_greedy_330
408118,p_greedy_330
422353,p_greedy_330
429635,p_greedy_330
432842,p_greedy_330
433420,np_greedy_87
436803,np_greedy_87
442132,np_greedy_87
467235,p_greedy_330
467683,p_greedy_330
482756,p_greedy_330
491799,p_greedy_330
496377,np_greedy_87
497123,np_greedy_87
518184,p_greedy_330
562877,p_greedy_330
581246,np_greedy_87
610850,np_greedy_87
621565,np_greedy_87
646228,p_greedy_330
681615,p_greedy_330
684780,np_greedy_87
735670,np_greedy_87
750292,np_greedy_87
806481,np_greedy_87
814534,np_greedy_87
847158,np_greedy_87
848511,p_greedy_330
873179,np_greedy_87
930769,np_greedy_87
943929,np_greedy_87
961579,np_greedy_87
964086,p_greedy_330
998635,p_greedy_330
1007870,p_greedy_330
1012541,np_greedy_87
1030850,p_greedy_330
1037526,np_greedy_87
1037644,p_greedy_330
1077650,np_greedy_87
1112994,np_greedy_87
1151170,np_greedy_87
