at_ms,qid
444,np_default_58
1196,np_default_58
2968,p_default_140
3767,p_default_140
5511,np_default_58
6451,np_default_58
7532,p_default_140
25547,np_default_58
25868,np_default_58
32206,np_default_58
35067,p_default_140
35537,np_default_58
37751,p_default_140
49722,p_default_140
51304,np_default_58
52739,np_default_58
56132,np_default_58
56191,p_default_140
59483,np_default_58
61607,p_default_140
61804,np_default_58
61817,np_default_58
61946,p_default_140
64201,p_default_140
66546,np_default_58
67303,np_default_58
69351,p_default_140
73960,p_default_140
74813,np_default_58
74856,p_default_140
75410,np_default_58
78537,np_default_58
80481,p_default_140
83444,np_default_58
100302,p_default_140
102898,np_default_58
103702,np_default_58
104967,np_default_58
108310,p_default_140
116333,p_default_140
117845,np_default_58
118022,np_default_58
129023,p_default_140
137994,np_default_58
145022,np_default_58
147566,np_default_58
160072,p_default_140
161233,p_default_140
162574,np_default_58
163002,p_default_140
163168,p_default_140
174655,np_default_58
178127,np_default_58
189608,p_default_140
190228,p_default_140
191467,np_default_58
193379,np_default_58
196596,p_default_140
201124,np_default_58
201996,p_default_140
207302,np_default_58
210122,p_default_140
212960,p_default_140
220974,np_default_58
224098,np_default_58
228288,np_default_58
235197,p_default_140
238431,p_default_140
240387,np_default_58
242540,p_default_140
246319,np_default_58
250693,p_default_140
252522,p_default_140
255845,np_default_58
260552,p_default_140
264236,np_default_58
273299,np_default_58
275005,p_default_140
275298,p_default_140
284637,p_default_140
291517,np_default_58
297010,np_default_58
302248,p_default_140
306118,np_default_58
309989,np_default_58
310256,np_default_58
310369,p_default_140
313303,p_default_140
321832,np_default_58
323484,np_default_58
329572,p_default_140
332362,p_default_140
337640,np_default_58
338748,p_default_140
342841,p_default_140
343956,p_default_140
345322,p_default_140
357846,np_default_58
366700,np_default_58
368238,np_default_58
370003,p_default_140
371628,np_default_58
375722,np_default_58
376350,np_default_58
378292,p_default_140
381384,np_default_58
388408,np_default_58
391788,np_default_58
393516,np_default_58
394278,np_default_58
402443,np_default_58
