at_ms,qid
561,np_default_87
1512,np_default_87
6964,np_default_87
8152,np_default_87
14050,p_default_330
32282,np_default_87
32687,np_default_87
40697,np_default_87
44906,np_default_87
55064,p_default_330
64830,np_default_87
66585,p_default_330
66643,np_default_87
70360,p_default_330
70931,np_default_87
75165,np_default_87
78097,np_default_87
78115,np_default_87
84090,np_default_87
85046,np_default_87
86685,p_default_330
86984,p_default_330
94536,np_default_87
94670,p_default_330
95291,np_default_87
99242,np_default_87
105443,np_default_87
116052,p_default_330
123590,p_default_330
125130,p_default_330
130026,np_default_87
131041,np_default_87
132359,p_default_330
132640,np_default_87
140579,p_default_330
145379,p_default_330
148913,np_default_87
149137,np_default_87
168720,p_default_330
173053,p_default_330
174374,np_default_87
176359,p_default_330
183255,np_default_87
183717,p_default_330
186086,p_default_330
186469,np_default_87
190139,p_default_330
195432,p_default_330
205434,np_default_87
220701,np_default_87
224464,p_default_330
225088,np_default_87
225338,p_default_330
227626,p_default_330
229946,p_default_330
241944,np_default_87
244360,np_default_87
254147,np_default_87
261954,np_default_87
279231,np_default_87
283179,np_default_87
285749,p_default_330
288474,np_default_87
303762,np_default_87
308836,p_default_330
311087,p_default_330
311258,np_default_87
319756,p_default_330
320683,p_default_330
323295,np_default_87
324658,p_default_330
329008,p_default_330
333898,np_default_87
337051,p_default_330
345351,np_default_87
364681,p_default_330
368371,np_default_87
375312,np_default_87
381940,p_default_330
386822,np_default_87
389905,p_default_330
391714,np_default_87
392051,np_default_87
405982,p_default_330
406679,np_default_87
408766,np_default_87
412878,p_default_330
426550,p_default_330
426654,np_default_87
442191,p_default_330
445286,p_default_330
452188,np_default_87
463375,np_default_87
463930,p_default_330
465320,np_default_87
469603,np_default_87
472923,p_default_330
474776,np_default_87
475570,np_default_87
479864,p_default_330
481931,np_default_87
485117,p_default_330
487762,p_default_330
490807,np_default_87
495015,p_default_330
495077,np_default_87
496420,p_default_330
497262,np_default_87
498224,np_default_87
506921,p_default_330
508542,np_default_87
508676,np_default_87
513198,np_default_87
515911,np_default_87
523826,np_default_87
530746,p_default_330
537234,np_default_87
547042,p_default_330
556836,p_default_330
562240,np_default_87
563947,p_default_330
572856,np_default_87
576353,p_default_330
577713,p_default_330
578275,p_default_330
598895,p_default_330
603578,p_default_330
615102,p_default_330
620795,p_default_330
622925,np_default_87
625426,p_default_330
640760,p_default_330
645140,p_default_330
657597,np_default_87
659748,p_default_330
667962,np_default_87
670732,np_default_87
677626,np_default_87
677652,p_default_330
679664,np_default_87
679730,p_default_330
719161,p_default_330
719833,p_default_330
725417,p_default_330
729945,np_default_87
732653,p_default_330
736073,np_default_87
750594,np_default_87
751065,np_default_87
751086,p_default_330
752574,np_default_87
753090,p_default_330
754811,np_default_87
757899,np_default_87
761626,p_default_330
762423,np_default_87
765731,np_default_87
766418,p_default_330
771670,np_default_87
777355,np_default_87
778554,np_default_87
779228,np_default_87
783800,np_default_87
784770,np_default_87
790688,np_default_87
790778,np_default_87
792971,p_default_330
794331,p_default_330
797547,p_default_330
798779,np_default_87
799574,np_default_87
811926,np_default_87
815412,p_default_330
817325,np_default_87
819467,p_default_330
849557,p_default_330
850109,p_default_330
855235,p_default_330
856421,p_default_330
861352,np_default_87
864527,np_default_87
865305,p_default_330
871195,np_default_87
885681,np_default_87
889931,np_default_87
894396,np_default_87
899710,p_default_330
903802,p_default_330
905022,np_default_87
914653,p_default_330
917876,p_default_330
923906,p_default_330
932741,p_default_330
935718,p_default_330
941469,np_default_87
947944,p_default_330
955190,p_default_330
963915,np_default_87
969577,np_default_87
979781,p_default_330
982763,np_default_87
983133,p_default_330
994611,np_default_87
999462,np_default_87
1002254,np_default_87
1003105,np_default_87
1015429,p_default_330
1017526,p_default_330
1017735,p_default_330
1025115,np_default_87
1025728,np_default_87
1028988,p_default_330
1033352,np_default_87
1041391,np_default_87
1042784,p_default_330
1043038,np_default_87
1049548,p_default_330
1050003,p_default_330
1054161,np_default_87
1079961,np_default_87
1095564,np_default_87
1100705,np_default_87
1102114,np_default_87
1115515,p_default_330
1117106,p_default_330
1138413,p_default_330
1140541,np_default_87
1148130,np_default_87
1158485,np_default_87
1161570,p_default_330
1164172,p_default_330
1175382,np_default_87
1180471,np_default_87
1181139,np_default_87
1182663,np_default_87
1184966,p_default_330
1191456,p_default_330
1194172,np_default_87
1198656,np_default_87
