at_ms,qid
504,np_greedy_300
1359,np_greedy_300
6262,np_greedy_300
7331,np_greedy_300
29030,np_greedy_300
29395,np_greedy_300
36598,np_greedy_300
40383,np_greedy_300
41197,p_greedy_1200
58300,np_greedy_300
59931,np_greedy_300
63787,np_greedy_300
67595,np_greedy_300
70231,np_greedy_300
70247,np_greedy_300
75621,np_greedy_300
76480,np_greedy_300
85014,np_greedy_300
85694,np_greedy_300
89247,np_greedy_300
94823,np_greedy_300
116930,np_greedy_300
117843,np_greedy_300
119280,np_greedy_300
124003,p_greedy_1200
133915,np_greedy_300
134116,np_greedy_300
148971,p_greedy_1200
156811,np_greedy_300
164798,np_greedy_300
167688,np_greedy_300
184743,np_greedy_300
190372,p_greedy_1200
198472,np_greedy_300
202417,np_greedy_300
207969,p_greedy_1200
209182,p_greedy_1200
217576,np_greedy_300
219749,np_greedy_300
228550,np_greedy_300
235570,np_greedy_300
251107,np_greedy_300
254657,np_greedy_300
259419,np_greedy_300
261799,p_greedy_1200
269308,p_greedy_1200
273168,np_greedy_300
279908,np_greedy_300
290733,np_greedy_300
